SA1_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
80105105313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,27
80105105314,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,12,0,0,12,0,0,23,0,0,23,0,0,22,0,0,22,0,0,8,0,0,8,0,0,4,0,0,4,0,0,8,0,0,8,0,0,0,0,0,0,0,0,94,0,0,94
80105105404,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,4,4,0,0,0,11,5,5,0,0,0,7,4,5,0,0,0,9,6,0,0,0,0,6,0,0,0,0,0,0,34,11,0,0,0,49
80105105405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,22,0,0,0,0,16
80105105406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,3,3,0,0,0,9,13,0,0,0,0,18,8,5,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,6,38,20,0,0,0,63
80105105407,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,5,0,0,14,3,6,6,0,0,14,0,8,0,0,0,10,7,4,0,0,0,12,5,3,0,0,0,4,0,0,0,0,0,0,20,36,12,0,0,67
80105105408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,0,0,9,0,0,0,0,0,8,0,4,0,0,0,6,4,0,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,0,4,10,13,0,0,30
80105105409,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,4,0,0,4,0,0,29,0,0,29,0,0,62,0,0,62,0,0,38,0,0,38,0,0,18,0,0,18,0,0,11,0,0,11,0,0,4,0,0,4,0,0,4,0,0,4,0,0,175,0,0,175
80105105410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,5,0,0,16,0,0,20,0,0,6,0,0,10,0,12,7,0,0,17,0,9,4,0,0,12,0,4,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,8,7,34,40,0,0,76
80105105501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,12,4,0,0,0,14,4,0,0,0,0,6,14,3,0,0,0,10,3,0,0,0,0,5,3,0,0,0,0,4,43,15,0,0,0,55
80105105502,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,6,0,0,0,0,11,6,0,0,0,0,6,8,0,0,0,0,12,9,0,0,0,0,9,0,0,0,0,0,0,48,3,0,0,0,50
80105105503,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,8,4,0,0,0,0,11,15,0,0,0,0,15,7,0,0,0,0,9,0,0,0,0,0,0,45,4,5,0,0,54
80105105504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,12,0,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,44,0,0,0,0,44
80105105505,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,3,3,3,21,0,0,28,9,5,27,0,0,36,5,5,12,0,0,20,0,0,3,0,0,9,4,0,3,0,0,3,5,0,0,0,0,3,0,0,3,0,0,8,30,13,82,0,0,123
80105105506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,8,0,0,6,0,0,6,8,3,0,0,0,9,3,5,0,0,0,6,3,6,0,0,0,6,5,6,0,0,0,9,0,0,0,0,0,0,23,21,9,0,0,59
80105105507,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,3,10,0,0,0,0,11,4,0,0,0,0,7,14,0,0,0,0,14,8,0,0,0,0,8,6,0,0,0,0,6,59,4,0,0,0,61
80105105508,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,6,7,4,0,0,0,11,12,0,0,0,0,12,21,0,0,0,0,15,8,0,0,0,0,8,0,0,0,0,0,0,70,9,0,0,0,80
80105105509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,3,4,0,0,0,12,10,0,0,0,0,7,4,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,5,37,9,0,0,0,43
80105105601,0,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,9,0,0,0,0,9,16,0,0,0,0,16,17,0,0,0,0,17,21,0,0,0,0,25,14,0,0,0,0,14,3,0,0,0,0,3,84,0,0,0,0,85
80105105602,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,6,0,3,0,0,0,3,9,4,0,0,0,9,10,5,0,0,0,15,11,0,0,0,0,14,7,4,0,0,0,13,7,0,0,0,0,7,4,0,0,0,0,4,64,7,4,0,0,77
80105105603,4,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,5,4,0,3,0,0,7,0,5,0,0,0,9,5,0,0,0,0,11,3,3,0,0,0,11,0,5,0,0,0,3,0,0,0,0,0,0,26,19,16,0,0,57
80105105604,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,18,13,3,0,0,0,10,7,0,0,0,0,7,9,0,0,0,0,9,0,0,0,0,0,0,59,5,0,0,0,61
80105105605,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,6,4,0,0,0,0,0,13,0,0,0,0,13,5,0,0,0,0,5,20,0,0,0,0,19,16,0,0,0,0,16,0,0,0,0,0,6,64,0,7,0,0,74
80105105606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,5,0,0,0,0,5,4,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26
80105105607,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,12,0,0,0,0,12,6,0,0,0,0,6,15,4,0,0,0,20,16,0,0,0,0,16,0,0,0,0,0,0,61,4,0,0,0,67
80105105701,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,5,0,5,0,0,0,5,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,3,0,30,0,0,0,30
80105105702,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,11,0,0,0,16,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,25,0,0,0,35
80105105703,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,0,0,0,0,5,7,0,0,0,0,10,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,29,4,0,0,0,31
80105105704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,3,4,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,7,0,3,0,0,0,3,17,17,0,0,0,35
80105105705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5,0,3,0,0,0,3,3,7,0,0,0,4,0,0,0,0,0,0,5,3,0,0,0,12,7,0,0,0,0,5,4,0,0,0,0,4,28,15,0,0,0,42
80105105706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,16,0,5,3,0,0,5,0,3,0,0,0,8,0,5,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,23,19,0,0,44
80105105708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,3,4,0,0,0,0,0,5,0,0,0,0,6,11,3,0,0,0,10,5,0,0,0,0,9,14,0,0,0,0,14,0,0,0,0,0,0,50,6,3,0,0,55
80105105709,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,12,0,0,4,0,0,8,0,0,3,0,0,3,0,4,4,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,0,0,5,9,15,30,0,0,48
80105105711,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,10,15,0,0,23,0,13,17,0,0,32,0,4,17,0,0,26,3,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,5,0,0,3,0,0,3,3,48,65,0,0,121
80105105712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,21,0,7,37,0,0,45,0,3,24,0,0,22,0,0,5,0,0,5,0,0,4,0,0,5,0,0,0,0,0,0,0,0,4,0,0,4,0,13,94,0,0,109
80105105713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,3,0,0,0,0,4,3,0,0,0,0,3,9,0,0,0,0,8,10,4,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,32,11,0,0,0,40
80105105714,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,7,8,3,0,0,0,7,7,5,0,0,0,11,6,0,0,0,0,6,5,3,0,0,0,5,0,0,0,0,0,0,28,14,0,0,0,39
80105105715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,0,0,16
80105105801,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,3,7,0,0,0,0,7,10,0,0,0,0,10,16,0,0,0,0,21,13,0,0,0,0,12,0,0,0,0,0,0,76,0,0,0,0,76
80105105802,4,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,0,5,0,0,0,0,9,4,0,0,0,0,4,7,0,0,0,0,7,8,0,0,0,0,8,7,0,0,0,0,7,0,0,0,0,0,0,49,3,0,0,0,49
80105105803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,3,0,10,0,0,6,3,3,8,0,0,15,3,3,8,0,0,6,10,3,0,0,0,10,12,0,0,0,0,12,0,0,0,0,0,0,22,13,27,0,0,60
80105105804,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,10,0,0,0,0,10,0,0,0,0,0,0,32,0,0,0,0,29
80105105805,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,4,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,30,0,0,0,0,28
80105105806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,6,0,3,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,4,8,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,18,0,9,0,0,27
80105105807,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,9,13,0,0,0,0,13,14,0,0,0,0,15,0,0,0,0,0,0,57,0,0,0,0,58
80105105808,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,9,10,0,0,0,0,10,6,0,0,0,0,6,11,4,0,0,0,11,18,0,0,0,0,18,5,0,0,0,0,5,62,14,0,0,0,73
80105105809,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,7,0,0,0,0,8,5,0,0,0,0,5,8,0,0,0,0,8,5,0,0,0,0,3,3,0,0,0,0,3,35,11,0,0,0,47
80105105810,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,4,8,0,0,0,0,8,10,0,0,0,0,10,0,0,0,0,0,0,29,3,0,0,0,30
80105105811,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,3,5,0,0,10,4,0,4,0,0,9,6,3,0,0,0,10,3,0,0,0,0,3,10,0,0,0,0,8,4,0,0,0,0,3,35,13,9,0,0,58
80105105812,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,4,0,0,0,0,9,0,0,0,0,0,0,11,0,0,0,0,9,14,0,0,0,0,18,3,0,0,0,0,3,43,3,0,0,0,42
80105105813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,13,0,0,10,0,0,7,0,0,4,0,8,12,0,0,18,0,7,3,0,0,9,0,3,5,0,0,6,0,4,0,0,0,4,0,0,0,0,0,0,3,21,41,0,0,62
80105105814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105106003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,14,0,6,24,0,0,27,5,3,15,0,0,25,3,3,7,0,0,11,6,6,4,0,0,16,0,6,3,0,0,3,0,0,5,0,0,5,11,25,67,0,0,101
80105106006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,4,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,3,8,0,0,0,0,12,0,0,0,0,0,0,29,11,0,0,0,40
80105106007,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,4,7,0,0,0,11,11,3,0,0,0,15,0,0,0,0,0,0,30,9,0,0,0,40
80105106008,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,15,0,0,15,0,0,6,0,0,6,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,41
80105106009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105106010,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,15,0,0,15,0,0,8,0,0,8,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,44
80105106011,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,7,0,0,7,0,0,4,0,0,5,0,5,0,0,0,4,0,7,0,0,0,9,4,5,0,0,0,12,0,0,0,0,0,0,13,15,24,0,0,45
80105106012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,4,0,0,4,0,7,17,0,0,17,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,16,41,0,0,50
80105106013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,14
80105106014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,14,0,0,20,0,0,23,0,0,23,0,0,25,0,0,25,0,0,13,0,0,13,0,0,6,0,0,6,0,0,8,0,0,10,0,0,0,0,0,0,0,0,112,0,4,111
80105106015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,9,0,0,9,0,0,9,0,5,15,0,0,16,0,0,3,0,0,8,0,0,6,0,0,6,0,0,3,0,0,5,0,0,0,0,0,0,0,6,52,0,0,64
80105106101,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,11,0,0,0,0,11,13,0,0,0,0,12,12,0,0,0,0,9,12,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,60,5,0,0,0,61
80105106102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,14,0,0,0,0,14,11,0,0,0,0,11,10,0,0,0,0,10,8,0,0,0,0,8,0,0,0,0,0,0,48,0,0,0,0,52
80105106103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,9,5,0,0,20,0,18,11,0,0,24,0,16,4,0,0,18,0,4,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,0,0,61,24,0,0,83
80105106106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,6,0,0,0,0,6,5,0,0,0,0,7,7,0,0,0,0,7,13,0,0,0,0,13,6,0,0,0,0,6,4,0,0,0,0,4,38,0,4,0,0,41
80105106107,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,7,3,0,0,0,0,3,9,0,0,0,0,9,7,0,0,0,0,7,8,0,0,0,0,9,9,0,0,0,0,9,0,0,0,0,0,0,40,0,4,0,0,47
80105106108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,4,4,0,7,0,0,5,5,0,0,0,0,5,17,0,0,0,0,17,14,0,0,0,0,14,7,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,49,0,7,0,0,59
80105106109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,10,0,0,0,0,10,16,0,0,0,0,16,17,0,0,0,0,17,11,0,0,0,0,11,0,0,0,0,0,0,64,0,0,0,0,64
80105106110,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,11,0,3,0,0,16,16,0,0,0,0,18,14,0,0,0,0,10,0,0,0,0,0,0,6,0,0,0,0,6,66,5,3,0,0,67
80105106111,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,8,0,0,0,0,8,4,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,40,0,0,0,0,39
80105106112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,14,0,0,0,0,8,4,0,0,0,0,7,12,0,0,0,0,12,3,0,0,0,0,3,3,0,0,0,0,3,43,0,3,0,0,44
80105106113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,3,0,5,0,0,0,5,0,10,0,0,0,10,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,42,0,0,0,42
80105106114,0,3,0,0,0,3,0,5,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,3,0,9,0,0,0,9,0,42,0,0,0,42,0,26,0,0,0,26,0,13,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,4,0,3,0,0,0,3,0,113,0,0,0,113
80105106116,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,7,6,0,17,0,0,30,24,0,13,0,0,43,21,0,7,0,0,27,8,0,0,0,0,5,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,3,69,0,53,0,0,123
80105106117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105106118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
