SA1_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
80101102506,81,0,0,0,0,81,80,0,0,0,0,80,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,186,0,0,0,0,186
80101102601,54,0,0,0,0,54,45,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,111
80101102602,21,8,0,0,0,33,16,15,4,0,0,28,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,10,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,39,30,12,0,0,81
80101102603,70,0,0,0,0,70,46,0,0,0,0,52,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,131
80101102604,77,0,0,0,0,76,57,0,0,0,0,57,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,0,18,0,0,0,0,0,0,3,0,0,0,0,3,148,0,5,0,0,157
80101102605,40,0,0,0,0,40,28,0,0,0,0,28,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,4,0,0,0,0,4,0,0,0,0,0,0,88,0,0,0,0,88
80101102606,97,7,0,0,0,107,76,7,0,0,0,80,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,8,0,0,0,0,8,0,0,0,0,0,0,15,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,192,15,0,0,0,212
80101102607,52,0,0,0,0,54,46,7,0,0,0,53,15,0,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,41,4,6,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,141,13,6,0,0,158
80101111101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
80101114201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101114301,3,0,0,0,0,3,48,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,54
80101114302,14,3,0,0,0,14,128,36,0,0,0,159,5,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,147,39,0,0,0,189
80101114401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
80103103102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80103103103,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
80103103201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
80103111301,23,0,0,0,0,26,26,21,0,0,0,48,0,3,16,0,0,22,0,0,16,0,0,16,0,0,13,0,0,13,8,0,4,0,0,8,0,0,4,0,0,4,0,0,0,0,0,0,9,0,51,0,0,64,3,0,0,0,0,3,0,0,4,0,0,4,54,22,62,0,0,141
80103111302,73,0,0,46,0,120,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,19,0,26,0,0,0,0,0,3,0,0,0,0,0,0,76,0,0,73,0,148
80103111303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80103111304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
80103111305,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5
80103111306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80103111307,0,0,0,38,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,18,0,28,0,46,0,0,0,0,0,0,0,18,0,30,0,52,0,0,0,5,0,5,0,0,0,0,0,3,0,21,0,72,0,101
80103111308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80103111309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80103111401,3,0,0,0,0,3,0,0,0,0,0,0,10,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,9,5,0,0,0,15,0,0,0,0,0,0,23,12,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,30,12,0,0,0,44
80103111501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80103111502,9,0,0,0,0,9,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,38,0,0,0,0,33
80103111503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80103111504,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,10
80103111505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
80103111506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
80103111507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104103401,35,0,0,0,0,36,64,11,0,0,0,76,18,4,0,0,0,17,4,15,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,12,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,133,27,0,0,0,156
80104103402,13,0,0,0,0,13,30,12,0,0,0,48,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,14,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,60,16,0,0,0,81
80104103403,37,3,0,0,0,37,93,0,0,0,0,93,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,3,0,0,0,0,3,0,0,0,0,0,0,148,3,0,0,0,151
80104103404,16,3,0,0,0,22,55,10,0,0,0,63,20,6,0,0,0,28,5,0,0,0,0,9,0,0,0,0,0,0,10,0,0,0,0,10,6,0,0,0,0,6,0,0,0,0,0,0,43,8,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,116,18,0,0,0,136
80104103405,19,4,0,0,0,19,72,13,0,0,0,84,17,3,0,0,0,22,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,29,8,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,115,22,0,0,0,141
80104103406,35,6,0,0,0,39,52,18,0,0,0,75,14,11,0,0,0,23,0,4,0,0,0,3,0,0,0,0,0,0,7,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,15,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,107,43,0,0,0,149
80104103407,21,0,0,0,0,21,42,0,0,0,0,42,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,82
80104103408,47,10,5,0,0,60,69,26,23,0,0,118,13,11,103,0,0,130,12,0,24,0,0,35,0,0,0,0,0,0,4,0,3,0,0,11,5,0,0,0,0,8,0,0,0,0,0,0,32,14,133,0,0,176,0,0,4,0,0,5,4,0,4,0,0,5,151,46,172,0,0,362
80104103409,14,5,0,0,0,16,38,6,0,0,0,43,5,0,0,0,0,10,7,7,0,0,0,11,0,0,0,0,0,0,6,4,0,0,0,4,11,0,0,0,0,11,0,0,0,0,0,0,21,15,0,0,0,38,3,0,0,0,0,3,0,0,0,0,0,0,66,27,0,0,0,93
80104103410,41,0,0,0,0,40,62,7,0,0,0,66,18,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,20,0,0,0,0,20,0,0,0,0,0,0,33,4,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,140,12,0,0,0,155
80104103411,40,0,0,0,0,43,98,0,0,0,0,100,10,5,0,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,8,0,0,0,0,0,0,33,5,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,171,11,0,0,0,181
80104103412,32,0,0,0,0,32,79,0,0,0,0,79,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,137
80104103413,36,11,0,0,0,44,51,22,0,0,0,70,13,14,0,0,0,27,0,3,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,22,18,0,0,0,39,0,0,0,0,0,3,0,0,0,0,0,0,108,47,0,0,0,151
80104103414,12,0,0,0,0,13,39,3,0,0,0,41,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,65
80104103501,13,0,0,0,0,13,42,10,0,0,0,44,22,3,0,0,0,25,5,8,0,0,0,7,0,0,0,0,0,0,7,3,0,0,0,8,5,0,0,0,0,4,0,0,0,0,0,0,38,20,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,88,27,0,0,0,108
80104103505,11,3,0,0,0,11,39,16,0,0,0,53,16,11,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,22,13,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,73,35,0,0,0,100
80104103506,11,0,0,0,0,11,72,4,0,0,0,77,22,3,0,0,0,25,5,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,33,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,121,6,0,0,0,126
80104103507,11,0,0,0,0,11,60,4,0,0,0,64,18,0,0,0,0,21,3,0,0,0,0,3,11,0,0,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,46,0,0,0,0,0,0,4,0,0,0,0,4,122,4,0,0,0,130
80104103508,13,0,0,0,0,8,44,5,0,0,0,47,18,13,0,0,0,25,4,0,0,0,0,7,0,0,0,0,0,0,3,5,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,23,18,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,81,20,0,0,0,107
80104103509,3,3,0,0,0,10,58,13,0,0,0,75,9,12,0,0,0,22,4,0,0,0,0,4,12,0,0,0,0,12,0,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,35,15,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,96,30,0,0,0,131
80104103510,15,0,0,0,0,15,88,0,0,0,0,88,27,6,0,0,0,29,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,43,6,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,145,4,0,0,0,153
80104103511,6,0,0,0,0,6,59,8,0,0,0,59,16,9,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,28,8,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,92,17,0,0,0,105
80104103512,21,0,0,0,0,21,81,0,0,0,0,81,24,0,0,0,0,23,3,0,0,0,0,3,14,0,0,0,0,14,8,0,0,0,0,8,6,0,0,0,0,6,0,0,0,0,0,0,56,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,163
80104103513,8,0,0,0,0,8,71,0,0,0,0,71,16,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,20,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,105,3,0,0,0,107
80104103514,10,0,0,0,0,10,82,0,0,0,0,82,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,94
80104103515,4,0,0,0,0,4,68,0,0,0,0,68,8,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,90
80104103516,10,0,0,0,0,10,77,5,0,0,0,84,36,0,0,0,0,39,0,0,0,0,0,0,20,0,0,0,0,20,13,0,0,0,0,13,4,0,0,0,0,5,3,0,0,0,0,3,69,4,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,159,7,0,0,0,171
80104103517,12,0,0,0,0,12,45,6,0,0,0,51,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,77,5,0,0,0,86
80104103518,15,0,0,0,0,13,68,0,0,0,0,68,28,4,0,0,0,29,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,40,4,0,0,0,43,3,0,0,0,0,3,5,0,0,0,0,5,127,3,0,0,0,134
80104103519,9,0,0,0,0,9,62,3,0,0,0,67,17,6,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,20,3,3,0,0,22,0,0,0,0,0,0,4,0,0,0,0,4,93,5,3,0,0,98
80104103520,5,10,0,0,0,15,31,22,0,0,0,47,4,19,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,28,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,4,50,57,0,0,0,108
80104103521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104103522,4,6,0,0,0,13,44,22,0,0,0,65,19,20,0,0,0,36,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,71,53,0,0,0,123
80104103601,24,0,0,0,0,25,83,9,0,0,0,91,25,6,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,36,7,0,0,0,47,0,0,0,0,0,0,3,0,0,0,0,0,149,23,0,0,0,168
80104103604,16,4,0,0,0,23,62,39,0,0,0,104,18,20,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,26,18,0,0,0,47,0,0,0,0,0,0,4,0,0,0,0,4,106,66,0,0,0,177
80104103605,11,0,0,0,0,11,50,0,0,0,0,50,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,83
80104103606,14,0,0,0,0,14,55,9,0,0,0,66,16,8,0,0,0,20,10,0,0,0,0,13,0,0,0,0,0,0,9,0,0,0,0,9,15,0,0,0,0,20,0,0,0,0,0,0,49,9,0,0,0,58,0,0,0,0,0,0,4,0,0,0,0,4,125,19,0,0,0,141
80104103607,14,0,0,0,0,17,59,7,0,0,0,70,5,3,0,0,0,3,0,4,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,14,8,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,89,17,0,0,0,106
80104103608,19,5,0,0,0,20,94,19,0,0,0,111,28,16,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,9,6,0,0,0,0,6,0,0,0,0,0,0,36,22,0,0,0,58,0,0,0,0,0,0,5,0,0,0,0,5,153,45,0,0,0,195
80104103609,17,0,0,0,0,16,103,20,0,0,0,120,56,7,0,0,0,61,15,0,0,0,0,15,3,0,0,0,0,9,11,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,96,3,0,0,0,0,3,9,0,0,0,0,9,223,23,0,0,0,243
80104103610,9,3,5,0,0,11,37,4,8,0,0,56,12,12,17,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,14,8,24,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,59,14,37,0,0,117
80104103611,11,0,0,0,0,11,60,0,0,0,0,60,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,77
80104103612,0,0,0,0,0,0,4,33,0,0,0,34,3,32,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,43,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,11,75,0,0,0,84
80104103613,11,0,0,0,0,13,66,29,0,0,0,95,15,10,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,4,6,0,0,0,0,7,0,0,0,0,0,0,32,14,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,107,51,0,0,0,155
80104103614,17,0,0,0,0,17,54,7,0,0,0,57,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,91,7,0,0,0,95
80104103615,17,5,0,0,0,17,118,15,0,0,0,133,13,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,13,0,0,0,0,0,0,29,3,0,0,0,34,0,0,0,0,0,0,7,0,0,0,0,7,172,27,0,0,0,194
80104103616,23,0,0,0,0,25,103,11,0,0,0,110,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,6,0,0,0,0,6,0,0,0,0,0,0,37,5,0,0,0,42,0,0,0,0,0,4,5,0,0,0,0,5,163,18,0,0,0,180
80104103617,11,9,0,0,0,23,38,42,0,0,0,81,14,12,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,16,11,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,68,65,0,0,0,135
80104103618,0,5,0,0,0,5,0,27,0,0,0,27,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,46
80104103702,3,5,0,0,0,11,35,39,0,0,0,64,26,11,0,0,0,36,0,0,0,0,0,0,13,12,0,0,0,20,4,7,0,0,0,10,3,0,0,0,0,5,0,0,0,0,0,0,43,27,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,78,70,0,0,0,154
80104103703,5,4,0,0,0,9,34,23,0,0,0,58,33,22,10,0,0,64,3,0,0,0,0,4,0,5,0,0,0,12,15,5,0,0,0,16,7,0,0,0,0,9,0,0,0,0,0,0,58,32,16,0,0,110,0,0,0,0,0,0,0,0,0,0,0,6,100,57,19,0,0,173
