SA1_CODE_2021,M_Y12e_15_19,M_Y12e_20_24,M_Y12e_25_34,M_Y12e_35_44,M_Y12e_45_54,M_Y12e_55_64,M_Y12e_65_74,M_Y12e_75_84,M_Y12e_85ov,M_Y12e_Tot,M_Y11e_15_19,M_Y11e_20_24,M_Y11e_25_34,M_Y11e_35_44,M_Y11e_45_54,M_Y11e_55_64,M_Y11e_65_74,M_Y11e_75_84,M_Y11e_85ov,M_Y11e_Tot,M_Y10e_15_19,M_Y10e_20_24,M_Y10e_25_34,M_Y10e_35_44,M_Y10e_45_54,M_Y10e_55_64,M_Y10e_65_74,M_Y10e_75_84,M_Y10e_85ov,M_Y10e_Tot,M_Y9e_15_19,M_Y9e_20_24,M_Y9e_25_34,M_Y9e_35_44,M_Y9e_45_54,M_Y9e_55_64,M_Y9e_65_74,M_Y9e_75_84,M_Y9e_85ov,M_Y9e_Tot,M_Y8b_15_19,M_Y8b_20_24,M_Y8b_25_34,M_Y8b_35_44,M_Y8b_45_54,M_Y8b_55_64,M_Y8b_65_74,M_Y8b_75_84,M_Y8b_85ov,M_Y8b_Tot,M_DNGTS_15_19,M_DNGTS_20_24,M_DNGTS_25_34,M_DNGTS_35_44,M_DNGTS_45_54,M_DNGTS_55_64,M_DNGTS_65_74,M_DNGTS_75_84,M_DNGTS_85_ov,M_DNGTS_Tot,M_Hghst_yr_schl_ns_15_19,M_Hghst_yr_schl_ns_20_24,M_Hghst_yr_schl_ns_25_34,M_Hghst_yr_schl_ns_35_44,M_Hghst_yr_schl_ns_45_54,M_Hghst_yr_schl_ns_55_64,M_Hghst_yr_schl_ns_65_74,M_Hghst_yr_schl_ns_75_84,M_Hghst_yr_schl_ns_85_ovr,M_Hghst_yr_schl_ns_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Y12e_15_19,F_Y12e_20_24,F_Y12e_25_34,F_Y12e_35_44,F_Y12e_45_54,F_Y12e_55_64,F_Y12e_65_74,F_Y12e_75_84,F_Y12e_85ov,F_Y12e_Tot,F_Y11e_15_19,F_Y11e_20_24,F_Y11e_25_34,F_Y11e_35_44,F_Y11e_45_54,F_Y11e_55_64,F_Y11e_65_74,F_Y11e_75_84,F_Y11e_85ov,F_Y11e_Tot,F_Y10e_15_19,F_Y10e_20_24,F_Y10e_25_34,F_Y10e_35_44,F_Y10e_45_54,F_Y10e_55_64,F_Y10e_65_74,F_Y10e_75_84,F_Y10e_85ov,F_Y10e_Tot,F_Y9e_15_19,F_Y9e_20_24,F_Y9e_25_34,F_Y9e_35_44,F_Y9e_45_54,F_Y9e_55_64,F_Y9e_65_74,F_Y9e_75_84,F_Y9e_85ov,F_Y9e_Tot,F_Y8b_15_19,F_Y8b_20_24,F_Y8b_25_34,F_Y8b_35_44,F_Y8b_45_54,F_Y8b_55_64,F_Y8b_65_74,F_Y8b_75_84,F_Y8b_85ov,F_Y8b_Tot,F_DNGTS_15_19,F_DNGTS_20_24,F_DNGTS_25_34,F_DNGTS_35_44,F_DNGTS_45_54,F_DNGTS_55_64,F_DNGTS_65_74,F_DNGTS_75_84,F_DNGTS_85_ov,F_DNGTS_Tot,F_Hghst_yr_schl_ns_15_19,F_Hghst_yr_schl_ns_20_24,F_Hghst_yr_schl_ns_25_34,F_Hghst_yr_schl_ns_35_44,F_Hghst_yr_schl_ns_45_54,F_Hghst_yr_schl_ns_55_64,F_Hghst_yr_schl_ns_65_74,F_Hghst_yr_schl_ns_75_84,F_Hghst_yr_schl_ns_85_ovr,F_Hghst_yr_schl_ns_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Y12e_15_19,P_Y12e_20_24,P_Y12e_25_34,P_Y12e_35_44,P_Y12e_45_54,P_Y12e_55_64,P_Y12e_65_74,P_Y12e_75_84,P_Y12e_85ov,P_Y12e_Tot,P_Y11e_15_19,P_Y11e_20_24,P_Y11e_25_34,P_Y11e_35_44,P_Y11e_45_54,P_Y11e_55_64,P_Y11e_65_74,P_Y11e_75_84,P_Y11e_85ov,P_Y11e_Tot,P_Y10e_15_19,P_Y10e_20_24,P_Y10e_25_34,P_Y10e_35_44,P_Y10e_45_54,P_Y10e_55_64,P_Y10e_65_74,P_Y10e_75_84,P_Y10e_85ov,P_Y10e_Tot,P_Y9e_15_19,P_Y9e_20_24,P_Y9e_25_34,P_Y9e_35_44,P_Y9e_45_54,P_Y9e_55_64,P_Y9e_65_74,P_Y9e_75_84,P_Y9e_85ov,P_Y9e_Tot
80101101902,4,8,45,73,32,10,4,0,0,171,0,0,4,7,3,0,0,0,0,9,0,0,10,3,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,3,3,15,62,83,31,15,6,0,0,214,0,7,70,70,28,9,5,0,0,185,0,0,0,0,4,0,3,0,0,13,0,0,8,8,0,10,4,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,4,7,78,80,27,14,10,3,0,228,3,17,110,145,53,16,8,0,0,359,0,0,4,6,8,0,3,0,0,17,0,0,8,12,6,9,8,0,0,45,0,0,0,0,0,0,0,0,0,12
80101101904,4,10,33,41,28,10,0,0,0,128,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,4,16,40,47,26,11,9,0,4,154,4,7,32,53,20,9,0,4,0,134,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,6,0,0,12,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,4,12,37,56,27,17,11,5,0,164,5,20,66,94,50,19,0,4,0,264,0,0,4,4,5,0,0,0,0,11,0,0,4,6,3,5,8,0,0,29,0,0,0,0,0,3,3,0,0,0
80101101905,0,12,34,52,21,10,5,3,0,138,0,0,0,3,0,0,0,0,0,5,0,0,6,3,4,5,4,0,0,20,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,3,15,49,62,25,11,6,7,0,180,0,11,31,45,27,3,0,4,0,129,0,0,0,0,0,0,0,0,0,4,0,0,8,8,4,8,7,0,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,40,60,28,21,7,5,0,174,7,21,68,104,44,18,3,7,0,274,0,3,0,5,0,4,0,0,0,13,0,0,12,10,4,9,6,0,0,48,0,0,0,0,0,0,5,0,0,9
80101101906,3,7,16,15,17,17,6,6,0,82,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,5,6,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,19,19,20,22,13,10,0,118,0,4,13,19,25,12,13,4,0,92,0,0,0,0,3,7,0,0,0,15,0,0,0,0,0,5,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,15,26,30,20,17,12,0,131,4,11,29,37,42,30,16,11,0,176,0,3,5,3,4,5,0,0,0,15,0,0,3,3,3,6,10,9,0,34,0,0,0,0,0,0,0,0,0,5
80101101907,6,12,21,29,33,14,27,6,3,147,0,0,4,5,0,0,0,0,0,13,0,0,8,5,8,10,9,5,0,30,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,28,37,43,24,35,9,3,203,3,9,24,34,32,19,21,5,0,148,0,0,0,0,0,0,0,0,0,6,0,0,4,3,5,8,16,0,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,33,40,40,37,36,9,3,206,10,22,50,59,67,30,46,14,3,298,5,0,4,8,4,3,0,0,0,19,0,0,8,7,11,17,19,3,0,71,0,0,0,0,0,3,0,0,0,7
80101101908,4,0,26,24,33,20,19,9,0,141,0,3,4,0,0,5,0,0,0,8,0,0,0,0,5,0,0,5,0,21,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,9,5,4,24,28,43,30,22,20,0,180,0,13,17,31,28,18,15,7,0,130,0,0,0,0,7,0,0,3,0,11,0,0,4,5,3,6,0,11,0,27,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,11,23,30,38,25,24,20,0,176,8,12,42,52,58,41,33,22,0,272,0,7,4,0,3,5,0,4,0,16,0,0,4,0,13,10,3,12,0,43,0,0,0,0,0,0,5,0,0,12
80101101909,7,11,14,28,20,10,15,4,0,97,0,0,0,6,0,0,0,0,0,10,4,0,3,3,7,9,7,3,0,36,0,0,0,0,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,9,10,24,36,31,17,23,9,0,160,6,9,19,29,19,6,12,0,0,111,0,0,0,0,0,0,0,0,0,5,0,0,3,4,3,3,14,3,0,37,0,0,4,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,8,14,29,40,28,16,31,7,0,169,5,18,37,57,37,15,28,5,0,210,0,0,0,5,0,0,0,0,0,14,4,0,5,11,13,8,20,8,0,72,0,0,5,0,7,0,5,0,0,15
80101101910,4,14,19,24,19,7,15,4,0,96,0,0,0,0,3,0,3,0,0,3,0,0,0,5,4,3,10,0,0,24,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,14,18,25,26,17,27,9,5,132,3,5,15,26,13,9,7,3,0,95,0,0,0,0,0,0,4,0,0,8,0,5,0,0,5,5,11,6,0,23,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,8,7,16,33,18,26,27,8,3,139,8,15,35,47,32,20,22,5,0,188,0,0,0,0,3,6,6,0,0,13,0,5,4,3,4,13,12,3,3,47,0,0,0,0,0,5,4,0,0,9
80101101911,6,20,26,27,18,13,15,0,0,122,0,0,3,0,5,0,0,0,0,10,4,3,4,4,12,7,3,3,0,45,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,10,20,39,33,29,27,26,6,0,196,0,7,26,32,23,17,13,0,0,127,0,0,0,0,3,0,0,0,0,6,0,0,4,7,0,3,7,9,0,30,0,0,0,0,0,0,5,3,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,0,16,3,14,26,44,33,34,27,11,0,192,6,30,46,58,44,31,24,7,0,245,0,3,3,3,3,3,0,0,0,19,4,3,10,11,11,16,9,15,0,78,0,0,0,0,0,0,3,0,0,8
80101101912,0,12,29,23,16,8,16,3,0,113,0,0,0,0,0,0,4,0,0,10,0,0,4,6,3,0,0,0,0,15,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,15,34,34,26,5,25,8,0,149,0,11,26,25,15,0,13,3,0,99,0,0,0,0,6,0,6,0,0,8,0,0,0,3,4,3,14,3,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,11,26,33,21,13,26,8,3,141,5,25,52,48,35,13,32,5,0,208,0,0,3,3,6,0,6,0,0,14,0,0,7,8,6,5,13,7,0,41,0,0,0,4,0,0,0,0,0,9
80101101913,6,5,10,33,19,10,6,0,0,84,0,5,4,6,0,0,0,0,0,12,0,0,7,7,7,3,7,0,0,37,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,8,13,25,45,29,25,19,0,0,156,8,16,19,32,9,21,8,0,0,119,0,0,0,0,0,0,0,0,0,3,3,0,0,4,4,4,11,0,0,28,0,0,4,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,15,27,40,21,27,18,3,0,172,10,23,36,65,25,23,12,0,0,201,0,3,3,7,0,0,0,0,0,22,3,4,12,8,19,13,13,0,0,67,0,0,4,0,0,4,8,0,0,14
80101101914,0,7,18,22,12,4,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,6,21,26,14,9,0,0,0,81,0,10,20,27,17,8,4,0,0,81,0,0,3,0,3,0,0,0,0,5,0,0,0,6,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,8,26,33,22,10,3,0,0,107,4,15,40,51,21,15,7,0,0,146,0,0,3,3,3,0,0,0,0,11,0,0,0,7,7,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0
80101101915,6,4,37,30,9,12,3,0,3,97,0,0,4,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,34,35,6,12,3,0,3,109,0,10,37,31,16,7,6,0,0,107,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,45,38,16,10,7,0,0,135,3,16,69,64,20,18,11,0,5,210,0,0,5,0,0,0,4,0,0,10,0,0,7,6,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,3
80101101916,0,7,26,32,13,3,0,0,0,83,0,0,3,0,0,0,0,0,0,7,0,3,3,6,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,31,41,16,11,5,0,0,110,0,13,35,33,8,5,0,0,0,102,0,0,0,0,0,0,0,0,0,7,0,4,4,0,4,5,3,0,0,21,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,39,37,14,11,4,0,0,131,0,14,65,62,21,15,5,0,0,184,0,3,0,4,0,0,0,0,0,12,0,3,9,4,0,8,8,0,0,33,0,0,0,0,0,0,3,0,0,4
80101101917,3,3,31,29,14,10,0,0,0,89,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,41,31,14,11,0,0,0,109,3,6,39,26,14,3,4,0,0,96,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,37,27,15,9,8,3,0,112,8,12,66,54,24,11,4,5,0,184,0,0,0,3,4,3,0,0,0,15,0,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,4
80101101918,3,9,13,20,17,5,0,0,0,73,0,0,0,3,0,0,0,0,0,3,0,0,0,4,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,35,20,9,0,0,0,89,0,0,26,29,7,5,0,0,0,83,0,0,0,0,0,0,0,0,0,4,0,0,7,6,4,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,31,38,13,8,3,0,0,103,6,8,39,57,30,11,0,0,0,154,0,0,3,4,0,0,0,0,0,7,0,0,8,7,9,5,0,0,0,30,0,0,0,3,0,0,0,0,0,3
80101101919,0,5,31,51,10,7,5,0,0,105,0,0,0,3,0,0,0,0,0,0,0,0,7,8,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,29,63,17,8,4,3,0,137,6,6,52,47,14,10,0,0,0,130,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,10,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,6,56,56,17,19,5,6,0,166,6,10,80,96,25,15,7,3,0,241,0,0,4,3,0,3,0,0,0,5,0,0,3,11,10,8,4,3,0,36,0,0,0,0,0,0,0,0,0,6
80101102001,0,6,13,20,18,17,11,3,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,13,23,27,21,11,7,0,104,4,7,9,22,21,16,5,4,0,95,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,7,15,25,27,15,10,8,0,115,4,8,28,42,40,29,15,3,0,174,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,5,3,0,0,14,0,0,0,0,0,0,0,0,0,0
80101102002,0,13,34,22,16,11,3,6,0,105,0,3,4,4,0,0,0,0,0,15,0,0,3,5,3,6,0,0,0,19,0,0,0,0,0,0,0,6,0,9,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,7,0,0,0,19,3,21,45,32,17,28,12,12,5,173,4,7,30,31,13,10,3,0,0,102,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,7,11,0,29,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,6,8,11,36,34,18,20,13,19,4,163,5,24,62,47,29,21,8,7,3,208,0,5,0,5,0,0,4,4,0,18,0,0,3,5,3,12,6,7,0,44,0,0,0,0,0,0,0,12,4,11
80101102003,3,11,13,26,17,18,3,14,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,3,11,14,26,18,16,7,16,0,112,0,5,14,18,16,7,3,3,0,74,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,14,21,26,9,12,10,5,96,3,12,30,41,39,25,12,13,0,170,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,4,0,5,0,15,0,0,0,0,0,0,0,4,0,4
80101102004,3,10,12,17,21,12,3,10,0,87,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,7,3,9,18,20,21,18,6,10,0,108,0,8,16,14,17,16,6,8,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,16,14,21,17,10,8,0,102,5,12,25,30,37,28,12,14,0,159,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,7,5,5,0,23,0,0,0,0,0,0,0,0,0,3
80101102005,3,40,83,54,26,7,22,13,8,262,0,0,0,5,0,0,0,0,0,7,0,6,3,4,6,0,0,4,0,27,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,14,4,4,3,0,0,0,31,9,53,99,64,42,12,29,24,8,336,0,33,101,76,20,20,34,10,5,300,0,0,0,0,0,0,3,3,0,10,3,6,4,0,5,7,12,10,4,48,0,0,0,0,0,3,6,7,0,8,0,0,0,0,0,5,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,4,10,4,0,0,0,0,0,23,11,44,114,81,22,35,51,30,17,401,12,73,183,122,54,27,54,28,14,563,0,0,5,5,0,0,3,9,4,21,0,9,4,9,7,14,14,9,4,73,0,0,0,0,0,3,8,7,0,19
80101102006,0,9,23,14,7,14,7,8,0,82,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,9,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,17,0,10,27,20,15,14,13,10,4,117,0,6,17,20,24,8,11,4,0,84,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,21,21,20,16,16,6,4,116,3,14,41,33,32,24,16,6,4,169,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,3,11,4,26,0,0,0,0,3,0,0,0,0,8
80101102007,0,9,15,27,13,23,20,0,0,103,0,0,4,0,0,0,0,0,0,6,0,0,0,0,5,4,0,4,0,11,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,12,4,14,19,23,17,24,22,11,5,135,0,8,16,15,12,9,12,9,0,86,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,10,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,6,0,11,21,20,22,14,15,13,4,121,4,12,33,40,25,30,25,11,4,184,0,0,4,0,0,0,0,0,0,5,0,0,3,4,3,4,6,6,4,32,0,0,0,0,0,0,0,0,0,8
80101102008,4,16,36,23,12,15,14,16,0,129,0,0,0,0,0,3,0,0,0,5,0,0,0,0,7,3,5,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,22,38,24,20,23,14,18,4,165,3,22,25,24,19,14,14,8,0,131,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,20,31,24,23,26,18,10,3,165,5,38,59,48,31,29,25,19,0,260,0,0,0,0,0,5,0,0,0,3,0,0,3,0,4,5,8,7,0,33,0,0,0,0,0,0,0,0,0,3
80101102101,9,22,33,28,21,23,23,7,3,167,0,0,0,3,0,0,0,0,0,10,0,0,3,0,4,9,6,5,0,37,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,11,26,37,30,28,39,32,21,10,235,3,13,33,27,26,28,27,10,3,174,0,0,0,0,3,0,0,0,0,8,4,0,0,0,9,11,15,7,4,51,0,0,5,0,0,0,0,0,0,11,0,0,0,0,4,0,3,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,10,8,16,42,36,40,44,54,20,8,271,14,38,70,60,49,48,52,14,4,344,3,0,6,6,5,0,0,0,0,19,3,0,3,0,9,24,24,7,4,82,0,0,5,0,0,3,4,3,0,14
80101102102,4,8,11,15,20,15,13,3,0,98,0,0,0,0,0,0,0,0,0,6,3,0,3,4,9,4,10,0,3,27,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,8,19,18,28,27,24,10,6,148,3,11,16,15,17,23,12,9,0,107,0,0,0,0,0,3,0,0,0,7,0,0,0,0,6,3,15,0,0,28,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,22,17,24,32,32,11,3,158,7,19,33,31,37,41,22,14,0,204,0,0,0,0,0,6,0,0,0,12,3,0,4,4,10,8,18,3,7,57,0,0,0,0,0,0,0,0,5,7
80101102103,7,16,35,32,19,26,24,3,0,161,0,0,5,0,0,0,0,0,0,11,0,0,0,0,3,3,7,8,0,21,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,5,16,40,33,27,36,38,9,0,218,3,21,32,25,35,25,26,4,0,165,0,0,0,3,0,0,0,0,0,6,3,0,4,0,0,8,12,5,0,35,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,6,4,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,3,0,0,9,7,25,35,26,35,43,49,6,5,232,8,36,68,53,50,56,50,6,4,332,0,0,5,3,3,7,3,0,0,12,3,0,3,0,0,11,18,11,0,56,0,0,0,0,0,8,0,0,0,11
