SAL_CODE_2021,M_PoDe_PoDe_NFD_Mng,M_PoDe_PoDe_NFD_Pro,M_PoDe_PoDe_NFD_TTW,M_PoDe_PoDe_NFD_CPS,M_PoDe_PoDe_NFD_CA,M_PoDe_PoDe_NFD_Sal,M_PoDe_PoDe_NFD_MOD,M_PoDe_PoDe_NFD_Lab,M_PoDe_PoDe_NFD_IDNS,M_PoDe_PoDe_NFD_Tot,M_PoDe_DoctDe_Mng,M_PoDe_DoctDe_Pro,M_PoDe_DoctDe_TTW,M_PoDe_DoctDe_CPS,M_PoDe_DoctDe_CA,M_PoDe_DoctDe_Sal,M_PoDe_DoctDe_MOD,M_PoDe_DoctDe_Lab,M_PoDe_DoctDe_IDNS,M_PoDe_DoctDe_Tot,M_PoDe_MasDe_Mng,M_PoDe_MasDe_Pro,M_PoDe_MasDe_TTW,M_PoDe_MasDe_CPS,M_PoDe_MasDe_CA,M_PoDe_MasDe_Sal,M_PoDe_MasDe_MOD,M_PoDe_MasDe_Lab,M_PoDe_MasDe_IDNS,M_PoDe_MasDe_Tot,M_GrDiGrCer_GrDiGrCerNFD_Mng,M_GrDiGrCer_GrDiGrCerNFD_Pro,M_GrDiGrCer_GrDiGrCerNFD_TTW,M_GrDiGrCer_GrDiGrCerNFD_CPS,M_GrDiGrCer_GrDiGrCerNFD_CA,M_GrDiGrCer_GrDiGrCerNFD_Sal,M_GrDiGrCer_GrDiGrCerNFD_MOD,M_GrDiGrCer_GrDiGrCerNFD_Lab,M_GrDiGrCer_GrDiGrCerNFD_IDNS,M_GrDiGrCer_GrDiGrCerNFD_Tot,M_GrDi_GrCer_GrDi_Mng,M_GrDi_GrCer_GrDi_Pro,M_GrDi_GrCer_GrDi_TTW,M_GrDi_GrCer_GrDi_CPS,M_GrDi_GrCer_GrDi_CA,M_GrDi_GrCer_GrDi_Sal,M_GrDi_GrCer_GrDi_MOD,M_GrDi_GrCer_GrDi_Lab,M_GrDi_GrCer_GrDi_IDNS,M_GrDi_GrCer_GrDi_Tot,M_GrDi_GrCer_GradCer_Mng,M_GrDi_GrCer_GradCer_Pro,M_GrDi_GrCer_GradCer_TTW,M_GrDi_GrCer_GradCer_CPS,M_GrDi_GrCer_GradCer_CA,M_GrDi_GrCer_GradCer_Sal,M_GrDi_GrCer_GradCer_MOD,M_GrDi_GrCer_GradCer_Lab,M_GrDi_GrCer_GradCer_IDNS,M_GrDi_GrCer_GradCer_Tot,M_BaDe_BaDe_Mng,M_BaDe_BaDe_Pro,M_BaDe_BaDe_TTW,M_BaDe_BaDe_CPS,M_BaDe_BaDe_CA,M_BaDe_BaDe_Sal,M_BaDe_BaDe_MOD,M_BaDe_BaDe_Lab,M_BaDe_BaDe_IDNS,M_BaDe_BaDe_Tot,M_AdvDi_Di_AdvDi_Di_NFD_Mng,M_AdvDi_Di_AdvDi_Di_NFD_Pro,M_AdvDi_Di_AdvDi_Di_NFD_TTW,M_AdvDi_Di_AdvDi_Di_NFD_CPS,M_AdvDi_Di_AdvDi_Di_NFD_CA,M_AdvDi_Di_AdvDi_Di_NFD_Sal,M_AdvDi_Di_AdvDi_Di_NFD_MOD,M_AdvDi_Di_AdvDi_Di_NFD_Lab,M_AdvDi_Di_AdvDi_Di_NFD_IDNS,M_AdvDi_Di_AdvDi_Di_NFD_Tot,M_AdvDi_Di_AdvDi_AsDe_Mng,M_AdvDi_Di_AdvDi_AsDe_Pro,M_AdvDi_Di_AdvDi_AsDe_TTW,M_AdvDi_Di_AdvDi_AsDe_CPS,M_AdvDi_Di_AdvDi_AsDe_CA,M_AdvDi_Di_AdvDi_AsDe_Sal,M_AdvDi_Di_AdvDi_AsDe_MOD,M_AdvDi_Di_AdvDi_AsDe_Lab,M_AdvDi_Di_AdvDi_AsDe_IDNS,M_AdvDi_Di_AdvDi_AsDe_Tot,M_AdvDi_Di_Dip_Mng,M_AdvDi_Di_Dip_Pro,M_AdvDi_Di_Dip_TTW,M_AdvDi_Di_Dip_CPS,M_AdvDi_Di_Dip_CA,M_AdvDi_Di_Dip_Sal,M_AdvDi_Di_Dip_MOD,M_AdvDi_Di_Dip_Lab,M_AdvDi_Di_Dip_IDNS,M_AdvDi_Di_Dip_Tot,M_Cert_CertIII_IV_Mng,M_Cert_CertIII_IV_Pro,M_Cert_CertIII_IV_TTW,M_Cert_CertIII_IV_CPS,M_Cert_CertIII_IV_CA,M_Cert_CertIII_IV_Sal,M_Cert_CertIII_IV_MOD,M_Cert_CertIII_IV_Lab,M_Cert_CertIII_IV_IDNS,M_Cert_CertIII_IV_Tot,M_Cert_CertI_II_Mng,M_Cert_CertI_II_Pro,M_Cert_CertI_II_TTW,M_Cert_CertI_II_CPS,M_Cert_CertI_II_CA,M_Cert_CertI_II_Sal,M_Cert_CertI_II_MOD,M_Cert_CertI_II_Lab,M_Cert_CertI_II_IDNS,M_Cert_CertI_II_Tot,M_Cert_Cert_nfd_Mng,M_Cert_Cert_nfd_Pro,M_Cert_Cert_nfd_TTW,M_Cert_Cert_nfd_CPS,M_Cert_Cert_nfd_CA,M_Cert_Cert_nfd_Sal,M_Cert_Cert_nfd_MOD,M_Cert_Cert_nfd_Lab,M_Cert_Cert_nfd_IDNS,M_Cert_Cert_nfd_Tot,M_LE_ID_Mng,M_LE_ID_Pro,M_LE_ID_TTW,M_LE_ID_CPS,M_LE_ID_CA,M_LE_ID_Sal,M_LE_ID_MOD,M_LE_ID_Lab,M_LE_ID_IDNS,M_LE_ID_Tot,M_LE_NS_Mng,M_LE_NS_Pro,M_LE_NS_TTW,M_LE_NS_CPS,M_LE_NS_CA,M_LE_NS_Sal,M_LE_NS_MOD,M_LE_NS_Lab,M_LE_NS_IDNS,M_LE_NS_Tot,M_Tot_Mng,M_Tot_Pro,M_Tot_TTW,M_Tot_CPS,M_Tot_CA,M_Tot_Sal,M_Tot_MOD,M_Tot_Lab,M_Tot_IDNS,M_Tot_Tot,F_PoDe_PoDe_NFD_Mng,F_PoDe_PoDe_NFD_Pro,F_PoDe_PoDe_NFD_TTW,F_PoDe_PoDe_NFD_CPS,F_PoDe_PoDe_NFD_CA,F_PoDe_PoDe_NFD_Sal,F_PoDe_PoDe_NFD_MOD,F_PoDe_PoDe_NFD_Lab,F_PoDe_PoDe_NFD_IDNS,F_PoDe_PoDe_NFD_Tot,F_PoDe_DoctDe_Mng,F_PoDe_DoctDe_Pro,F_PoDe_DoctDe_TTW,F_PoDe_DoctDe_CPS,F_PoDe_DoctDe_CA,F_PoDe_DoctDe_Sal,F_PoDe_DoctDe_MOD,F_PoDe_DoctDe_Lab,F_PoDe_DoctDe_IDNS,F_PoDe_DoctDe_Tot,F_PoDe_MasDe_Mng,F_PoDe_MasDe_Pro,F_PoDe_MasDe_TTW,F_PoDe_MasDe_CPS,F_PoDe_MasDe_CA,F_PoDe_MasDe_Sal,F_PoDe_MasDe_MOD,F_PoDe_MasDe_Lab,F_PoDe_MasDe_IDNS,F_PoDe_MasDe_Tot,F_GrDiGrCer_GrDiGrCerNFD_Mng,F_GrDiGrCer_GrDiGrCerNFD_Pro,F_GrDiGrCer_GrDiGrCerNFD_TTW,F_GrDiGrCer_GrDiGrCerNFD_CPS,F_GrDiGrCer_GrDiGrCerNFD_CA,F_GrDiGrCer_GrDiGrCerNFD_Sal,F_GrDiGrCer_GrDiGrCerNFD_MOD,F_GrDiGrCer_GrDiGrCerNFD_Lab,F_GrDiGrCer_GrDiGrCerNFD_IDNS,F_GrDiGrCer_GrDiGrCerNFD_Tot
SAL80061,0,0,0,0,0,0,0,0,0,7,5,54,5,0,3,0,0,0,0,71,45,82,3,0,13,4,3,0,0,156,0,5,0,0,0,0,0,0,0,6,6,12,0,0,0,0,0,0,0,26,3,3,0,0,0,0,0,0,0,10,56,152,10,15,20,6,4,12,10,287,0,0,0,0,0,0,0,0,0,0,5,8,4,0,6,0,5,3,4,31,7,10,12,5,5,0,0,0,0,45,6,14,34,11,4,0,3,3,0,71,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,160,345,69,35,44,13,21,23,20,726,0,4,0,0,0,0,0,0,0,4,4,41,0,0,0,0,0,0,3,46,48,84,0,13,21,3,0,5,6,169,0,4,0,0,0,0,0,0,0,10
SAL80062,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,15,10,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,12,52,16,8,12,3,0,0,0,100,0,0,0,0,0,0,0,0,0,0,9,8,0,6,0,0,0,0,0,24,11,16,9,5,3,5,0,0,4,51,29,11,121,5,22,5,14,18,8,228,0,0,0,0,3,0,0,0,0,6,0,0,0,3,0,6,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,112,157,21,43,17,18,19,13,478,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,8,9,19,0,5,5,0,0,0,0,37,0,3,0,0,0,0,0,0,0,3
SAL80063,0,0,0,0,0,0,0,0,0,0,7,16,0,0,6,0,0,0,0,25,16,38,0,3,5,5,0,0,0,72,5,0,0,0,0,0,0,0,0,3,9,5,0,0,0,0,0,0,0,18,3,3,0,0,0,0,0,0,0,7,57,95,16,8,13,6,6,3,0,203,0,0,0,0,0,0,0,0,0,0,8,10,9,4,7,0,0,0,0,35,12,12,7,5,0,5,0,0,3,42,19,5,102,11,13,0,5,12,0,170,0,0,0,0,0,0,0,0,0,9,0,4,3,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,4,16,135,192,153,42,42,21,14,25,9,633,0,0,0,0,0,0,0,0,0,0,10,21,0,0,4,0,0,0,0,39,22,39,0,9,7,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0
SAL80064,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,13,49,64,8,6,12,0,6,5,4,138,0,5,0,0,0,0,0,0,0,7,9,19,0,0,0,0,0,0,0,34,7,12,0,0,3,0,0,0,0,21,65,149,15,13,33,9,8,6,6,311,0,0,0,0,0,0,0,0,0,0,15,18,10,11,6,0,3,0,0,72,44,37,21,24,20,11,13,7,6,175,61,40,271,30,50,13,36,32,13,542,0,0,7,0,0,0,0,0,0,18,0,3,5,0,3,0,3,6,0,26,4,3,0,0,0,0,0,0,0,11,0,3,3,0,6,0,0,0,3,17,260,355,336,87,140,40,76,62,37,1387,0,7,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,10,25,60,0,9,13,0,0,0,0,107,0,3,0,0,6,0,0,0,0,5
SAL80065,3,0,0,0,0,0,0,0,0,3,3,16,0,0,0,0,0,0,0,17,24,30,0,4,10,4,0,0,0,68,3,0,0,0,0,0,0,0,0,5,8,7,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,6,38,75,9,11,17,3,0,4,3,157,0,0,0,0,0,0,0,0,0,0,14,11,3,0,4,3,0,0,4,43,13,19,7,4,9,0,0,5,0,59,16,23,80,20,15,5,9,23,5,182,0,3,0,0,0,0,0,3,0,9,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,6,125,181,107,42,45,18,8,35,11,573,0,3,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,6,16,38,0,4,3,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0
SAL80066,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,0,0,0,0,14,25,75,8,9,11,6,4,5,0,143,0,3,0,0,0,0,0,0,0,5,4,18,0,0,0,0,0,0,0,27,0,8,0,0,0,0,0,0,0,11,55,159,17,10,31,10,14,12,0,305,0,0,0,0,0,0,0,0,0,0,11,14,3,5,5,0,8,0,0,47,12,20,14,3,15,3,0,0,0,79,25,21,84,25,15,8,5,10,0,199,0,0,0,10,4,0,0,0,0,22,0,0,8,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,3,3,4,8,0,3,6,6,0,7,23,150,335,139,71,85,38,40,33,14,908,0,0,0,0,0,0,0,0,0,3,9,6,0,0,0,0,0,0,0,10,20,61,4,13,21,6,0,0,4,132,0,0,0,0,0,0,0,0,0,5
SAL80067,4,0,0,0,0,0,0,0,0,4,18,53,3,0,6,0,0,0,6,78,121,155,12,16,28,3,4,0,0,342,0,3,0,0,0,0,0,0,0,15,15,28,0,0,4,0,0,0,0,53,11,12,0,0,3,0,0,0,0,24,122,317,14,31,47,17,5,9,13,575,0,0,0,0,0,0,0,0,0,0,11,12,10,5,7,9,4,0,0,54,15,18,9,6,6,5,3,4,0,62,24,16,45,13,11,4,3,0,0,117,5,0,5,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,6,3,5,0,0,0,0,0,0,0,14,358,628,93,68,115,40,19,22,23,1364,0,5,0,0,0,0,0,0,0,5,12,43,0,0,0,0,0,0,0,51,112,164,0,15,35,6,0,4,8,344,0,9,0,0,7,0,0,0,0,12
SAL80068,0,3,0,0,0,0,0,0,0,5,6,44,4,4,0,0,0,0,0,66,108,180,36,36,32,40,17,51,7,510,0,6,0,0,3,4,0,0,0,17,11,29,0,4,4,0,0,0,0,53,6,11,0,0,0,0,0,0,0,18,121,294,76,37,59,28,24,35,13,687,0,0,0,0,0,0,0,0,0,0,20,17,11,8,7,0,3,4,4,82,45,34,47,21,20,11,12,11,4,194,49,29,153,36,26,19,21,24,3,356,0,0,9,3,0,0,0,3,0,19,4,0,0,5,7,0,0,4,0,25,7,7,3,0,0,0,0,0,0,11,0,9,11,3,4,6,0,5,3,42,385,660,343,152,167,107,88,137,40,2078,0,0,0,0,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,29,60,155,12,73,61,40,4,13,9,432,0,3,0,0,0,0,0,0,0,6
SAL80069,0,0,0,0,0,0,0,0,0,0,13,45,0,0,3,0,0,0,5,60,44,62,0,4,8,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,10,18,0,3,3,0,0,0,0,38,8,4,0,0,0,0,0,0,0,13,66,109,13,10,17,9,0,8,9,236,0,0,0,0,0,0,0,0,0,0,5,11,3,0,3,0,0,0,0,22,8,4,7,4,0,0,0,5,0,33,18,3,34,6,3,6,4,7,0,83,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,176,269,63,24,47,5,13,13,9,630,0,4,0,0,0,0,0,0,0,0,17,49,0,0,0,0,0,0,0,72,55,79,0,4,18,0,0,5,3,165,0,0,0,0,0,0,0,0,0,0
SAL80070,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,8,5,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,8,6,0,7,0,3,0,56,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
SAL80071,0,5,0,0,0,0,0,0,0,5,14,61,0,4,0,0,0,0,0,75,156,230,34,19,33,30,24,21,18,558,5,8,0,0,4,0,0,0,0,12,9,22,3,0,10,3,0,5,0,44,11,7,3,0,0,0,0,0,0,30,130,291,59,43,55,28,13,23,16,647,0,0,0,0,0,0,0,0,0,0,35,20,8,12,9,0,5,4,4,90,43,33,40,31,15,5,6,10,5,183,49,32,97,36,25,10,9,16,3,271,0,0,7,3,3,0,0,0,0,18,3,10,7,3,0,0,0,0,0,30,6,9,0,0,0,0,0,4,0,22,5,5,4,7,5,0,0,0,12,37,462,723,265,150,148,73,62,80,59,2021,0,6,0,0,0,0,0,0,0,7,11,47,0,0,3,0,0,0,0,64,73,176,4,41,44,36,0,7,6,390,0,3,0,0,0,0,0,0,0,6
SAL80072,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,32,29,33,10,4,5,6,7,6,3,102,0,0,0,0,0,0,0,0,0,5,9,15,0,6,9,0,0,0,0,37,4,0,0,0,0,0,0,0,0,7,49,101,15,7,19,11,5,6,6,216,0,0,0,0,0,0,0,0,0,0,8,6,0,4,3,3,0,0,0,29,7,3,5,5,0,0,3,3,0,32,17,5,39,9,3,3,4,3,5,89,0,6,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,8,129,197,75,33,46,29,20,18,9,563,0,5,0,0,0,0,0,0,0,4,5,21,0,0,0,0,0,0,0,24,31,47,0,9,12,0,0,0,3,112,0,0,0,0,0,0,0,0,0,0
SAL80073,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,21,8,35,0,3,4,3,3,0,5,68,0,0,0,0,0,0,0,0,0,5,3,11,0,0,0,0,0,0,0,10,4,6,0,0,3,0,0,0,0,11,33,83,16,7,23,3,0,11,0,172,0,0,0,0,0,0,0,0,0,0,6,10,8,0,0,0,0,0,0,33,12,24,8,6,6,4,3,0,0,54,27,13,108,18,6,4,13,26,0,210,4,0,4,4,0,6,5,0,0,20,0,5,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,7,100,198,149,36,47,22,26,39,8,624,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,11,26,33,3,10,9,4,0,0,0,76,0,0,0,0,3,0,0,0,0,5
SAL80074,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,21,21,36,3,4,10,0,0,3,5,83,0,0,0,0,0,0,0,0,0,4,11,12,0,0,0,0,0,0,0,24,6,5,0,0,0,0,0,0,0,12,46,99,9,8,20,6,3,0,10,195,0,0,0,0,0,0,0,0,0,0,9,12,10,4,4,0,0,0,6,32,12,10,10,0,6,3,0,0,3,45,14,9,49,10,4,0,5,11,5,108,0,0,0,0,0,0,0,3,0,8,0,5,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,210,76,31,39,16,12,21,21,553,0,0,0,0,0,0,0,0,0,3,12,5,0,0,0,0,0,0,0,23,19,53,0,9,5,4,0,0,5,95,0,0,0,0,0,0,0,0,0,0
SAL80075,0,0,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0,0,0,23,28,42,8,9,10,4,3,3,4,112,0,0,0,0,0,0,0,0,0,0,3,14,0,0,3,0,0,0,0,22,5,3,0,0,0,0,0,0,0,7,46,151,20,26,29,13,7,12,6,309,0,0,0,0,0,0,0,0,0,0,5,15,4,9,7,3,3,0,0,40,17,20,21,12,15,0,3,3,3,96,35,15,166,24,20,9,18,20,6,319,0,0,3,4,0,6,0,4,0,20,0,3,0,4,3,0,0,0,0,16,0,6,0,4,0,5,0,0,0,13,4,3,3,0,0,0,0,0,4,17,146,297,223,91,98,42,44,50,27,1014,0,0,0,0,0,0,0,0,0,0,7,22,0,0,0,0,0,0,0,26,21,68,6,9,16,7,0,0,0,125,0,0,0,0,0,0,0,0,0,0
SAL80076,0,3,0,0,0,0,0,0,0,8,8,30,0,0,0,0,0,0,3,46,51,64,14,5,0,9,0,0,0,145,0,5,0,0,0,0,0,0,0,0,11,16,0,0,8,0,0,0,0,41,5,0,0,0,0,0,0,0,0,7,75,106,9,9,28,3,4,8,5,245,0,0,0,0,0,0,0,0,0,0,5,6,0,4,0,0,0,0,0,14,7,13,8,5,0,0,0,0,0,30,11,9,17,3,3,4,10,3,4,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,182,252,53,34,44,12,13,18,13,622,0,6,0,0,0,0,0,0,0,6,3,16,0,0,0,0,0,0,0,29,52,64,0,4,14,0,4,0,4,150,0,6,0,0,0,0,0,0,0,5
SAL80077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80078,0,0,0,0,0,0,0,0,0,0,7,26,0,0,6,0,0,0,0,32,37,45,0,0,12,0,3,0,8,104,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,44,80,11,9,12,4,5,9,5,166,0,0,0,0,0,0,0,0,0,0,4,9,0,4,0,0,0,0,0,14,6,5,3,0,3,0,0,0,0,21,15,3,14,9,3,0,0,5,0,63,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,118,188,34,27,34,11,15,13,8,453,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,0,0,0,23,32,54,0,3,3,0,0,0,0,96,0,0,0,0,0,0,0,0,0,6
SAL80079,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,10,9,21,5,4,6,0,0,0,0,55,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,10,3,3,0,0,7,0,0,0,0,8,35,81,18,16,20,6,7,5,5,191,0,0,0,0,0,0,0,0,0,0,10,13,5,5,0,0,0,0,0,45,6,18,15,8,12,6,0,7,0,72,34,17,146,26,13,7,23,22,3,289,0,0,5,8,0,0,0,5,0,18,0,0,11,0,3,0,0,4,0,23,6,3,0,5,0,0,0,0,0,13,3,0,7,3,3,0,7,3,0,23,102,177,206,80,64,23,45,48,19,755,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,16,43,0,7,6,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
SAL80080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,6,0,0,8,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,18,6,3,6,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,11,4,6,20,5,3,0,0,3,0,37,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,41,34,7,20,0,6,9,4,140,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,11,0,0,8,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
SAL80081,0,0,0,0,0,0,0,0,0,3,18,51,0,0,0,0,0,0,0,69,49,99,6,7,26,19,4,13,5,232,0,0,0,0,0,0,0,0,0,6,20,32,0,0,0,0,0,0,0,61,7,11,0,4,0,0,0,0,0,24,123,221,41,28,38,20,14,13,4,504,0,0,0,0,0,0,0,0,0,0,14,9,15,3,13,4,0,4,0,70,24,24,24,19,13,4,0,4,0,119,41,18,155,28,18,14,20,29,8,332,0,0,3,0,7,3,0,0,0,21,5,0,4,0,3,0,0,0,0,15,0,4,5,0,0,0,0,3,0,21,5,3,8,0,0,3,4,8,3,25,307,468,258,105,128,68,46,84,26,1500,0,3,0,0,0,0,0,0,0,3,18,44,4,3,4,0,0,0,0,70,40,99,3,13,30,11,0,4,3,199,0,3,0,5,0,0,0,0,0,8
SAL80082,0,3,0,0,0,0,0,0,0,6,25,50,3,0,3,0,0,0,0,80,88,133,14,18,34,9,4,4,9,310,9,3,0,0,0,0,0,0,0,13,14,39,0,4,10,0,0,0,0,70,12,15,0,3,5,0,0,0,0,40,161,378,33,50,76,26,9,16,17,775,0,0,0,0,0,0,0,0,0,0,30,51,21,26,19,5,7,8,4,162,61,65,34,36,27,4,6,4,9,249,90,67,406,51,65,29,64,80,15,869,5,4,3,12,4,5,0,3,0,39,16,7,9,8,7,7,5,5,0,66,3,3,0,0,0,6,0,0,0,14,4,7,9,0,4,0,7,5,8,46,527,823,540,208,266,82,106,129,63,2738,0,5,0,0,0,0,0,0,0,5,20,39,0,3,5,0,0,0,0,66,75,160,7,15,33,0,0,0,9,300,8,9,0,5,4,0,0,0,0,19
SAL80083,0,4,0,0,0,0,0,0,0,4,29,71,0,0,0,0,0,0,0,103,156,221,3,12,29,3,0,3,13,445,0,4,0,0,0,0,0,0,0,6,27,48,0,0,3,0,0,0,0,84,16,17,0,8,7,0,0,0,0,44,202,440,17,39,67,13,5,9,23,813,0,0,0,0,0,0,0,0,0,0,13,25,13,6,9,6,0,0,3,65,39,20,8,15,9,9,3,4,0,103,42,29,34,22,21,0,0,11,3,165,0,0,0,4,0,0,0,0,0,7,6,0,0,0,0,5,0,0,0,10,4,8,3,0,0,0,0,0,0,17,0,6,0,0,0,0,0,0,0,12,539,884,88,102,144,26,14,27,48,1875,0,8,0,0,0,0,0,0,0,9,19,65,0,0,4,0,0,0,0,89,155,257,0,18,55,5,0,0,10,506,0,8,0,0,0,0,0,0,0,14
SAL80084,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,16,21,29,4,3,5,0,0,3,0,75,3,0,0,0,0,0,0,0,0,3,0,12,4,0,4,0,0,0,0,21,0,6,0,0,3,0,0,0,0,3,38,77,14,9,16,0,0,4,0,163,0,0,0,0,0,0,0,0,0,0,15,14,6,7,0,0,3,0,0,45,8,13,8,7,11,6,3,4,0,48,31,14,124,9,13,7,22,23,10,249,0,0,0,0,0,0,0,0,0,6,0,5,6,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,121,177,158,44,58,15,29,37,15,658,0,3,0,0,0,0,0,0,0,9,4,12,0,0,0,0,0,0,0,21,16,51,0,0,7,0,0,0,0,81,0,3,0,0,0,0,0,0,0,3
SAL80085,0,0,0,0,0,0,0,0,0,3,3,32,0,0,8,0,0,0,0,37,30,87,12,17,15,23,11,14,4,213,0,8,0,0,0,0,0,4,0,7,7,9,0,0,0,0,0,0,0,24,7,0,0,0,0,0,0,0,0,5,44,141,26,32,25,12,16,14,4,312,0,0,0,0,0,0,0,0,0,0,3,3,7,3,0,0,0,4,0,18,3,8,11,3,7,0,4,6,0,45,11,10,38,9,8,3,3,3,0,92,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,8,4,3,0,0,0,0,0,0,9,13,111,304,98,72,73,44,41,47,21,796,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,18,29,76,3,14,21,10,0,3,0,167,0,0,0,0,0,0,0,0,0,4
