SAL_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
SAL80063,4,24,167,212,131,75,18,0,0,638,27,23,35,41,17,14,17,3,0,175,0,0,4,3,7,7,3,0,0,27,0,0,5,0,0,0,0,0,0,10,34,51,209,251,158,96,39,5,0,848,0,7,8,6,4,0,0,0,0,23,3,5,0,0,0,0,0,0,0,8,7,10,9,6,4,0,0,0,0,33,37,59,214,267,163,100,39,5,0,883,49,7,21,11,16,57,144,73,11,393,0,0,8,5,9,10,3,4,0,41,90,74,238,286,182,167,189,81,11,1318,6,17,104,117,111,61,6,0,0,425,39,25,71,96,48,40,27,0,0,338,3,4,18,11,3,10,3,0,0,56,3,0,0,0,6,0,0,0,0,8,48,54,190,225,166,110,35,0,0,829,0,3,0,3,3,0,0,0,0,10,6,0,5,4,0,0,0,0,0,16,6,8,5,7,5,0,0,0,0,28
SAL80064,40,152,390,363,387,280,49,0,0,1657,70,73,54,46,51,70,17,0,0,387,0,4,16,12,14,13,6,0,0,64,0,0,5,3,0,6,0,0,0,22,112,229,469,421,454,365,75,7,0,2132,3,5,11,5,6,5,0,0,0,43,22,0,4,3,0,6,0,0,0,35,28,9,13,9,12,12,0,0,0,78,140,237,479,432,458,376,70,8,0,2210,83,19,31,24,40,172,182,117,44,718,3,6,12,8,13,8,9,7,11,83,226,259,521,464,515,557,268,140,58,3004,14,122,274,268,356,218,32,0,0,1285,119,79,132,161,131,112,26,6,0,770,5,6,51,18,18,23,5,0,0,137,0,4,9,5,3,0,5,0,0,20,140,214,473,448,514,350,64,3,0,2206,0,3,6,8,0,6,0,0,0,26,12,7,7,0,9,0,0,0,0,32,12,10,7,9,8,11,4,0,0,60
SAL80065,9,38,140,170,125,97,22,0,0,602,38,31,24,28,11,15,15,3,0,161,0,3,9,9,4,0,4,0,0,24,0,0,3,3,0,0,0,0,0,13,46,72,172,208,140,117,39,10,0,794,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,12,11,0,5,0,5,0,0,0,0,21,59,72,176,206,141,120,41,10,0,817,26,9,16,8,15,53,135,57,12,331,0,3,10,5,0,4,0,0,0,35,81,86,203,223,163,177,177,69,14,1181,3,39,102,100,119,58,10,0,0,429,42,30,61,65,44,55,21,0,0,321,0,0,27,12,6,6,3,0,0,52,0,0,4,0,0,0,0,0,0,4,47,69,189,181,167,119,33,0,0,805,0,0,5,0,0,0,0,0,0,7,5,0,0,0,6,0,0,0,0,19,12,0,6,3,8,0,0,0,0,26
SAL80066,5,90,377,223,139,98,17,0,0,954,20,32,72,29,25,29,19,5,0,227,0,0,3,10,7,0,4,0,0,29,0,4,13,7,0,0,0,0,0,16,19,131,466,271,170,126,42,5,0,1235,0,8,11,6,5,3,0,0,0,33,4,3,0,3,0,0,5,0,0,16,6,6,13,8,5,3,0,0,0,49,25,143,481,284,172,131,42,0,0,1282,33,5,22,17,13,44,126,109,33,396,0,16,20,0,5,10,16,15,13,92,54,162,526,298,196,179,180,125,43,1768,7,101,306,151,126,82,9,0,0,788,23,48,103,62,37,40,19,0,0,343,0,0,25,11,11,11,0,0,0,68,0,3,5,0,0,0,0,0,0,7,30,164,433,231,179,138,33,0,0,1207,0,3,8,0,3,0,0,0,0,15,7,8,5,0,3,3,0,0,0,20,7,10,13,3,4,4,0,0,0,38
SAL80067,13,83,405,266,282,164,38,9,0,1250,57,48,52,28,31,41,46,6,0,319,5,0,15,15,5,7,7,0,0,52,6,3,5,3,4,0,0,0,0,16,78,132,474,311,324,211,88,16,0,1634,3,0,8,5,6,13,0,0,0,36,5,0,3,0,0,0,0,0,0,23,9,3,14,8,10,11,0,0,0,56,89,137,487,320,334,221,91,17,0,1694,69,16,24,12,24,86,132,96,42,497,3,10,20,10,8,10,5,5,0,84,164,156,533,342,370,321,218,117,44,2268,6,83,368,232,206,137,10,0,0,1044,45,61,87,66,70,67,44,6,4,444,5,3,36,16,14,9,0,0,0,85,0,0,3,0,0,0,0,0,0,3,65,140,490,318,283,207,56,12,4,1578,0,4,3,6,5,3,0,0,0,20,12,7,6,0,3,3,0,0,0,22,12,6,5,8,7,8,0,0,0,47
SAL80068,18,177,746,497,363,186,20,6,0,2000,57,128,263,98,62,48,18,0,0,671,6,0,13,12,9,11,6,0,0,57,0,0,15,15,7,4,0,0,0,41,73,314,1040,620,439,241,40,6,0,2773,3,7,30,11,5,9,0,0,0,75,13,18,15,12,0,0,0,0,0,58,13,25,45,18,12,17,0,0,0,128,89,338,1080,642,449,257,43,6,0,2903,104,48,91,52,48,55,106,53,17,575,10,15,52,27,22,8,9,4,0,142,208,404,1225,723,520,315,156,67,13,3626,17,148,550,330,273,98,11,0,0,1428,95,150,312,178,88,54,18,0,0,891,6,13,33,19,17,6,9,0,0,105,0,9,13,3,0,0,0,0,0,30,116,323,902,533,380,166,33,0,0,2455,3,8,18,11,3,3,0,0,0,48,15,13,26,17,6,0,0,0,0,79,20,25,39,27,7,7,0,0,0,123
SAL80069,4,22,95,157,180,85,6,3,0,551,34,24,30,37,30,25,9,0,0,190,4,4,8,6,0,0,0,0,0,23,0,0,5,0,0,0,0,0,0,3,42,48,134,199,211,108,21,6,0,761,0,4,0,5,6,0,0,0,0,19,12,4,3,0,0,0,0,0,0,21,11,5,3,4,6,0,0,0,0,38,55,50,137,212,218,114,24,6,0,803,49,12,15,11,21,53,82,62,36,349,0,5,10,11,10,5,3,0,3,50,99,65,163,227,248,176,111,66,42,1202,0,18,75,114,148,70,12,0,0,443,50,52,40,90,80,43,10,0,0,363,3,0,16,15,9,0,3,0,0,57,0,0,0,0,0,0,0,0,0,10,56,71,131,216,237,121,26,6,0,863,0,0,4,5,0,0,0,0,0,7,7,0,8,0,0,0,0,0,0,21,7,0,6,4,0,0,0,0,0,25
SAL80070,0,0,7,14,17,7,0,0,0,45,4,0,4,0,3,3,3,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,6,9,11,22,13,6,4,0,70,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,7,6,9,11,22,12,3,4,0,76,10,0,0,4,0,3,15,5,0,47,0,0,0,0,0,0,3,0,0,3,18,6,9,15,21,18,22,13,0,124,0,0,3,10,11,6,0,0,0,33,9,3,0,3,12,5,4,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,11,24,12,5,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80071,17,120,582,631,436,146,12,0,0,1948,76,87,141,85,46,26,7,4,0,474,0,5,18,18,16,8,0,0,0,65,0,9,20,7,10,7,0,0,0,58,98,226,771,746,509,176,23,8,0,2539,0,15,22,11,9,7,0,0,0,55,20,9,10,8,4,3,0,0,0,44,19,22,24,18,11,6,6,0,0,104,118,248,799,758,520,180,19,8,0,2643,113,51,55,28,31,50,83,34,9,451,6,17,49,28,13,5,0,0,0,118,230,309,897,817,561,240,102,44,9,3211,12,112,441,427,303,95,7,0,0,1391,94,145,197,209,124,36,12,0,0,814,8,13,33,37,12,8,4,0,0,105,4,5,9,9,3,3,0,0,0,31,112,269,679,680,442,144,15,0,0,2337,3,3,11,13,7,3,0,0,0,38,25,4,5,8,7,3,0,0,0,52,29,9,21,21,11,8,0,0,0,90
SAL80072,9,35,107,118,135,79,17,0,0,505,44,32,39,31,31,22,20,6,0,220,0,0,7,8,11,0,0,0,0,22,0,0,4,0,3,0,0,0,0,9,53,74,149,153,172,97,37,11,0,757,0,3,6,4,3,0,0,0,0,21,3,5,0,0,0,0,0,0,0,17,9,7,12,4,6,3,0,0,0,36,63,77,164,156,179,99,39,11,0,789,36,19,8,8,26,44,128,98,30,402,3,8,9,8,3,5,3,3,0,46,105,99,178,181,212,152,163,119,32,1242,7,28,88,86,125,63,10,0,0,408,36,34,51,53,43,43,19,3,0,283,6,3,6,4,9,0,0,0,0,36,0,0,7,0,0,0,0,0,0,5,43,66,149,146,178,109,30,5,0,734,0,0,3,5,0,0,0,0,0,6,7,4,0,0,3,0,0,0,0,21,10,4,5,3,3,0,0,0,0,23
SAL80073,11,35,156,164,156,80,13,0,0,621,32,26,27,37,27,25,7,0,0,184,6,0,5,6,7,6,0,0,0,36,0,5,3,4,4,0,0,0,0,11,52,59,195,210,195,113,27,5,0,855,5,3,4,3,8,4,0,0,0,19,15,5,0,0,0,0,0,0,0,20,18,3,3,3,8,4,0,0,0,37,61,65,199,209,198,116,27,5,0,893,46,13,18,16,22,51,96,109,19,394,5,0,3,12,6,3,3,0,0,40,112,81,222,244,230,174,123,112,19,1320,6,34,142,114,111,52,0,0,0,463,33,21,57,67,53,41,18,0,0,290,0,5,18,15,5,5,0,0,0,56,0,0,4,0,0,0,0,0,0,5,43,61,220,200,170,99,17,0,0,817,0,0,0,4,3,0,0,0,0,6,10,3,0,6,0,0,0,0,0,19,15,6,0,8,3,0,0,0,0,30
SAL80074,9,41,108,163,144,52,21,0,0,532,31,13,23,24,16,17,16,5,0,138,0,4,0,7,3,5,3,0,0,20,0,0,3,6,0,4,0,0,0,11,39,51,135,197,166,77,32,5,0,707,4,4,4,5,5,0,0,0,0,17,8,0,3,0,0,0,0,0,0,9,8,3,4,5,5,3,0,0,0,26,48,57,140,196,174,80,32,5,0,731,34,0,5,5,8,48,91,85,23,313,3,4,8,4,6,4,12,0,0,38,83,60,156,207,187,132,133,96,23,1082,5,26,96,111,119,61,5,0,0,425,35,25,44,54,53,35,12,5,0,267,0,0,13,9,6,0,0,0,0,42,5,0,7,4,5,0,0,0,0,12,38,56,158,182,185,97,19,5,0,739,0,0,0,0,0,0,0,0,0,5,5,0,3,8,3,0,0,0,0,18,3,3,6,5,8,0,0,0,0,23
SAL80075,15,65,349,319,219,91,15,0,0,1082,44,45,61,46,35,32,22,0,0,289,3,3,11,16,16,5,0,0,0,51,0,7,9,8,0,0,0,0,0,16,63,115,422,390,271,134,48,0,0,1439,0,9,6,5,12,0,0,0,0,36,17,4,9,7,3,5,0,0,0,41,14,10,14,9,11,3,0,0,0,75,84,122,439,399,287,141,51,0,0,1515,63,15,15,27,30,76,174,131,38,574,0,11,17,15,13,0,5,5,4,67,148,152,472,441,328,216,229,140,42,2162,13,72,259,208,198,85,5,0,0,838,48,57,125,126,68,39,18,3,0,494,6,6,39,26,13,9,0,0,0,96,0,0,5,0,3,5,0,0,0,10,66,135,427,365,273,141,30,3,0,1440,5,4,9,5,6,0,0,0,0,29,0,4,11,14,0,6,0,0,0,33,4,10,14,14,8,4,3,0,0,62
SAL80076,10,33,102,156,155,100,16,0,0,560,32,37,32,15,24,18,15,3,0,168,5,0,3,5,0,5,5,0,0,25,0,0,0,0,0,0,0,0,0,3,40,71,133,180,179,119,40,3,0,759,0,0,3,5,0,0,0,0,0,19,6,0,0,0,0,4,3,0,0,13,9,3,3,3,0,9,3,0,0,32,45,76,135,187,183,121,39,5,0,790,34,8,17,6,21,62,103,82,65,384,0,0,3,5,12,0,12,0,0,39,77,81,159,198,209,183,153,82,63,1213,6,30,98,113,116,73,3,0,0,428,50,46,30,67,63,48,16,3,0,312,3,0,9,6,5,3,6,0,0,37,0,0,0,0,0,0,0,0,0,7,53,72,138,190,184,125,25,3,0,788,3,5,7,3,0,0,0,0,0,12,9,6,0,0,0,0,0,0,0,19,12,6,7,4,0,3,0,0,0,27
SAL80077,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,11,32,145,92,46,13,6,10,0,358,0,0,0,0,0,0,0,0,0,0,11,35,145,92,53,17,6,10,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80078,3,23,91,94,102,88,24,0,0,420,18,17,10,12,17,31,11,5,0,123,0,0,0,0,0,6,4,0,0,9,5,0,0,0,0,0,0,0,0,7,25,41,100,106,116,119,33,5,0,550,0,0,0,0,4,5,0,0,0,14,4,0,0,0,0,0,0,0,0,8,4,0,0,0,4,9,0,0,0,24,30,41,102,106,121,129,36,5,0,570,34,8,12,12,6,46,122,97,30,364,0,3,0,6,10,8,4,4,0,29,61,51,112,121,136,180,164,106,36,970,0,21,62,86,90,68,10,0,0,336,26,25,23,40,36,40,19,0,0,202,0,0,0,9,0,7,0,0,0,24,0,0,0,0,0,3,0,0,0,9,29,48,83,132,123,115,25,3,0,566,0,0,0,0,0,5,0,0,0,9,12,0,0,0,0,0,0,0,0,19,12,4,0,0,0,8,0,0,0,30
SAL80079,10,57,250,232,164,126,13,0,0,853,40,35,25,34,31,34,15,6,0,212,0,3,8,10,3,8,0,0,0,42,0,3,8,10,3,0,0,0,0,27,54,102,290,285,200,172,24,6,0,1134,0,6,7,0,3,3,4,0,0,27,10,0,0,0,0,0,4,0,0,20,18,10,7,3,3,7,3,0,0,44,66,113,297,282,203,176,31,6,0,1181,48,16,28,20,20,89,120,63,28,420,4,3,6,7,9,8,0,5,3,43,123,131,327,309,228,275,153,72,28,1648,12,45,180,143,165,107,10,0,0,662,43,47,87,94,42,66,11,0,0,381,9,3,32,12,6,7,3,0,0,82,0,0,3,5,6,0,0,0,0,17,59,98,304,250,220,183,24,0,0,1139,3,0,0,0,4,0,0,0,0,9,7,3,6,0,4,3,0,0,0,23,12,8,6,3,9,3,0,0,0,37
SAL80080,0,7,38,58,25,5,0,0,0,143,6,9,3,8,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,12,54,70,31,8,0,0,0,180,0,0,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,9,8,15,54,73,31,8,0,0,0,188,8,0,3,5,3,0,4,3,0,27,0,0,0,0,0,0,0,0,0,6,17,19,59,80,35,14,8,3,0,224,0,12,41,42,26,3,0,0,0,117,7,3,13,20,10,0,0,0,0,64,0,0,0,8,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,12,16,60,77,34,4,6,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,6
SAL80081,19,95,344,404,324,174,45,6,0,1409,83,78,103,83,55,51,37,9,0,497,3,8,7,14,11,14,4,0,0,65,0,0,10,3,6,5,5,0,0,33,106,184,464,503,401,242,92,15,0,2003,3,7,7,6,6,4,0,0,0,41,25,15,12,0,0,7,0,0,0,52,29,17,14,9,9,13,0,0,0,96,131,205,476,514,414,250,93,13,0,2093,106,44,58,31,39,139,352,182,51,1000,9,5,24,17,16,14,17,7,6,113,244,251,558,558,471,402,466,199,55,3203,16,68,217,241,214,129,29,0,0,916,75,78,119,208,116,110,41,3,0,749,0,3,30,30,8,21,3,0,0,102,0,5,10,6,3,0,0,0,0,21,85,157,371,481,347,261,75,6,0,1786,0,6,3,3,3,4,0,0,0,22,17,3,4,7,5,3,0,0,0,50,15,7,8,9,8,6,4,0,0,66
SAL80082,42,192,603,733,736,385,79,0,0,2780,174,153,149,116,97,136,89,21,0,934,10,4,32,27,21,38,10,0,0,149,0,5,15,13,0,4,0,0,0,46,232,368,793,890,858,560,182,23,0,3908,4,12,24,24,23,11,5,0,0,106,43,12,15,10,5,6,5,4,0,92,47,30,36,34,29,18,5,4,0,203,280,397,830,930,889,582,185,24,0,4110,189,35,77,64,108,272,704,392,82,1916,19,12,50,50,27,15,26,14,10,233,483,444,950,1041,1024,867,914,436,93,6256,25,148,418,524,561,312,43,0,0,2031,194,146,238,324,276,200,99,7,0,1482,5,19,73,50,39,31,11,0,0,233,3,3,10,8,6,0,3,0,0,30,228,311,733,908,877,548,155,9,0,3775,3,3,9,8,8,8,0,0,0,43,32,15,18,9,7,16,0,0,0,94,32,14,26,17,19,26,0,0,0,137
SAL80083,6,122,705,457,279,178,34,0,0,1778,21,32,83,39,25,49,37,9,0,299,0,10,21,12,9,6,4,0,0,66,0,4,6,7,0,0,0,0,0,17,28,159,818,517,322,235,75,9,4,2154,3,7,6,6,8,6,0,0,0,35,9,3,0,3,4,0,0,0,0,19,10,9,13,12,7,6,0,0,0,55,35,169,829,525,330,241,75,11,4,2213,45,13,18,8,17,63,144,78,15,388,6,18,93,54,36,37,33,16,0,284,79,199,940,591,381,339,251,100,15,2895,5,157,724,382,216,150,31,0,0,1657,39,53,143,85,51,58,29,5,0,468,4,9,50,41,11,10,3,0,0,129,0,0,7,9,0,3,0,0,0,16,38,215,921,515,279,216,63,7,0,2262,0,4,11,3,6,3,0,0,0,30,0,5,7,0,9,3,0,0,0,25,0,3,15,8,11,8,0,0,0,55
SAL80084,15,35,165,204,181,75,18,0,0,684,26,32,29,34,30,27,20,9,0,212,0,0,4,7,12,0,0,0,0,34,0,0,0,0,4,0,0,0,0,8,37,79,201,244,223,108,34,9,0,939,3,3,9,7,7,3,0,0,0,24,4,5,0,0,0,0,0,0,0,12,7,6,10,7,7,3,0,0,0,41,49,85,210,251,229,109,35,9,0,973,50,11,18,11,26,53,125,75,18,396,0,6,23,9,6,8,0,0,0,61,104,101,255,275,257,172,165,84,18,1436,4,27,119,138,148,62,13,0,0,516,54,34,75,88,55,61,18,0,0,380,0,5,20,16,9,0,0,0,0,59,0,0,0,0,0,0,0,0,0,7,62,63,215,249,212,125,37,0,0,960,0,0,3,3,0,0,0,0,0,12,6,0,5,6,5,4,3,0,0,19,11,0,9,6,5,3,3,0,0,30
SAL80085,6,91,334,169,65,21,0,0,0,692,19,74,103,23,9,3,5,0,0,237,0,9,11,5,0,3,0,0,0,31,0,0,14,4,0,0,0,0,0,22,26,177,467,197,76,33,4,0,0,979,0,3,8,0,0,0,0,0,0,12,6,9,7,0,0,4,0,0,0,16,6,9,13,0,0,4,0,0,0,32,24,186,484,199,77,33,4,0,0,1008,15,32,44,6,5,10,17,4,0,134,3,13,28,22,3,0,3,0,0,74,42,230,549,227,85,40,23,6,0,1212,4,94,257,124,47,21,0,0,0,549,20,100,114,40,23,11,0,0,0,300,0,5,23,9,0,3,0,0,0,41,0,0,8,0,0,0,0,0,0,10,22,202,399,175,73,28,3,0,0,899,0,0,9,6,0,0,0,0,0,14,0,6,6,4,0,0,0,0,0,16,0,4,14,11,0,0,0,0,0,31
SAL80086,9,96,428,297,209,109,25,4,0,1181,21,99,119,50,44,29,25,3,0,390,0,8,9,3,3,0,0,0,0,28,0,3,4,0,5,0,0,0,0,18,35,202,566,347,262,146,55,4,0,1615,3,9,13,6,9,6,3,0,0,42,8,3,13,0,0,3,0,0,0,29,6,16,22,6,8,11,3,0,0,72,38,219,590,358,268,155,55,10,0,1690,53,26,45,24,26,80,145,92,50,543,0,16,39,29,10,4,14,24,22,150,98,260,674,413,304,240,220,114,68,2387,5,122,413,208,167,89,16,0,0,1020,48,154,145,111,70,60,28,0,0,611,0,7,21,20,8,15,0,0,0,75,0,8,12,3,0,0,0,0,0,22,55,281,592,343,244,159,43,0,0,1735,0,0,8,4,3,0,0,0,0,20,4,8,9,4,0,0,0,0,0,34,8,9,16,9,4,7,0,0,0,54
SAL80087,6,43,194,161,131,75,9,0,0,621,21,40,77,42,17,15,13,3,0,235,0,0,4,7,0,3,0,0,0,21,0,4,0,3,0,0,0,0,0,9,22,88,269,215,159,95,24,3,0,880,0,3,0,3,10,8,0,0,0,23,4,4,3,0,0,0,3,0,0,21,10,12,3,8,11,8,3,0,0,47,34,99,280,224,164,106,28,3,0,929,44,15,14,17,13,42,64,84,46,349,3,10,16,7,4,10,6,7,4,60,82,118,306,252,187,154,93,92,54,1339,5,30,162,107,128,42,9,0,0,481,34,36,84,72,53,27,10,5,0,319,5,3,11,13,8,10,0,0,0,47,0,0,5,3,0,0,0,0,0,9,44,71,262,196,185,79,16,5,0,856,4,0,4,0,0,0,0,0,0,7,6,3,5,0,0,0,0,0,0,21,7,5,9,7,3,0,0,0,0,32
SAL80088,6,8,52,81,73,45,12,0,0,282,13,12,15,5,9,13,13,0,0,77,0,0,0,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,8,15,24,68,88,84,63,25,0,0,369,0,0,5,0,0,4,0,0,0,7,7,0,0,0,0,0,0,0,0,7,11,0,5,0,0,4,0,0,0,14,17,24,71,91,84,66,25,0,0,383,18,4,3,0,0,33,64,17,9,156,0,0,0,4,0,0,0,0,0,3,38,29,80,96,89,101,89,17,9,538,0,15,33,47,55,39,0,0,0,190,19,14,28,32,27,26,13,0,0,160,0,0,6,8,3,4,0,0,0,22,0,0,0,0,0,0,0,0,0,6,23,29,66,86,85,70,18,5,0,375,0,0,6,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,0,6,0,3,0,0,0,0,6
