SAL_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
SAL80063,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,8,0,0,0,3,0,0,0,0,0,5,0,12,0,0,0,4,0,0,0,0,0,3,0,7,3,0,0,0,0,5,0,5,0,3,0,20,4,6,0,18,5,13,0,5,0,0,0,49,6,3,0,18,0,8,3,0,0,6,0,45,20,0,0,31,3,3,0,5,0,4,0,67,21,3,0,15,0,5,0,0,0,5,0,48,84,3,0,41,13,16,0,3
SAL80064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,4,0,0,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,0,0,0,3,0,14,0,3,0,3,0,4,0,3,0,3,0,25,4,0,0,11,0,14,0,6,0,0,0,34,11,3,0,6,4,9,0,0,0,0,0,37,20,0,3,29,4,32,0,3,0,5,0,97,29,8,0,47,11,8,4,7,0,5,0,124,65,7,0,48,8,17,0,4,0,0,0,157,43,4,5,43,12,11,3,0,0,3,0,125,178,8,4,80,22,26,0,0
SAL80065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,4,4,0,0,0,6,0,14,13,0,0,14,0,7,0,0,0,3,0,34,8,6,0,16,6,9,0,0,0,4,0,49,20,3,0,21,5,4,0,0,0,3,0,54,21,4,0,19,5,0,0,6,0,0,0,55,94,7,6,48,5,12,0,4
SAL80066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,6,0,3,0,0,0,4,0,9,0,0,0,7,0,7,0,0,0,0,0,19,0,0,0,0,0,11,0,4,6,0,0,18,10,4,0,8,4,11,0,0,0,4,0,43,3,0,5,10,4,0,3,0,0,0,0,28,9,0,0,10,4,0,0,0,0,0,0,20,11,0,0,9,0,0,0,0,0,0,0,21,41,3,3,19,0,15,0,4
SAL80067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,5,0,0,0,0,0,12,0,4,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,15,0,5,0,6,0,24,3,3,0,7,0,4,0,7,0,4,0,27,17,0,0,6,0,5,0,0,0,4,0,30,14,0,3,9,0,0,0,0,0,8,0,37,168,6,3,85,19,37,3,10
SAL80068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,8,0,3,0,0,0,9,0,11,3,0,0,26,0,6,0,0,0,13,0,3,0,0,0,29,0,3,0,6,0,25,3,7,0,0,0,47,3,3,0,6,0,10,0,4,0,4,0,35,5,3,0,15,0,19,0,0,5,3,0,55,22,6,5,29,0,35,0,4,5,4,0,107,34,9,0,29,4,13,0,0,0,0,0,90,29,0,0,26,5,17,0,6,0,0,0,100,40,4,0,21,3,7,0,6,0,0,0,83,163,9,0,68,16,42,0,7
SAL80069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,4,0,5,0,12,0,0,0,3,0,0,0,0,0,0,0,5,0,5,3,6,0,6,0,0,0,0,0,18,0,4,0,8,0,0,0,0,0,6,0,23,3,10,0,11,5,9,0,0,0,6,0,40,15,5,0,23,0,5,5,0,0,0,0,46,138,5,4,74,11,15,0,0
SAL80070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,4,3,0,10,0,0,0,0
SAL80071,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,8,0,3,0,5,0,16,0,5,0,4,0,6,0,5,0,3,0,18,3,5,0,7,3,10,0,4,0,0,0,35,0,6,0,12,0,14,4,3,0,4,0,37,4,0,0,9,0,15,0,3,5,0,0,40,30,4,0,35,0,43,0,3,0,8,0,118,26,4,0,49,9,15,7,7,0,3,0,117,48,0,0,58,14,11,3,5,0,3,0,137,61,4,0,32,15,0,0,0,0,0,0,121,256,0,3,95,26,28,0,0
SAL80072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,6,0,15,0,0,0,4,0,6,0,0,0,0,0,9,0,0,0,4,0,5,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,7,0,6,0,7,0,13,0,0,0,0,0,27,0,0,0,5,0,0,0,0,0,4,0,20,7,0,0,13,0,6,0,0,0,3,0,29,14,0,0,10,0,0,0,0,0,0,0,29,101,9,3,50,4,14,3,8
SAL80073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,3,0,0,0,0,0,13,0,0,0,4,0,4,0,4,0,0,0,11,0,0,0,6,0,0,0,0,0,5,0,19,9,0,0,15,0,10,0,4,0,5,0,60,23,3,0,23,8,7,0,6,0,0,0,64,18,3,0,30,8,0,0,0,0,3,0,66,22,4,0,18,3,0,0,0,0,5,0,47,58,4,0,28,16,10,0,0
SAL80074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,4,5,0,4,0,5,0,3,0,4,0,23,6,0,0,9,5,0,0,0,0,0,0,25,8,3,0,8,4,4,0,0,0,4,0,35,23,0,0,14,7,4,0,0,0,0,0,51,85,3,0,44,8,12,3,0
SAL80075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,8,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,11,0,3,0,5,0,14,0,0,0,5,0,26,0,0,0,5,0,7,5,6,0,3,0,20,0,0,0,9,0,9,0,0,0,0,0,27,20,9,0,30,4,23,0,4,0,12,0,101,23,3,0,38,4,6,0,0,0,3,0,73,42,9,0,22,13,5,3,3,0,0,0,94,30,3,0,19,14,5,0,0,0,3,0,85,81,4,0,31,12,9,0,4
SAL80076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,10,3,5,0,9,0,8,0,3,0,0,0,30,3,4,0,4,0,5,0,0,0,0,0,16,16,0,0,10,0,0,0,0,0,0,0,32,17,4,0,8,0,3,0,0,0,5,0,36,131,9,0,86,23,17,0,8
SAL80077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,6,0,0,0,0,6,0,0,0,0,0,10,0,0,0,4,0,6,0,0,0,4,0,16,8,0,0,3,0,4,0,0,0,0,0,18,9,3,0,12,0,3,0,0,0,0,0,21,16,0,0,9,0,6,0,0,0,0,0,28,57,3,0,42,3,23,0,9
SAL80079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,3,0,3,0,5,0,16,0,0,0,3,0,6,0,4,0,0,0,15,0,0,0,10,0,5,0,5,0,3,0,24,0,0,0,15,0,5,0,0,0,0,0,24,19,0,5,21,3,19,0,4,0,0,0,73,32,0,0,24,13,0,0,0,0,4,0,80,34,3,3,28,13,3,0,0,0,4,0,90,32,3,0,19,0,0,0,0,0,7,0,61,67,3,4,29,8,4,0,4
SAL80080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,9,0,3,0,0,0,0,0,25,8,0,0,6,0,0,0,0,0,0,0,17,4,0,0,7,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0,3,3,0,0,0
SAL80081,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,8,0,8,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,8,0,0,0,8,0,24,0,0,0,4,5,6,0,3,0,4,0,25,7,4,0,7,0,10,0,0,0,7,0,34,3,0,0,9,0,8,0,5,0,0,0,26,9,5,5,26,4,19,3,5,3,14,0,95,25,3,0,44,5,14,0,9,0,4,0,96,15,8,0,36,5,16,0,4,0,5,0,89,39,4,4,46,3,10,0,8,0,4,0,119,178,17,4,98,20,31,0,7
SAL80082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,6,0,5,0,10,0,15,0,0,0,0,0,7,0,0,0,3,0,8,0,0,0,0,0,8,0,4,0,6,0,26,0,8,0,10,0,12,0,0,0,21,0,49,0,0,0,4,0,14,5,0,0,13,0,41,9,3,0,16,0,20,0,7,3,10,0,65,34,7,4,53,9,35,4,7,0,28,0,193,54,16,0,77,15,20,3,6,0,17,0,204,75,11,5,94,14,17,8,0,4,13,0,251,86,5,0,68,16,15,4,4,0,10,0,214,347,17,5,189,28,58,9,8
SAL80083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,0,0,12,0,0,0,10,5,7,0,0,5,0,0,23,4,0,0,10,0,3,0,0,0,3,0,19,13,4,0,9,3,4,0,0,0,0,0,30,11,4,0,13,4,0,0,0,0,0,0,35,84,6,3,43,26,15,5,3
SAL80084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,4,0,3,0,0,0,9,0,18,0,0,0,4,0,7,0,0,0,0,0,10,3,0,0,8,0,7,0,0,0,3,0,21,15,4,0,29,0,11,6,0,0,5,0,71,14,5,0,21,3,4,4,0,0,4,0,53,21,3,0,16,5,3,0,0,0,0,0,53,39,3,0,7,3,0,0,0,0,0,0,59,69,10,0,37,10,4,0,6
SAL80085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,3,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,7,0,0,5,0,9,0,4,0,0,0,21,6,0,0,4,3,0,0,5,0,0,0,21,13,0,0,9,0,0,0,0,0,0,0,22,12,0,3,10,3,0,0,0,0,0,0,30,39,0,0,21,9,7,0,0
SAL80086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,4,0,0,0,3,0,6,0,0,0,0,0,6,0,4,0,0,0,8,0,0,0,0,0,3,0,6,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,12,0,4,0,7,0,4,0,9,0,3,0,21,8,0,0,8,0,12,0,0,0,4,0,42,10,0,0,20,0,4,0,0,0,3,0,41,15,0,0,19,0,5,0,0,0,0,0,46,20,5,0,12,0,0,0,0,0,0,0,41,77,5,0,52,12,14,0,4
SAL80087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,9,0,5,0,6,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,10,0,4,0,0,0,0,0,15,10,4,0,10,0,7,0,0,0,0,0,28,5,4,0,10,0,0,0,0,0,0,0,26,8,3,0,10,0,7,0,5,0,3,0,37,10,5,0,15,0,0,0,0,0,0,0,31,77,8,0,37,15,9,0,0
SAL80088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,4,0,3,0,4,0,18,3,0,0,5,0,3,0,0,0,0,0,27,6,7,0,14,0,4,0,0,0,0,0,34,16,4,0,7,0,4,0,0,0,0,0,30,48,0,0,21,3,8,3,0
