SAL_CODE_2021,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
SAL80063,12,41,6,8,11,0,0,0,4,78,10,48,0,16,7,0,0,0,0,80,35,36,0,9,57,10,0,3,5,148,33,48,6,35,27,0,0,0,0,149,6,21,4,0,8,0,0,0,0,42,0,0,10,8,9,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,3,0,0,4,0,0,0,3,0,13,120,249,28,83,131,14,0,6,10,658,22,38,6,6,7,0,0,0,3,85,14,49,5,0,0,0,0,4,3,80,16,36,53,4,14,0,4,10,0,129,20,0,49,8,4,3,0,3,0,87,0,12,14,0,3,0,0,0,3,32,17,53,6,13,9,4,0,0,5,105,13,62,0,19,7,4,0,0,0,107,67,70,9,15,66,17,3,4,3,250,56,86,9,47,35,9,3,4,0,245,11,30,8,8,7,3,0,4,0,71
SAL80064,17,148,4,34,38,4,0,0,3,250,25,104,3,31,22,0,0,0,0,185,107,87,4,29,173,20,4,4,8,434,39,81,3,81,69,10,0,11,4,301,17,12,5,0,8,3,0,0,4,49,9,12,25,16,44,6,0,0,0,109,0,0,0,0,0,0,0,0,0,0,8,6,0,3,8,0,0,0,0,31,3,6,0,5,10,0,0,0,5,23,260,499,62,214,407,52,8,22,27,1549,22,34,0,3,16,3,0,4,0,90,41,109,22,10,16,7,8,3,4,223,42,65,152,16,34,5,21,12,4,351,23,6,99,0,11,3,4,15,3,174,6,7,16,3,0,5,0,0,0,35,26,169,8,38,42,4,0,0,3,295,28,131,8,34,22,0,0,3,0,231,206,152,14,44,208,34,19,15,14,700,73,121,3,111,91,16,8,11,9,451,25,22,7,6,21,9,3,0,4,101
SAL80065,5,59,0,12,11,0,0,4,0,89,10,60,0,18,4,0,0,0,0,91,44,36,3,5,53,0,6,0,6,151,24,39,0,28,33,0,0,0,0,128,8,12,0,3,4,0,0,0,0,25,7,0,6,6,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,4,112,224,15,81,118,11,3,12,11,583,18,13,6,4,7,0,0,3,0,50,17,38,3,5,6,3,0,4,0,77,12,26,43,3,9,4,0,7,5,114,12,7,30,5,3,0,5,6,0,71,0,0,8,0,5,0,0,0,3,16,10,76,0,18,11,0,0,7,0,116,20,77,0,20,7,0,0,0,0,123,89,62,8,11,67,4,7,8,5,252,50,76,3,39,48,0,0,0,0,216,9,19,0,3,3,4,0,0,0,45
SAL80066,13,91,8,23,14,0,0,0,0,151,15,50,0,22,11,0,0,0,0,102,41,48,3,21,84,16,0,3,6,228,42,49,4,47,53,5,0,3,5,201,8,18,0,0,12,3,0,0,0,45,14,0,10,6,11,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,3,7,0,0,9,0,0,0,0,12,0,4,0,3,0,0,0,3,0,13,145,317,35,135,221,35,5,9,24,930,15,40,3,3,9,0,0,0,3,78,33,146,13,15,22,9,6,3,0,247,21,48,51,4,14,7,11,9,10,169,5,7,20,3,10,6,0,0,0,47,4,7,8,0,4,0,0,4,0,24,17,124,8,33,14,4,0,0,3,192,18,62,5,23,15,0,0,0,0,122,90,82,21,41,112,29,12,15,9,404,62,91,5,66,68,7,3,5,11,318,8,32,3,7,17,5,6,0,0,85
SAL80067,14,129,0,17,12,3,0,0,0,181,15,60,3,10,6,0,0,0,0,86,96,102,0,24,66,12,0,4,8,312,123,245,0,16,57,4,0,0,11,468,17,29,9,8,15,7,0,0,0,82,3,6,9,4,5,4,0,0,0,30,0,0,0,0,0,0,0,0,0,0,9,9,0,4,8,0,0,0,5,33,3,4,0,0,4,0,0,5,0,13,329,642,33,102,182,44,5,12,27,1372,34,69,8,11,16,3,0,0,0,150,30,94,6,3,9,3,4,0,3,153,37,73,30,10,10,6,0,3,0,171,20,17,15,0,3,5,0,4,0,72,10,6,6,0,0,0,0,0,0,27,26,187,8,26,14,3,0,0,8,262,21,76,4,12,7,3,0,4,0,125,187,217,15,36,98,26,9,10,15,607,254,437,4,38,104,10,0,0,22,882,21,62,12,10,21,10,0,0,0,142
SAL80068,8,117,8,57,16,4,0,9,3,221,17,97,6,48,11,6,0,8,0,190,110,125,13,103,171,43,3,21,8,590,41,106,5,87,76,12,0,7,4,348,6,27,3,5,17,16,0,0,0,79,15,3,35,21,11,5,0,8,0,104,0,0,0,0,0,0,0,0,0,5,3,8,0,0,5,6,0,3,0,35,0,0,3,8,5,0,0,5,12,27,257,613,86,376,355,122,11,68,29,1920,30,80,10,26,24,9,3,0,0,174,65,256,51,38,29,41,13,40,7,552,63,108,83,15,20,25,25,34,0,372,20,17,58,3,9,3,4,14,3,133,14,9,8,3,0,0,0,0,0,32,14,166,11,61,20,8,0,9,0,289,20,126,11,52,18,3,0,7,0,244,237,263,60,135,246,81,26,55,22,1121,107,184,18,138,97,21,6,12,8,589,21,51,10,16,18,16,0,8,0,132
SAL80069,8,47,0,7,0,0,0,0,0,66,15,35,0,4,9,0,0,0,0,64,42,22,0,5,20,5,0,0,0,93,81,129,3,14,36,6,0,0,4,274,20,31,0,3,6,6,0,3,0,66,6,0,6,0,6,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,12,0,0,5,0,0,0,0,24,0,4,0,0,0,0,0,0,3,5,215,331,13,43,91,17,0,3,10,720,40,62,7,3,10,0,0,3,3,123,21,30,6,0,3,0,0,0,0,56,22,32,18,0,0,0,10,7,0,88,14,13,17,0,8,0,0,0,0,54,15,11,6,0,9,0,0,0,0,43,16,71,0,7,0,0,0,0,0,96,17,56,4,10,3,0,0,0,0,90,78,62,0,12,34,9,0,3,4,199,133,192,6,28,46,5,0,0,7,414,27,47,0,3,7,3,5,0,0,105
SAL80070,0,12,0,0,0,0,0,0,0,8,0,4,0,0,4,0,0,0,0,13,0,5,0,0,3,0,0,0,0,6,0,10,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,0,6,11,6,0,0,3,54,0,0,0,0,0,0,0,0,0,6,4,4,0,0,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,13,8,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,14,0,6,0,0,4,0,0,0,0,16,0,4,0,0,3,0,0,0,0,18,10,10,0,0,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,5
SAL80071,13,133,3,32,24,8,0,5,0,223,19,88,0,32,4,0,0,0,3,149,123,126,10,55,164,38,0,19,17,551,76,143,5,77,71,18,0,9,6,407,14,28,3,8,12,8,0,5,0,79,10,5,28,12,15,8,0,7,0,78,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,24,4,8,0,6,4,0,0,0,11,36,310,673,73,258,344,104,4,53,46,1857,37,91,23,15,21,11,4,9,5,200,77,263,41,25,26,31,10,20,6,502,82,148,56,23,18,5,6,9,8,360,19,21,54,4,12,0,7,3,4,115,11,22,3,0,7,4,0,6,0,51,23,165,10,53,26,11,0,3,0,288,20,107,6,30,12,4,0,0,3,180,281,268,48,80,218,67,22,36,32,1058,141,233,16,116,98,23,0,15,17,662,29,58,13,21,16,4,0,12,0,149
SAL80072,9,47,0,15,4,5,0,5,0,84,6,48,0,18,3,0,0,3,0,82,36,32,0,11,30,3,0,6,0,122,41,63,0,27,20,0,0,0,4,154,10,13,0,4,11,6,0,0,0,45,3,0,5,7,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,129,230,22,82,80,24,0,16,9,594,16,42,9,4,8,0,0,0,0,77,22,44,7,0,4,6,0,0,0,86,22,21,21,4,5,3,0,3,3,80,4,3,17,0,5,0,0,0,0,32,3,0,3,6,6,0,0,0,0,21,8,64,0,19,4,3,0,3,0,106,9,59,0,21,3,6,4,5,0,105,75,71,11,16,36,19,9,10,0,252,65,86,4,33,33,4,0,4,9,247,14,27,3,5,11,4,0,0,0,71
SAL80073,11,44,0,9,14,0,0,0,0,82,13,44,0,13,8,0,0,0,0,79,29,31,0,5,52,10,0,11,4,141,36,47,0,39,21,10,0,6,0,162,5,14,0,0,7,0,0,0,0,29,0,3,8,7,10,3,0,3,0,33,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,13,0,0,0,4,0,0,0,0,0,8,110,214,20,87,121,30,3,21,11,622,14,23,0,0,8,0,0,0,0,48,12,37,9,8,8,0,4,3,4,89,13,26,56,4,4,4,9,14,0,129,12,9,47,8,5,5,0,8,0,84,8,14,7,0,4,0,3,0,0,35,12,55,5,8,19,0,0,5,0,104,14,63,0,16,10,0,0,3,0,107,51,65,8,15,58,17,0,11,6,231,54,76,9,58,30,11,0,9,0,238,6,34,5,0,10,4,0,0,0,63
SAL80074,6,50,0,9,8,3,0,0,3,71,10,39,0,4,0,0,0,0,0,55,33,30,3,3,29,13,0,0,3,127,49,69,4,12,28,3,0,0,3,175,10,18,0,0,8,0,0,0,0,37,3,0,0,0,10,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,137,247,18,30,100,22,0,11,12,587,18,40,0,3,9,3,0,0,0,77,17,44,8,6,5,0,0,0,3,92,17,27,35,3,6,0,4,8,0,96,3,12,20,0,0,3,0,3,3,52,11,6,10,0,3,0,0,0,0,34,9,64,0,8,8,3,0,0,3,100,16,54,0,4,0,0,0,0,0,72,68,53,6,13,53,18,0,6,8,222,73,103,10,23,29,4,0,0,8,254,17,27,6,4,9,0,0,0,4,64
SAL80075,13,87,6,45,20,3,0,0,0,180,10,85,0,32,7,0,0,0,0,136,54,53,6,21,106,17,0,6,5,270,45,89,7,58,47,5,0,0,6,255,19,18,6,6,13,5,0,0,0,62,5,0,12,7,18,4,0,5,0,54,0,0,0,0,0,0,0,0,0,0,4,7,0,0,3,4,0,0,4,20,0,0,0,6,4,0,0,0,4,9,165,399,53,171,237,53,0,22,19,1115,20,41,17,4,10,4,0,0,0,79,25,87,15,5,8,13,8,8,9,170,23,24,82,7,7,5,8,11,3,175,17,16,71,0,5,0,5,7,0,121,3,11,15,0,8,0,0,0,0,45,19,111,9,49,27,7,0,6,0,226,20,112,0,32,7,0,0,0,0,179,90,100,19,32,145,30,6,11,12,439,72,146,9,95,57,10,0,8,7,407,18,35,10,5,18,8,0,3,0,103
SAL80076,4,84,0,17,9,0,0,0,0,121,9,37,0,7,7,0,0,0,0,55,39,40,6,7,27,7,0,4,9,125,62,76,0,19,22,3,0,0,7,186,6,14,0,4,7,0,0,0,0,33,0,0,8,0,6,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,13,8,0,0,3,0,0,0,0,23,3,4,0,0,0,0,0,0,0,7,149,297,17,65,81,21,4,13,11,644,15,27,3,4,12,0,0,0,0,67,24,43,10,0,3,6,3,4,0,97,26,20,10,3,9,5,4,4,3,80,13,12,13,0,0,0,0,0,0,51,4,3,4,0,0,0,0,0,0,17,10,113,0,24,9,0,0,0,0,158,11,48,0,13,7,0,0,0,0,73,80,82,7,12,41,11,4,9,10,248,116,144,9,26,33,4,0,5,10,334,21,25,0,11,3,3,0,0,0,61
SAL80077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80078,8,68,0,10,9,0,0,0,0,99,0,29,0,8,3,0,0,0,0,42,23,35,0,6,44,3,0,0,0,109,28,39,0,15,16,0,0,0,3,103,4,11,0,0,9,0,0,0,0,21,0,0,9,3,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,90,216,18,42,84,12,0,9,3,457,13,27,0,3,0,0,0,0,0,49,14,47,4,0,0,0,0,0,0,72,16,19,11,5,4,0,0,6,0,59,6,4,12,0,0,0,0,4,0,26,7,7,0,0,0,0,0,0,0,12,9,115,0,9,10,0,0,0,0,152,11,39,0,8,3,0,0,6,0,65,60,63,0,8,56,9,3,0,3,210,48,65,3,22,30,0,5,0,3,188,12,18,0,0,8,0,0,0,0,37
SAL80079,8,74,0,27,18,3,0,0,0,131,13,43,0,24,6,0,0,0,0,84,55,37,7,15,74,14,0,0,3,205,25,53,0,56,45,3,3,0,7,195,0,9,3,0,7,0,0,0,0,27,7,3,16,14,19,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,19,118,255,42,142,190,32,3,15,14,803,6,19,9,4,10,0,0,0,0,47,15,70,12,10,14,5,0,3,0,133,11,24,86,12,10,3,15,15,0,177,8,4,53,3,4,3,6,11,0,96,4,4,7,0,5,0,0,3,0,23,8,83,3,31,16,3,0,0,0,148,10,67,5,25,6,0,0,0,0,113,83,65,14,27,101,18,5,4,0,322,42,71,12,79,45,8,3,6,9,278,6,13,9,4,7,0,0,0,0,44
SAL80080,6,15,0,5,0,0,0,0,0,26,0,10,0,3,3,0,0,0,0,16,8,17,0,6,28,0,0,0,0,51,3,15,0,7,3,0,0,0,0,28,3,4,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,19,54,4,37,37,3,0,0,3,169,0,4,5,3,0,0,0,0,0,15,5,10,0,0,0,0,0,0,0,17,3,6,13,0,4,0,4,0,0,26,0,0,7,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,6,18,0,5,0,0,0,0,0,30,0,11,0,3,3,0,0,0,0,18,18,20,0,9,31,0,0,3,0,92,3,13,0,12,8,0,0,0,0,39,3,4,0,0,0,0,0,0,0,9
SAL80081,11,88,8,28,14,5,0,6,0,154,9,107,0,32,21,0,0,5,0,171,71,73,4,31,116,15,0,3,4,325,72,132,5,59,50,9,0,8,5,346,18,33,5,5,10,9,0,0,0,74,8,3,12,15,14,6,0,0,0,60,0,0,0,0,0,0,0,0,0,0,5,5,0,0,4,0,0,0,4,26,4,9,0,3,6,0,0,0,8,21,239,542,51,189,268,45,0,36,19,1386,48,74,14,11,15,8,0,7,3,176,34,139,11,8,20,9,8,17,0,242,43,82,77,8,17,15,8,18,5,273,32,18,71,0,15,3,4,14,0,154,17,16,14,0,10,3,4,0,5,60,16,111,17,38,14,6,0,6,0,210,12,138,0,43,20,4,3,3,0,223,148,146,34,59,161,38,7,21,6,622,122,211,14,93,71,14,3,16,13,563,34,54,11,9,18,10,0,0,0,139
SAL80082,28,265,24,77,34,4,0,5,5,443,47,193,9,67,18,3,0,6,6,348,178,144,7,45,219,34,0,7,9,645,115,212,14,146,132,13,3,11,13,655,31,61,4,9,37,6,0,0,0,149,12,8,37,38,33,12,0,3,9,155,0,0,0,5,0,0,0,0,0,0,16,13,3,7,10,0,0,0,4,46,9,12,8,7,10,5,0,0,11,52,491,1030,124,413,560,93,5,40,55,2816,61,141,18,13,39,10,4,3,0,281,81,200,38,13,31,17,3,18,11,411,72,105,220,31,45,16,38,46,5,577,42,29,152,9,23,3,9,15,4,291,22,24,26,7,19,0,5,0,5,102,43,345,30,100,42,9,0,3,7,582,68,254,8,72,25,10,0,10,3,441,325,271,26,70,298,55,16,20,17,1102,201,333,30,219,184,18,10,7,22,1025,54,121,20,15,50,10,0,9,3,280
SAL80083,31,140,0,21,13,5,0,0,7,206,27,99,4,8,5,3,0,0,0,150,151,141,8,29,105,17,0,3,7,459,183,419,7,39,84,3,0,0,19,752,26,83,0,9,15,10,0,0,0,143,0,6,7,10,10,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,8,14,0,3,0,0,0,0,0,30,4,3,0,0,3,0,0,0,9,19,481,1019,39,125,265,54,0,10,41,2028,71,126,6,14,26,0,0,0,5,243,42,120,9,5,12,0,4,3,3,196,74,122,21,7,20,4,3,0,4,261,27,28,20,0,5,0,0,0,0,83,15,11,3,0,5,4,0,0,3,39,48,210,0,29,17,5,0,0,0,310,31,118,4,14,10,3,0,3,0,187,297,283,20,47,145,32,3,13,18,860,345,707,11,68,133,9,0,3,32,1308,43,134,4,4,23,15,0,4,3,231
SAL80084,3,53,6,10,9,0,0,0,0,93,5,64,0,7,13,0,0,0,0,91,54,38,4,7,56,14,0,0,0,182,34,54,0,29,29,3,0,0,4,159,9,12,0,0,8,4,0,5,0,35,4,3,15,14,12,3,0,4,0,49,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,4,5,129,269,26,90,146,22,0,11,14,711,12,30,3,4,8,0,0,0,6,62,20,44,8,3,0,0,0,3,5,98,14,10,67,6,7,0,10,12,0,133,13,8,50,0,9,0,0,12,3,94,6,11,15,4,6,0,0,3,0,48,3,60,6,20,9,0,0,0,0,104,11,79,4,13,12,0,4,0,0,129,87,66,7,15,76,10,0,3,4,287,50,82,4,49,36,3,0,4,4,227,10,25,3,4,17,7,0,5,0,58
SAL80085,7,92,0,18,8,3,0,0,0,127,5,39,0,11,3,0,0,4,0,67,34,68,0,23,50,13,0,6,4,198,27,59,0,18,22,3,0,0,4,145,5,16,4,8,3,3,0,0,0,38,6,3,6,3,0,5,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0,3,3,9,98,321,22,98,108,36,3,28,19,732,11,34,3,5,13,8,0,0,0,77,25,89,19,15,13,6,15,9,3,198,10,49,26,10,6,9,7,3,0,118,10,15,16,4,7,4,4,0,0,53,0,0,4,0,3,0,3,0,0,16,10,124,3,30,9,3,0,0,5,181,11,49,0,18,7,0,0,4,0,93,63,125,13,38,79,31,9,20,7,382,48,97,4,35,34,8,0,12,9,232,11,20,10,11,7,0,0,0,0,74
SAL80086,9,75,0,13,9,6,0,0,0,110,16,63,0,23,6,3,0,11,0,120,70,74,16,22,73,25,3,16,0,301,112,212,9,49,54,14,0,12,10,465,27,46,6,7,12,7,0,4,3,106,0,0,12,10,10,6,0,5,0,37,0,0,0,0,0,0,0,0,0,0,13,16,0,3,8,0,0,0,4,41,0,0,5,5,7,0,0,0,5,25,278,607,63,143,201,66,3,51,29,1434,42,121,12,11,20,0,0,0,6,210,25,93,11,16,10,3,6,12,0,178,32,60,30,9,12,4,7,15,4,167,21,20,22,0,3,3,0,0,4,78,15,30,6,10,8,0,0,3,0,67,17,108,3,18,11,6,0,3,0,174,19,98,4,30,6,3,0,16,6,176,130,141,27,38,105,36,5,27,7,530,187,377,16,74,82,18,4,18,14,799,37,76,11,12,20,10,0,3,4,173
SAL80087,13,55,6,29,4,6,0,0,0,109,7,40,0,13,4,0,0,5,0,68,32,36,3,26,38,9,0,5,0,158,45,64,0,29,25,4,0,6,5,176,11,12,0,3,6,0,0,0,0,41,3,0,11,3,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,15,5,3,0,3,0,0,0,0,4,12,140,256,19,120,95,33,0,37,18,710,21,45,5,5,9,3,3,5,0,92,8,53,13,7,8,4,0,17,3,122,23,34,17,0,11,5,9,10,6,102,14,0,21,0,0,0,0,4,0,48,4,9,4,0,0,0,0,3,0,25,15,86,4,36,4,6,0,0,0,151,13,44,0,14,3,0,0,13,0,92,58,67,18,39,51,19,7,24,3,290,76,117,5,48,33,8,6,24,3,316,17,28,0,4,6,4,0,4,0,66
SAL80088,0,30,0,9,4,0,0,0,0,43,3,21,0,5,4,0,0,0,0,32,17,21,0,4,20,0,0,0,0,57,8,21,0,11,16,0,0,0,0,64,0,11,6,0,9,0,0,0,0,23,0,0,3,4,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,47,119,15,31,61,5,0,4,6,288,5,19,3,0,6,0,0,0,0,32,8,13,0,0,0,0,0,0,4,32,22,12,22,0,7,3,4,3,0,70,9,4,18,0,0,0,0,0,0,35,3,4,0,0,0,0,0,0,0,16,0,34,0,8,7,0,0,0,0,47,7,29,0,5,7,0,0,0,0,42,35,36,7,3,26,4,0,0,0,115,18,27,3,20,21,0,0,0,4,99,3,14,6,0,9,0,0,0,0,26
