SAL_CODE_2021,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
SAL80061,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,134,9,4,0,148,0,0,0,146,0,0,154,23,0,0,0,28,0,0,0,30,4,0,29,20,0,0,0,24,0,0,0,24,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,6,0,0,51,0,0,0,56,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,6,0,0,52,0,0,0,56,3,0,58,6,0,0,0,8,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,58,9,0,0,59,4,0,0,63,3,0,64,42,4,0,0,45,3,0,5,50,4,0,56,21,0,0,0,21,0,0,0,21,4,0,22
SAL80062,19,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,76,11,0,0,86,0,0,0,86,5,0,87,20,3,0,0,22,0,0,0,22,0,0,22,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,30,0,0,0,30,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,30,0,0,0,30,0,0,31,7,0,0,0,7,0,0,0,7,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0,38,0,0,0,38,4,0,45,30,0,0,0,33,0,0,0,33,0,0,37,13,0,0,0,13,0,0,0,13,0,0,14
SAL80063,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,105,13,3,4,121,0,0,0,120,5,0,126,33,0,0,0,31,0,0,0,31,4,0,32,22,0,0,0,19,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5,0,0,57,0,0,0,58,4,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5,0,0,55,0,0,0,56,4,0,60,11,0,0,0,11,0,0,0,11,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,64,7,0,0,70,0,0,0,68,3,0,71,28,0,0,0,32,0,0,0,32,0,0,35,21,0,0,0,21,0,0,0,21,0,0,21
SAL80064,20,0,0,0,20,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,178,23,3,9,202,0,0,0,202,13,0,218,69,4,0,0,72,0,0,0,73,3,0,74,35,4,0,0,35,0,0,0,35,0,0,36,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,99,9,0,0,111,0,0,0,117,6,0,116,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,102,9,0,0,114,3,0,3,116,6,0,123,5,4,0,0,12,0,0,0,10,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,111,14,0,0,121,3,0,3,128,7,0,135,82,8,0,0,93,0,0,0,93,5,0,93,46,11,0,0,57,0,0,0,57,0,0,60
SAL80065,10,0,0,0,10,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,81,10,4,0,94,0,0,0,94,11,0,101,24,5,0,0,24,0,0,0,24,5,0,34,8,5,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,10,0,0,41,0,0,0,41,5,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,10,0,0,41,0,0,0,41,5,0,54,4,0,0,0,4,0,0,0,4,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,39,12,0,0,48,0,0,0,48,10,0,57,39,0,0,0,41,0,0,0,41,5,0,43,12,0,0,0,13,0,0,0,13,0,0,13
SAL80066,6,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,23,0,0,0,23,0,0,29,10,0,0,0,12,0,0,0,12,0,0,12,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,0,0,0,18,0,0,18,10,5,0,0,9,0,0,0,9,0,0,14,4,0,0,0,4,0,0,0,4,0,0,4
SAL80067,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,106,11,0,0,118,0,0,0,118,5,0,124,41,0,0,0,44,0,0,0,44,4,0,53,18,0,0,0,21,5,0,5,21,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,3,0,3,67,5,0,5,71,7,0,78,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,66,3,0,3,74,5,0,5,73,7,0,77,3,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,3,77,5,0,5,80,7,0,87,62,3,0,0,68,0,0,0,68,9,0,75,28,0,0,0,31,0,0,0,32,0,0,29
SAL80068,29,0,0,0,29,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,134,20,0,0,158,3,0,3,159,9,0,169,50,8,0,0,60,0,0,0,58,0,0,66,31,7,0,0,45,0,0,0,45,0,0,42,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,91,12,0,0,105,0,0,0,106,3,0,110,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,0,5,94,12,0,0,109,6,0,6,112,3,0,113,14,5,0,0,15,0,0,0,15,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,98,15,0,0,119,6,0,6,125,3,0,132,74,13,0,0,87,0,0,0,87,11,0,93,38,5,0,0,40,0,0,0,40,0,0,41
SAL80069,4,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,100,21,0,0,126,0,0,0,126,9,0,134,47,7,0,0,59,0,0,0,54,0,0,58,29,0,0,0,29,0,0,0,29,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,8,0,0,88,0,0,0,88,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,8,0,0,88,0,0,0,88,0,0,90,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,79,8,0,0,83,0,0,0,89,5,0,93,56,7,0,0,65,0,0,0,63,0,0,66,19,3,0,0,23,0,0,0,23,0,0,24
SAL80070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,23,0,0,0,23,0,0,23,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,10,0,0,10
SAL80071,31,0,0,0,31,5,0,31,0,0,0,0,0,0,0,0,0,0,0,0,291,21,0,7,318,0,0,6,323,11,0,338,94,5,0,0,97,0,0,0,102,6,0,98,37,7,0,0,46,3,0,3,46,0,0,52,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,3,3,0,0,0,3,0,0,3,133,9,0,8,154,3,0,3,153,4,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,11,0,8,156,3,0,3,160,4,0,165,8,0,0,0,15,0,0,0,15,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,145,12,0,9,168,3,0,3,168,10,0,175,107,7,0,4,113,0,0,0,113,7,0,121,56,0,0,0,58,5,0,5,61,0,0,66
SAL80072,9,0,0,0,9,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,64,16,0,0,82,0,0,0,82,9,0,88,28,0,0,0,31,0,0,0,34,0,0,34,12,3,0,0,17,0,0,0,17,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,5,0,0,48,0,0,0,47,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,5,0,0,51,0,0,0,53,0,0,53,4,0,0,0,4,0,0,0,4,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,45,5,0,0,55,0,0,0,53,5,0,59,44,3,0,0,49,0,0,0,50,0,0,53,16,0,0,0,19,0,0,0,19,7,0,21
SAL80073,6,3,0,3,12,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,84,16,5,0,104,4,0,4,107,4,0,115,31,7,0,0,34,0,0,0,36,0,0,34,15,0,0,0,15,0,0,0,15,4,0,21,4,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,49,9,0,0,55,0,0,0,62,4,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,6,0,0,55,0,0,0,58,4,0,62,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,56,6,0,0,67,0,0,0,67,4,0,70,29,7,0,0,41,0,0,0,41,0,0,38,23,4,0,0,24,0,0,0,26,5,0,28
SAL80074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,6,6,0,80,0,0,0,80,6,0,79,20,0,0,0,20,0,0,0,20,0,0,24,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,37,0,0,0,37,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,40,0,0,0,40,0,0,37,3,0,0,0,7,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,41,4,0,0,43,0,0,0,43,4,0,44,30,4,0,0,32,3,0,3,40,6,0,43,18,0,0,0,21,0,0,0,21,0,0,21
SAL80075,4,0,3,3,8,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,108,21,4,0,133,6,3,5,139,3,0,143,30,4,0,0,33,0,0,0,33,6,0,42,21,0,0,0,23,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,0,0,59,0,0,0,63,3,0,67,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,3,0,0,3,5,0,0,0,5,0,0,0,3,0,0,3,55,4,0,0,58,0,0,5,62,3,0,70,10,0,0,0,8,0,0,0,8,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,58,7,0,0,72,0,0,6,75,4,0,84,44,0,4,0,52,0,0,0,54,5,0,56,19,3,0,0,21,0,0,0,21,0,0,20
SAL80076,11,0,0,0,11,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,98,15,0,0,113,0,0,0,113,8,0,120,43,0,0,0,47,0,0,0,49,0,0,49,26,0,0,0,24,0,0,0,24,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,5,0,0,76,0,0,0,74,3,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,5,0,0,76,0,0,0,74,3,0,82,3,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,74,5,0,0,80,0,0,0,76,8,0,84,62,3,0,0,67,0,0,0,67,0,0,70,21,0,0,0,18,0,0,0,18,3,0,22
SAL80077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80078,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,59,5,0,0,67,0,0,0,71,0,0,72,23,0,0,0,21,0,0,0,21,0,0,21,13,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,36,0,0,0,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,41,0,0,0,41,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,0,0,39,0,0,0,39,0,0,39,26,4,0,0,33,0,0,0,33,4,0,36,21,0,0,0,22,0,0,0,22,0,0,22
SAL80079,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,107,14,6,3,131,0,0,0,131,6,0,136,34,5,0,0,38,0,0,0,38,3,0,42,13,4,0,0,17,0,0,0,17,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,10,0,0,61,0,0,0,61,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,10,0,0,61,0,0,0,61,0,0,61,7,0,0,0,14,0,0,0,14,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,59,8,0,0,72,0,0,0,72,3,0,74,53,7,0,0,58,0,0,0,58,0,0,58,15,0,0,0,17,0,0,0,17,4,0,17
SAL80080,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,29,0,0,0,29,4,0,34,7,0,0,0,7,0,0,0,7,0,0,7,5,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,16,0,0,0,16,0,0,19,7,0,0,0,6,0,0,0,6,4,0,12,5,0,0,0,5,0,0,0,5,0,0,5
SAL80081,21,0,0,0,23,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,159,35,3,0,200,0,0,0,202,14,0,210,61,16,0,0,76,0,0,0,76,0,0,81,28,9,0,0,32,0,0,0,32,4,0,40,0,3,0,0,5,0,0,0,5,0,0,5,0,0,0,5,5,0,0,0,5,0,0,5,93,21,0,3,122,0,0,0,122,7,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,94,21,0,3,126,0,0,0,126,7,0,126,14,0,0,0,14,0,0,0,15,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,106,21,0,3,133,0,0,0,135,9,0,145,71,9,0,4,84,0,0,0,84,6,0,92,43,8,0,0,45,0,0,0,49,4,0,52
SAL80082,45,0,5,5,46,4,0,56,0,0,0,0,0,0,0,0,0,0,0,0,373,48,11,4,439,13,7,18,458,15,0,474,133,7,6,0,144,3,0,3,142,5,0,149,77,8,3,0,82,0,0,0,87,0,0,88,7,4,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,209,19,9,0,239,3,0,3,239,4,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,19,9,0,239,3,0,3,239,4,0,251,20,0,0,0,18,0,0,0,18,7,0,31,3,0,0,0,3,0,0,0,3,0,0,3,232,21,9,0,258,3,0,3,266,15,0,280,171,13,3,0,193,3,0,3,190,7,0,198,95,10,3,0,109,0,0,3,107,4,0,114
SAL80083,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,40,8,0,0,44,0,0,4,48,0,0,50,18,0,0,0,18,0,0,0,18,0,0,19,7,0,0,0,7,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,26,0,0,0,26,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,26,0,0,0,25,0,0,34,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,0,0,0,31,0,0,33,19,0,0,0,19,0,0,0,26,0,0,26,9,0,0,0,9,0,0,0,9,0,0,9
SAL80084,13,0,0,0,13,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,80,16,3,0,99,0,0,0,99,4,0,107,24,0,0,0,31,0,0,0,31,3,0,31,11,4,0,0,19,0,0,0,19,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,11,0,0,51,0,0,0,51,3,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,11,0,0,51,0,0,0,51,3,0,51,0,4,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42,10,0,0,53,0,0,0,53,3,0,56,36,3,0,0,45,0,0,0,45,0,0,42,14,4,0,0,19,0,0,0,19,0,0,19
SAL80085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,38,0,0,0,38,0,0,40,13,0,0,0,17,0,0,0,17,0,0,17,9,0,0,0,8,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,0,0,27,0,0,0,27,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,0,30,0,0,0,30,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,27,0,0,0,27,0,0,26,8,3,0,0,9,0,0,0,9,0,0,14,6,0,0,0,3,0,0,0,3,0,0,3
