SAL_CODE_2021,M_NatPhySci_Occ_Mng,M_NatPhySci_Occ_Pro,M_NatPhySci_Occ_TTW,M_NatPhySci_Occ_CPS,M_NatPhySci_Occ_CA,M_NatPhySci_Occ_Sal,M_NatPhySci_Occ_MOD,M_NatPhySci_Occ_Lab,M_NatPhySci_Occ_IDNS,M_NatPhySci_Total,M_InfoTechn_Occ_Mng,M_InfoTechn_Occ_Pro,M_InfoTechn_Occ_TTW,M_InfoTechn_Occ_CPS,M_InfoTechn_Occ_CA,M_InfoTechn_Occ_Sal,M_InfoTechn_Occ_MOD,M_InfoTechn_Occ_Lab,M_InfoTechn_Occ_IDNS,M_InfoTechn_Total,M_EngRelTech_Occ_Mng,M_EngRelTech_Occ_Pro,M_EngRelTech_Occ_TTW,M_EngRelTech_Occ_CPS,M_EngRelTech_Occ_CA,M_EngRelTech_Occ_Sal,M_EngRelTech_Occ_MOD,M_EngRelTech_Occ_Lab,M_EngRelTech_Occ_IDNS,M_EngRelTech_Total,M_ArchitBuild_Occ_Mng,M_ArchitBuild_Occ_Pro,M_ArchitBuild_Occ_TTW,M_ArchitBuild_Occ_CPS,M_ArchitBuild_Occ_CA,M_ArchitBuild_Occ_Sal,M_ArchitBuild_Occ_MOD,M_ArchitBuild_Occ_Lab,M_ArchitBuild_Occ_IDNS,M_ArchitBuild_Total,M_AgriEnviRelStu_Occ_Mng,M_AgriEnviRelStu_Occ_Pro,M_AgriEnviRelStu_Occ_TTW,M_AgriEnviRelStu_Occ_CPS,M_AgriEnviRelStu_Occ_CA,M_AgriEnviRelStu_Occ_Sal,M_AgriEnviRelStu_Occ_MOD,M_AgriEnviRelStu_Occ_Lab,M_AgriEnviRelStu_Occ_IDNS,M_AgriEnviRelStu_Total,M_Health_Occ_Mng,M_Health_Occ_Pro,M_Health_Occ_TTW,M_Health_Occ_CPS,M_Health_Occ_CA,M_Health_Occ_Sal,M_Health_Occ_MOD,M_Health_Occ_Lab,M_Health_Occ_IDNS,M_Health_Total,M_Educat_Occ_Mng,M_Educat_Occ_Pro,M_Educat_Occ_TTW,M_Educat_Occ_CPS,M_Educat_Occ_CA,M_Educat_Occ_Sal,M_Educat_Occ_MOD,M_Educat_Occ_Lab,M_Educat_Occ_IDNS,M_Educat_Total,M_ManagCom_Occ_Mng,M_ManagCom_Occ_Pro,M_ManagCom_Occ_TTW,M_ManagCom_Occ_CPS,M_ManagCom_Occ_CA,M_ManagCom_Occ_Sal,M_ManagCom_Occ_MOD,M_ManagCom_Occ_Lab,M_ManagCom_Occ_IDNS,M_ManagCom_Total,M_SocietCultu_Occ_Mng,M_SocietCultu_Occ_Pro,M_SocietCultu_Occ_TTW,M_SocietCultu_Occ_CPS,M_SocietCultu_Occ_CA,M_SocietCultu_Occ_Sal,M_SocietCultu_Occ_MOD,M_SocietCultu_Occ_Lab,M_SocietCultu_Occ_IDNS,M_SocietCultu_Total,M_CreatArt_Occ_Mng,M_CreatArt_Occ_Pro,M_CreatArt_Occ_TTW,M_CreatArt_Occ_CPS,M_CreatArt_Occ_CA,M_CreatArt_Occ_Sal,M_CreatArt_Occ_MOD,M_CreatArt_Occ_Lab,M_CreatArt_Occ_IDNS,M_CreatArt_Total,M_FoodHospPersServ_Occ_Mng,M_FoodHospPersServ_Occ_Pro,M_FoodHospPersServ_Occ_TTW,M_FoodHospPersServ_Occ_CPS,M_FoodHospPersServ_Occ_CA,M_FoodHospPersServ_Occ_Sal,M_FoodHospPersServ_Occ_MOD,M_FoodHospPersServ_Occ_Lab,M_FoodHospPersServ_Occ_IDNS,M_FoodHospPersServ_Total,M_MixFieldProg_Occ_Mng,M_MixFieldProg_Occ_Pro,M_MixFieldProg_Occ_TTW,M_MixFieldProg_Occ_CPS,M_MixFieldProg_Occ_CA,M_MixFieldProg_Occ_Sal,M_MixFieldProg_Occ_MOD,M_MixFieldProg_Occ_Lab,M_MixFieldProg_Occ_IDNS,M_MixFieldProg_Total,M_FS_ID_Occ_Mng,M_FS_ID_Occ_Pro,M_FS_ID_Occ_TTW,M_FS_ID_Occ_CPS,M_FS_ID_Occ_CA,M_FS_ID_Occ_Sal,M_FS_ID_Occ_MOD,M_FS_ID_Occ_Lab,M_FS_ID_Occ_IDNS,M_FS_ID_Total,M_FS_NS_Occ_Mng,M_FS_NS_Occ_Pro,M_FS_NS_Occ_TTW,M_FS_NS_Occ_CPS,M_FS_NS_Occ_CA,M_FS_NS_Occ_Sal,M_FS_NS_Occ_MOD,M_FS_NS_Occ_Lab,M_FS_NS_Occ_IDNS,M_FS_NS_Total,M_Tot_Occ_Mng,M_Tot_Occ_Pro,M_Tot_Occ_TTW,M_Tot_Occ_CPS,M_Tot_Occ_CA,M_Tot_Occ_Sal,M_Tot_Occ_MOD,M_Tot_Occ_Lab,M_Tot_Occ_IDNS,M_Total_Total,F_NatPhySci_Occ_Mng,F_NatPhySci_Occ_Pro,F_NatPhySci_Occ_TTW,F_NatPhySci_Occ_CPS,F_NatPhySci_Occ_CA,F_NatPhySci_Occ_Sal,F_NatPhySci_Occ_MOD,F_NatPhySci_Occ_Lab,F_NatPhySci_Occ_IDNS,F_NatPhySci_Total,F_InfoTechn_Occ_Mng,F_InfoTechn_Occ_Pro,F_InfoTechn_Occ_TTW,F_InfoTechn_Occ_CPS,F_InfoTechn_Occ_CA,F_InfoTechn_Occ_Sal,F_InfoTechn_Occ_MOD,F_InfoTechn_Occ_Lab,F_InfoTechn_Occ_IDNS,F_InfoTechn_Total,F_EngRelTech_Occ_Mng,F_EngRelTech_Occ_Pro,F_EngRelTech_Occ_TTW,F_EngRelTech_Occ_CPS,F_EngRelTech_Occ_CA,F_EngRelTech_Occ_Sal,F_EngRelTech_Occ_MOD,F_EngRelTech_Occ_Lab,F_EngRelTech_Occ_IDNS,F_EngRelTech_Total,F_ArchitBuild_Occ_Mng,F_ArchitBuild_Occ_Pro,F_ArchitBuild_Occ_TTW,F_ArchitBuild_Occ_CPS,F_ArchitBuild_Occ_CA,F_ArchitBuild_Occ_Sal,F_ArchitBuild_Occ_MOD,F_ArchitBuild_Occ_Lab,F_ArchitBuild_Occ_IDNS,F_ArchitBuild_Total,F_AgriEnviRelStu_Occ_Mng,F_AgriEnviRelStu_Occ_Pro,F_AgriEnviRelStu_Occ_TTW,F_AgriEnviRelStu_Occ_CPS,F_AgriEnviRelStu_Occ_CA,F_AgriEnviRelStu_Occ_Sal,F_AgriEnviRelStu_Occ_MOD,F_AgriEnviRelStu_Occ_Lab,F_AgriEnviRelStu_Occ_IDNS,F_AgriEnviRelStu_Total
SAL80063,18,16,3,0,0,0,0,0,0,42,12,42,5,0,0,0,0,0,0,62,14,32,60,3,7,0,4,10,0,125,19,0,47,0,6,0,0,3,0,79,0,0,9,0,0,0,0,0,0,13,0,13,0,3,0,0,0,0,4,23,3,12,0,0,3,0,0,0,0,27,30,35,8,3,7,4,3,3,0,102,20,32,10,12,9,4,0,4,0,97,0,12,9,5,0,0,6,6,0,31,3,0,4,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,15,4,0,5,4,0,0,0,0,6,18,135,192,153,42,42,21,14,25,9,633,8,22,3,4,6,0,0,0,3,43,3,7,0,0,0,0,0,0,0,21,0,3,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,9,0,9,3,0,4,0,0,0,0,19
SAL80064,8,19,0,0,10,0,0,0,0,41,32,93,16,4,8,7,8,0,5,173,36,54,146,9,31,4,21,12,8,327,15,4,91,0,10,3,3,12,3,160,0,0,10,0,5,0,0,5,0,24,4,25,9,8,5,0,0,0,0,41,4,29,3,0,5,0,0,3,0,41,95,64,11,17,38,16,16,7,11,265,35,42,3,31,24,7,8,4,5,146,9,16,10,0,10,4,3,0,0,54,4,0,23,10,3,4,4,12,0,64,0,0,0,0,0,0,0,0,0,0,6,5,6,0,0,0,4,0,0,19,0,0,9,5,6,0,11,5,13,47,260,355,336,87,140,40,76,62,37,1387,10,16,6,4,13,3,0,0,0,52,13,22,3,5,10,0,0,0,0,49,0,10,3,0,0,5,0,0,0,26,5,0,3,0,4,0,0,0,0,17,4,4,4,0,0,0,0,3,0,14
SAL80065,17,10,0,0,4,0,0,0,0,27,12,28,3,5,4,5,0,4,0,62,15,22,41,6,9,4,0,7,5,107,9,8,30,5,0,0,0,4,0,56,0,0,8,0,5,0,0,0,0,12,0,22,0,5,0,0,0,0,0,29,3,21,0,6,0,0,0,0,0,31,43,29,3,5,13,3,0,7,0,100,23,31,3,10,11,0,0,0,0,86,7,8,0,0,0,4,0,0,0,16,0,0,9,4,0,0,0,9,0,16,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,3,14,125,181,107,42,45,18,8,35,11,573,6,6,5,0,5,0,0,0,0,20,3,8,0,3,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,5,5,3,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
SAL80066,10,23,4,0,0,0,0,0,0,33,28,125,10,6,6,8,6,4,0,195,19,43,46,5,7,6,11,9,5,146,5,5,20,3,4,6,0,0,0,41,4,3,8,0,0,0,0,4,0,16,3,33,0,5,0,0,0,0,0,44,7,16,0,5,0,0,0,0,0,26,46,34,18,14,28,12,8,12,0,178,18,38,3,25,18,0,4,6,0,114,3,15,6,4,3,6,6,0,0,39,6,3,18,6,0,6,0,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,13,0,0,8,3,5,0,6,0,7,24,150,335,139,71,85,38,40,33,14,908,7,19,4,3,7,0,0,0,0,39,3,24,3,9,11,4,0,3,4,58,3,12,4,4,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,6
SAL80067,15,50,4,7,7,5,0,0,0,86,17,74,4,0,8,0,4,0,3,112,34,58,28,10,9,4,0,7,0,137,19,15,15,4,4,0,0,4,0,53,4,9,0,0,0,0,0,0,0,19,8,63,4,8,0,0,0,0,0,83,10,22,0,0,3,3,0,0,0,38,88,113,14,19,30,19,9,5,0,295,128,191,4,24,48,9,0,4,9,412,7,26,4,3,9,3,0,0,0,62,4,4,13,6,5,0,0,3,0,34,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,3,0,0,0,22,8,6,0,0,0,4,4,0,3,19,358,628,93,68,115,40,19,22,23,1364,21,25,0,7,7,5,0,0,0,66,10,18,0,3,0,3,0,0,0,41,6,12,5,0,3,0,0,0,0,28,5,9,0,0,0,4,0,0,0,12,4,0,4,0,0,0,0,0,0,8
SAL80068,15,45,5,8,9,4,3,0,0,85,50,203,44,22,15,22,14,32,3,413,56,85,82,6,15,21,20,29,0,318,18,7,55,0,7,0,4,13,3,112,5,0,7,3,0,0,0,0,0,18,6,46,3,6,5,0,0,0,0,66,4,27,3,8,0,0,0,0,0,53,128,135,50,29,73,37,23,43,12,529,63,74,12,48,26,9,6,9,7,243,7,25,6,9,7,0,0,0,0,57,13,0,54,10,6,7,11,10,0,105,0,0,0,0,0,0,0,0,0,0,14,5,4,3,3,0,0,3,0,36,8,8,14,3,3,6,0,5,14,53,385,660,343,152,167,107,88,137,40,2078,17,32,5,14,16,8,0,0,0,88,16,53,9,17,10,16,4,10,0,139,9,26,0,0,5,7,3,0,0,56,6,5,0,0,0,5,0,0,0,26,3,3,0,0,0,0,0,0,0,12
SAL80069,17,33,0,3,3,0,0,0,3,58,14,31,6,0,3,0,0,0,0,54,18,23,16,0,0,0,10,7,0,70,13,5,18,0,6,0,0,0,0,45,4,3,12,0,4,0,0,0,0,22,5,26,0,0,0,0,0,0,0,31,3,17,3,0,0,0,0,0,0,29,38,39,0,6,10,0,0,3,4,105,51,62,0,11,11,0,0,0,4,141,12,19,0,0,0,4,0,0,0,34,0,0,10,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,8,176,269,63,24,47,5,13,13,9,630,27,29,5,0,3,0,0,0,0,65,0,3,0,0,0,0,0,0,0,7,3,6,0,0,0,0,0,0,0,14,3,6,0,0,6,0,0,0,0,11,6,9,0,0,4,0,0,0,0,19
SAL80070,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,13,8,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,4,6,7,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,8,6,0,7,0,3,0,56,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80071,19,60,8,4,3,0,0,0,0,100,61,206,34,18,16,23,11,14,5,382,73,122,58,18,16,5,6,5,7,315,19,4,51,4,8,0,3,3,4,97,13,13,3,0,3,0,0,6,0,34,6,26,4,22,0,5,0,0,0,66,4,19,6,3,5,0,0,0,0,29,160,140,39,28,52,33,20,23,17,507,61,90,8,37,26,5,0,4,9,253,15,23,7,6,3,3,0,7,0,69,11,0,38,5,9,0,4,10,0,81,0,0,0,0,0,0,0,0,0,4,8,19,3,3,3,0,0,0,0,38,8,5,7,8,3,7,0,4,18,55,462,723,265,150,148,73,62,80,59,2021,21,30,14,12,16,7,0,3,0,103,16,54,5,11,11,9,0,3,0,121,9,32,0,0,7,0,0,6,3,52,0,14,0,0,5,0,0,0,0,19,0,11,0,0,4,0,0,0,0,19
SAL80072,12,28,4,3,0,0,0,0,0,45,13,36,7,0,4,3,0,0,0,69,18,18,24,3,4,0,0,3,3,70,3,3,17,0,6,0,0,0,0,29,3,5,0,0,4,0,0,0,0,11,6,15,0,0,0,0,0,0,0,21,6,15,0,3,0,0,4,0,0,27,41,37,11,3,7,11,6,9,0,129,25,31,4,10,14,0,0,4,0,96,6,11,5,3,4,3,0,0,0,29,0,0,7,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,6,3,0,0,4,5,0,0,0,9,0,0,0,0,0,0,0,0,3,4,129,197,75,33,46,29,20,18,9,563,14,13,7,0,6,0,0,0,0,32,8,4,0,0,0,3,0,0,0,15,3,8,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,3,3,0,0,6,4,0,0,0,0,13
SAL80073,5,14,0,0,7,0,0,0,0,23,7,35,9,0,7,0,4,3,4,64,8,24,56,4,3,4,9,13,0,116,12,4,45,6,3,5,0,8,0,81,4,7,8,0,5,0,0,0,0,24,0,9,5,0,0,0,0,5,0,23,0,22,0,0,4,0,0,0,0,28,23,38,4,3,8,10,0,0,4,86,16,31,3,17,6,0,0,0,0,84,3,20,4,0,3,4,0,0,0,32,4,0,9,0,0,4,0,5,0,29,0,0,0,0,0,0,0,0,0,4,5,7,0,0,0,0,0,0,0,11,0,0,6,0,3,0,4,0,0,15,100,198,149,36,47,22,26,39,8,624,9,9,0,0,4,0,0,0,0,26,9,3,0,0,0,0,0,0,0,20,0,0,0,3,3,0,0,4,0,11,0,4,0,0,0,0,0,0,0,9,0,3,0,0,5,0,0,0,0,14
SAL80074,10,20,0,5,3,0,0,0,0,38,12,41,6,0,4,0,0,0,3,73,14,24,31,3,6,0,4,10,3,91,0,11,20,0,0,0,0,0,3,38,4,3,9,0,0,0,0,0,0,19,3,18,0,4,0,0,0,0,0,29,3,14,0,0,0,0,0,0,0,24,29,23,5,5,21,7,5,3,3,100,26,35,6,8,3,0,0,0,0,82,4,15,3,0,5,0,0,0,4,32,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,4,0,0,0,0,0,3,0,5,14,122,210,76,31,39,16,12,21,21,553,12,22,0,0,3,0,0,0,0,39,5,8,0,0,0,0,0,4,0,20,0,3,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,6,0,13,6,0,0,0,4,0,0,0,0,11
SAL80075,8,20,6,5,4,4,0,0,0,45,19,69,10,0,6,9,3,8,6,130,22,21,76,7,5,3,8,10,3,154,13,5,71,0,5,0,5,7,0,101,5,8,15,0,3,0,0,0,0,26,3,26,3,13,7,0,3,0,0,46,5,34,0,3,3,0,0,0,0,44,39,47,10,10,35,16,8,8,4,178,24,57,4,35,15,6,0,3,6,155,3,15,10,4,4,0,0,0,0,38,7,0,17,5,8,5,7,0,0,49,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,0,18,0,4,4,0,0,0,0,3,7,26,146,297,223,91,98,42,44,50,27,1014,3,19,12,0,5,0,0,0,0,39,3,17,0,3,0,8,0,0,0,39,6,5,9,0,3,4,0,0,0,20,0,12,4,0,0,0,0,0,0,19,3,4,4,0,4,0,0,0,0,17
SAL80076,14,17,0,0,9,0,0,0,0,34,18,36,9,0,3,6,6,4,0,73,20,20,10,0,6,5,4,4,3,68,13,9,13,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,10,3,31,0,3,0,0,0,0,0,41,4,11,0,0,0,0,0,0,0,16,46,44,10,6,15,6,4,4,0,123,49,63,4,6,11,0,0,0,4,147,9,10,0,6,0,0,0,0,0,25,4,0,5,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,7,182,252,53,34,44,12,13,18,13,622,5,12,6,4,9,0,0,0,0,34,6,9,0,0,0,0,0,0,0,22,8,5,0,0,3,0,0,0,0,14,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5
SAL80077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80078,8,12,0,0,0,0,0,0,0,24,8,37,5,0,0,0,0,0,0,48,13,17,11,5,5,0,0,6,0,50,6,0,12,0,0,0,0,4,0,28,0,0,0,0,0,0,0,0,0,7,0,42,0,4,0,0,0,0,0,50,3,12,0,0,0,0,0,0,0,20,36,34,0,7,19,3,3,0,5,102,23,31,0,9,11,0,5,0,3,81,4,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,118,188,34,27,34,11,15,13,8,453,8,12,0,3,0,0,0,0,0,22,3,14,3,0,0,0,0,0,0,25,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL80079,3,11,0,3,7,0,0,0,0,29,16,57,12,6,10,0,0,0,0,104,9,20,82,6,8,3,15,10,0,165,10,0,51,0,0,3,6,11,0,90,0,0,9,0,0,0,0,3,0,16,0,7,4,5,0,0,0,0,0,17,3,20,5,4,0,0,0,0,0,29,28,22,11,10,23,10,5,4,0,119,14,18,7,20,9,5,3,4,9,92,5,5,6,0,0,0,0,0,0,21,4,0,16,12,8,0,5,3,0,45,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,11,7,0,7,3,0,0,4,4,0,25,102,177,206,80,64,23,45,48,19,755,0,5,4,0,4,0,0,0,0,17,0,14,0,4,3,4,0,0,0,29,0,3,5,4,0,0,0,4,0,11,0,3,4,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,7
SAL80080,0,3,0,0,0,0,0,0,0,9,5,10,0,0,0,0,0,0,0,13,0,6,13,0,4,0,4,0,0,22,0,0,7,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,14,10,0,3,3,0,0,5,0,39,0,4,0,3,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,21,41,34,7,20,0,6,9,4,140,0,0,4,3,0,0,0,0,0,8,3,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SAL80081,28,45,7,4,8,8,0,5,0,93,28,111,12,3,13,7,8,15,0,193,41,67,78,5,10,10,8,13,5,246,30,10,70,0,8,0,4,14,0,130,8,4,13,0,6,3,4,0,5,39,7,31,8,8,0,0,0,0,0,56,0,31,0,10,0,0,3,0,0,53,82,75,27,24,39,21,7,12,5,300,46,81,5,35,23,3,3,7,10,215,17,21,10,7,11,4,0,0,0,67,11,0,22,3,3,6,3,4,0,58,0,0,0,0,0,0,0,0,0,3,11,7,0,0,3,0,0,4,0,25,4,5,3,0,0,0,0,8,7,25,307,468,258,105,128,68,46,84,26,1500,18,30,9,3,7,0,0,0,3,82,0,32,0,6,4,4,0,3,0,52,5,17,0,0,3,0,0,0,0,31,3,4,3,0,7,0,0,0,0,27,5,9,0,0,9,0,0,0,0,24
SAL80082,34,75,3,4,11,6,0,3,0,138,64,167,33,11,20,12,3,18,7,343,71,95,213,28,38,9,38,44,3,543,39,21,148,0,14,4,9,15,4,262,12,9,22,5,7,0,3,0,0,59,11,79,11,28,9,5,0,0,0,139,17,56,0,4,4,0,0,0,0,99,143,126,20,26,73,19,16,13,7,451,84,121,11,72,49,3,12,0,13,367,19,57,15,4,18,3,0,9,0,133,10,0,30,11,11,10,4,14,3,91,0,0,0,0,0,0,0,0,0,3,11,12,6,6,6,0,7,0,4,48,0,6,19,3,10,3,7,5,12,60,527,823,540,208,266,82,106,129,63,2738,25,66,16,4,21,0,0,0,0,138,14,28,3,4,17,3,0,0,0,74,5,15,0,3,7,0,0,8,0,37,0,4,3,0,3,3,0,0,0,26,8,11,3,3,12,0,0,0,0,49
SAL80083,43,70,0,9,7,0,0,0,0,129,37,105,12,3,7,0,4,3,3,166,63,98,24,7,11,3,3,0,4,216,23,18,13,0,0,0,0,0,0,55,5,9,0,0,0,0,0,0,3,20,16,69,0,13,4,0,0,0,0,103,6,25,0,7,3,0,0,6,0,42,144,142,14,19,39,13,3,5,10,400,162,283,3,30,48,3,0,3,14,554,14,49,5,5,7,8,0,0,3,85,8,0,14,0,6,0,0,6,0,35,0,0,0,0,0,0,0,0,0,0,18,15,0,4,4,0,0,0,3,47,7,8,3,3,0,0,0,0,0,21,539,884,88,102,144,26,14,27,48,1875,29,54,6,8,12,0,0,0,0,109,9,18,0,4,3,0,0,0,0,31,8,26,6,0,3,0,0,0,0,43,9,7,0,0,5,0,0,0,0,24,7,6,3,0,3,0,0,0,3,18
SAL80084,7,16,3,0,0,0,0,0,0,29,17,38,8,3,0,0,0,6,5,80,14,10,63,4,7,0,10,12,3,132,13,9,49,0,9,0,0,12,3,87,6,7,10,0,5,0,0,3,0,27,0,4,0,9,0,0,0,0,0,11,4,19,4,3,0,0,0,0,0,36,35,32,5,5,17,4,0,0,4,100,22,25,0,18,4,0,0,4,0,70,4,12,4,4,8,3,0,0,0,23,5,0,6,0,3,0,6,0,0,29,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,11,0,0,0,0,6,4,0,0,4,16,121,177,158,44,58,15,29,37,15,658,8,17,0,0,8,0,0,0,6,36,5,9,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,7,0,6,4,4,3,0,0,0,0,24
SAL80085,10,26,0,3,4,0,0,0,0,47,21,68,19,14,10,3,13,9,5,159,6,44,26,3,5,9,7,3,0,108,10,8,14,4,4,5,4,0,0,44,0,0,4,0,0,0,3,0,0,10,0,36,0,9,5,5,0,0,0,49,7,11,0,7,0,0,0,0,0,23,26,60,13,13,24,20,7,14,0,182,19,33,0,13,11,0,0,8,0,88,3,9,3,5,3,0,0,0,0,34,3,0,19,0,0,0,3,4,0,27,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,3,14,111,304,98,72,73,44,41,47,21,796,3,9,3,0,8,8,0,0,0,30,3,21,0,0,4,6,0,0,0,35,0,6,0,3,0,0,0,0,0,12,0,7,3,0,3,0,0,0,0,14,5,0,0,0,3,0,0,0,0,7
SAL80086,26,66,6,3,3,0,0,0,3,107,21,74,6,8,6,4,6,6,0,134,29,47,22,8,9,3,7,9,4,136,16,11,19,0,0,0,0,0,3,61,11,10,4,0,4,0,0,3,0,33,12,40,0,3,4,0,0,5,0,62,6,35,4,4,0,0,0,8,6,57,59,70,16,17,35,14,5,10,4,228,79,162,10,29,29,5,4,8,8,338,11,30,3,8,7,4,0,5,0,72,3,0,14,3,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,3,5,3,0,6,3,0,4,0,25,0,6,4,4,0,0,0,5,9,26,270,560,112,91,107,35,35,68,34,1310,19,51,8,5,15,0,0,0,4,101,4,23,9,5,0,0,0,5,0,46,4,14,3,0,4,0,0,3,0,26,8,11,0,0,0,0,0,0,0,24,7,11,0,3,3,0,0,0,0,35
SAL80087,11,23,0,3,7,0,0,5,0,56,12,43,13,8,0,4,0,16,3,94,21,26,17,0,5,0,9,5,0,80,16,4,17,0,0,0,0,4,0,46,0,5,0,0,0,0,0,3,0,14,3,33,5,9,0,0,0,0,0,46,3,9,0,4,0,0,0,4,0,24,26,29,14,13,15,11,7,17,0,133,26,53,5,18,9,5,6,15,0,137,3,14,0,0,0,3,0,4,0,26,4,0,12,0,4,0,0,3,0,24,0,0,0,0,0,0,0,3,0,3,5,4,3,0,0,0,0,3,0,16,0,4,3,0,0,0,0,0,4,19,122,242,93,62,46,28,25,83,17,716,4,18,5,4,0,0,0,0,0,40,3,13,3,8,4,0,0,4,0,27,5,7,0,5,0,0,0,3,0,21,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,4,0,13
SAL80088,3,4,3,0,3,0,0,0,0,17,6,16,0,0,0,0,0,0,4,25,22,14,22,0,7,0,4,0,0,64,3,0,14,0,0,0,0,0,0,33,3,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,8,18,20,7,3,12,0,0,0,0,52,8,10,0,14,8,0,0,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,3,72,80,47,19,29,6,13,6,3,276,3,10,0,0,3,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,5
