SAL_CODE_2021,D_5_9_FPET_MPTLF,D_5_9_FPET_MPNLF,D_5_9_FPET_MPLFSNS,D_5_9_FPET_T,D_5_9_FPULFTW_MPEFT,D_5_9_FPULFTW_MPEPT,D_5_9_FPULFTW_MP_EAW,D_5_9_FPULFTW_MP_E_HNS,D_5_9_FPULFTW_MPET,D_5_9_FPULFTW_MPULFTW,D_5_9_FPULFTW_MPULPTW,D_5_9_FPULFTW_MPUT,D_5_9_FPULFTW_MPTLF,D_5_9_FPULFTW_MPNLF,D_5_9_FPULFTW_MPLFSNS,D_5_9_FPULFTW_T,D_5_9_FPULPTW_MPEFT,D_5_9_FPULPTW_MPEPT,D_5_9_FPULPTW_MPEAW,D_5_9_FPULPTW_MP_E_HNS,D_5_9_FPULPTW_MPET,D_5_9_FPULPTW_MPULFTW,D_5_9_FPULPTW_MPULPTW,D_5_9_FPULPTW_MPUT,D_5_9_FPULPTW_MPTLF,D_5_9_FPULPTW_MPNLF,D_5_9_FPULPTW_MPLFSNS,D_5_9_FPULPTW_T,D_5_9_FPUT_MPEFT,D_5_9_FPUT_MPEPT,D_5_9_FPUT_MPEAW,D_5_9_FPUT_MPEHNS,D_5_9_FPUT_MPET,D_5_9_FPUT_MPULFTW,D_5_9_FPUT_MPULPTW,D_5_9_FPUT_MPUT,D_5_9_FPUT_MPTLF,D_5_9_FPUT_MPNLF,D_5_9_FPUT_MPLFSNS,D_5_9_FPUT_T,D_5_9_FPTLF_MPEFT,D_5_9_FPTLF_MPEPT,D_5_9_FPTLF_MPEAW,D_5_9_FPTLF_MPEHNS,D_5_9_FPTLF_MPET,D_5_9_FPTLF_MPULFTW,D_5_9_FPTLF_MPULPTW,D_5_9_FPTLF_MPUT,D_5_9_FPTLF_MPTLF,D_5_9_FPTLF_MPNLF,D_5_9_FPTLF_MPLFSNS,D_5_9_FPTLF_T,D_5_9_FPNLF_MPEFT,D_5_9_FPNLF_MPEPT,D_5_9_FPNLF_MPEAW,D_5_9_FPNLF_MPEHNS,D_5_9_FPNLF_MPET,D_5_9_FPNLF_MPULFTW,D_5_9_FPNLF_MPULPTW,D_5_9_FPNLF_MPUT,D_5_9_FPNLF_MPTLF,D_5_9_FPNLF_MPNLF,D_5_9_FPNLF_MPLFSNS,D_5_9_FPNLF_T,D_5_9_FPLFSNS_MPEFT,D_5_9_FPLFSNS_MPEPT,D_5_9_FPLFSNS_MPEAW,D_5_9_FPLFSNS_MPEHNS,D_5_9_FPLFSNS_MPET,D_5_9_FPLFSNS_MPULFTW,D_5_9_FPLFSNS_MPULPTW,D_5_9_FPLFSNS_MPUT,D_5_9_FPLFSNS_MPTLF,D_5_9_FPLFSNS_MPNLF,D_5_9_FPLFSNS_MPLFSNS,D_5_9_FPLFSNS_T,D_5_9_FPT_MPEFT,D_5_9_FPT_MPEPT,D_5_9_FPT_MPEAW,D_5_9_FPT_MPEHNS,D_5_9_FPT_MPET,D_5_9_FPT_MPULFTW,D_5_9_FPT_MPULPTW,D_5_9_FPT_MPUT,D_5_9_FPT_MPTLF,D_5_9_FPT_MPNLF,D_5_9_FPT_MPLFSNS,D_5_9_FPT_T,D_10_12_FPEFT_MPEFT,D_10_12_FPEFT_MPEPT,D_10_12_FPEFT_MPEAW,D_10_12_FPEFT_MPEHNS,D_10_12_FPEFT_MPET,D_10_12_FPEFT_MPULFTW,D_10_12_FPEFT_MPULPTW,D_10_12_FPEFT_MPUT,D_10_12_FPEFT_MPTLF,D_10_12_FPEFT_MPNLF,D_10_12_FPEFT_MPLFSNS,D_10_12_FPEFT_T,D_10_12_FPEPT_MPEFT,D_10_12_FPEPT_MPEPT,D_10_12_FPEPT_MPEAW,D_10_12_FPEPT_MPEHNS,D_10_12_FPEPT_MPET,D_10_12_FPEPT_MPULFTW,D_10_12_FPEPT_MPULPTW,D_10_12_FPEPT_MPUT,D_10_12_FPEPT_MPTLF,D_10_12_FPEPT_MPNLF,D_10_12_FPEPT_MPLFSNS,D_10_12_FPEPT_T,D_10_12_FPEAW_MPEFT,D_10_12_FPEAW_MPEPT,D_10_12_FPEAW_MPEAW,D_10_12_FPEAW_MPEHNS,D_10_12_FPEAW_MPET,D_10_12_FPEAW_MPULFTW,D_10_12_FPEAW_MPULPTW,D_10_12_FPEAW_MPUT,D_10_12_FPEAW_MPTLF,D_10_12_FPEAW_MPNLF,D_10_12_FPEAW_MPLFSNS,D_10_12_FPEAW_T,D_10_12_FPHNS_MPEFT,D_10_12_FPHNS_MPEPT,D_10_12_FPHNS_MPEAW,D_10_12_FPHNS_MPEHNS,D_10_12_FPHNS_MPET,D_10_12_FPHNS_MPULFTW,D_10_12_FPHNS_MPULPTW,D_10_12_FPHNS_MPUT,D_10_12_FPHNS_MPTLF,D_10_12_FPHNS_MPNLF,D_10_12_FPHNS_MPLFSNS,D_10_12_FPHNS_T,D_10_12_FPET_MPEFT,D_10_12_FPET_MPEPT,D_10_12_FPET_MPEAW,D_10_12_FPET_MPEHNS,D_10_12_FPET_MPET,D_10_12_FPET_MPULFTW,D_10_12_FPET_MPULPTW,D_10_12_FPET_MPUT,D_10_12_FPET_MPTLF,D_10_12_FPET_MPNLF,D_10_12_FPET_MPLFSNS,D_10_12_FPET_T,D_10_12_FPULFTW_MPEFT,D_10_12_FPULFTW_MPEPT,D_10_12_FPULFTW_MPEAW,D_10_12_FPULFTW_MPEHNS,D_10_12_FPULFTW_MPET,D_10_12_FPULFTW_MPULFTW,D_10_12_FPULFTW_MPULPTW,D_10_12_FPULFTW_MPUT,D_10_12_FPULFTW_MPTLF,D_10_12_FPULFTW_MPNLF,D_10_12_FPULFTW_MPLFSNS,D_10_12_FPULFTW_T,D_10_12_FPULPTW_MPEFT,D_10_12_FPULPTW_MPEPT,D_10_12_FPULPTW_MPEAW,D_10_12_FPULPTW_MPEHNS,D_10_12_FPULPTW_MPET,D_10_12_FPULPTW_MPULFTW,D_10_12_FPULPTW_MPULPTW,D_10_12_FPULPTW_MPUT,D_10_12_FPULPTW_MPTLF,D_10_12_FPULPTW_MPNLF,D_10_12_FPULPTW_MPLFSNS,D_10_12_FPULPTW_T,D_10_12_FPUT_MPEFT,D_10_12_FPUT_MPEPT,D_10_12_FPUT_MPEAW,D_10_12_FPUT_MPEHNS,D_10_12_FPUT_MPET,D_10_12_FPUT_MPULFTW,D_10_12_FPUT_MPULPTW,D_10_12_FPUT_MPUT,D_10_12_FPUT_MPTLF,D_10_12_FPUT_MPNLF,D_10_12_FPUT_MPLFSNS,D_10_12_FPUT_T,D_10_12_FPTLF_MPEFT,D_10_12_FPTLF_MPEPT,D_10_12_FPTLF_MPEAW,D_10_12_FPTLF_MPEHNS,D_10_12_FPTLF_MPET,D_10_12_FPTLF_MPULFTW,D_10_12_FPTLF_MPULPTW,D_10_12_FPTLF_MPUT,D_10_12_FPTLF_MPTLF,D_10_12_FPTLF_MPNLF,D_10_12_FPTLF_MPLFSNS,D_10_12_FPTLF_T,D_10_12_FPNLF_MPEFT,D_10_12_FPNLF_MPEPT,D_10_12_FPNLF_MPEAW,D_10_12_FPNLF_MPEHNS
SAL80061,225,5,0,229,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,208,11,4,0,229,0,0,0,229,5,0,234,25,0,3,0,26,0,0,0,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,234,15,3,0,253,0,0,0,255,5,3,266,79,7,0,0,85,0,0,0,84,0,0,86,37,0,0,0,41,0,0,0,41,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,10,0,0,123,0,0,0,125,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,118,10,0,0,126,0,0,0,128,0,0,130,17,0,0,0
SAL80062,119,5,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,14,3,0,119,0,0,0,119,5,0,120,12,3,0,0,10,0,0,0,10,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,111,16,3,0,133,0,0,0,133,8,0,138,36,5,0,0,43,0,0,0,43,0,0,41,29,0,0,0,29,0,0,0,29,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,4,0,0,69,0,0,0,69,4,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,4,0,0,69,0,0,0,69,4,0,69,12,3,0,0
SAL80063,175,5,0,184,0,6,0,0,6,0,0,0,6,0,0,6,6,0,0,0,6,0,0,0,6,0,0,8,6,6,0,0,5,0,0,0,5,0,0,7,163,25,0,0,185,0,0,0,188,5,0,188,18,4,0,0,17,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,179,21,0,0,200,0,0,0,206,5,0,208,57,6,0,4,68,0,0,0,68,5,0,67,36,3,0,0,43,0,0,0,43,0,0,43,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,99,13,3,4,113,0,0,0,109,5,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,103,13,3,4,114,0,0,0,115,5,0,118,8,0,0,0
SAL80064,329,4,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,50,3,0,322,3,0,6,330,4,0,334,53,7,0,0,59,0,0,0,59,7,0,64,0,0,0,0,0,0,0,0,0,0,0,0,326,58,3,0,382,3,0,6,390,15,0,401,103,12,0,0,114,0,0,0,116,6,0,118,46,7,0,0,56,0,0,0,56,3,0,60,8,0,0,0,6,0,0,0,6,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,157,16,3,9,182,0,0,0,180,6,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,16,3,9,185,0,0,0,184,5,0,193,15,5,0,0
SAL80065,165,3,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,143,18,6,0,166,0,0,0,166,3,0,169,8,0,0,0,14,0,0,0,14,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,149,18,6,0,182,0,0,0,182,8,0,185,40,7,0,0,47,0,0,0,47,4,0,50,33,0,0,0,35,0,0,0,35,4,0,30,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,76,11,0,0,86,0,0,0,86,9,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,11,0,0,86,0,0,0,86,9,0,91,5,0,6,0
SAL80066,64,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,8,0,0,64,0,0,0,64,0,0,64,18,3,0,3,22,0,0,0,28,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,68,14,0,4,87,0,0,0,87,0,0,90,10,0,0,0,12,0,0,0,12,0,0,12,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,16,0,0,0,16,0,0,16,5,0,0,0
SAL80067,149,4,0,155,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,150,8,0,0,158,0,0,0,158,4,0,160,8,5,0,0,17,3,0,3,13,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,158,13,0,0,171,3,0,3,177,7,0,180,69,6,0,0,70,0,0,0,70,10,0,81,22,0,0,0,22,0,0,0,22,0,0,27,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,94,9,0,0,101,0,0,0,101,5,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,9,0,0,102,0,0,0,102,5,0,113,11,4,0,0
SAL80068,266,9,0,270,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,16,0,0,0,18,0,0,18,14,4,0,0,19,0,0,0,14,0,0,14,242,33,0,4,275,0,0,4,280,9,0,293,44,8,0,0,51,0,0,0,51,7,0,62,0,0,0,0,0,0,0,0,0,0,0,0,284,42,3,9,333,0,0,4,339,13,0,351,60,9,0,0,72,3,0,3,75,0,0,84,39,9,0,0,46,0,0,0,46,0,0,46,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,104,18,0,0,125,3,0,3,130,3,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,109,18,0,0,131,3,0,3,129,3,0,139,20,8,0,0
SAL80069,187,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,29,8,0,181,0,0,0,186,0,0,190,13,0,0,0,13,0,0,0,13,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,162,29,8,0,196,0,0,0,197,5,0,201,60,14,0,0,72,0,0,0,72,4,0,75,43,11,0,0,53,0,0,0,53,0,0,53,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,98,21,0,0,125,0,0,0,125,4,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,21,0,0,125,0,0,0,125,4,0,131,4,0,0,0
SAL80070,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,18,0,0,0,18,0,0,18,6,3,0,0,11,0,0,0,11,0,0,11,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,23,0,0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,23,0,0,0,23,0,0,23,0,0,0,0
SAL80071,469,10,0,479,7,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,11,0,0,0,11,0,0,11,422,42,13,0,475,3,0,3,477,10,0,486,71,8,0,4,75,0,0,0,74,5,0,83,0,0,0,0,4,0,0,0,4,0,0,4,490,45,13,4,554,3,0,4,559,13,0,570,160,13,0,0,173,0,0,0,176,8,0,181,88,8,0,0,93,0,0,0,100,0,0,102,11,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,253,23,0,7,281,0,0,6,286,6,0,291,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,8,0,0,0,8,0,0,0,8,0,0,8,265,23,0,7,292,0,0,6,293,6,0,304,30,0,0,0
SAL80072,122,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,23,5,3,123,0,0,0,123,0,0,122,9,0,0,0,11,0,0,0,11,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,105,18,5,3,136,0,0,0,136,0,0,137,41,5,0,0,46,0,0,0,46,5,0,49,15,8,0,0,28,0,0,0,28,0,0,26,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,57,16,0,0,72,0,0,0,72,5,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,16,0,0,72,0,0,0,72,5,0,76,9,0,0,0
SAL80073,147,7,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,16,0,3,147,0,0,0,147,7,0,149,13,3,0,0,20,0,0,0,20,8,0,24,0,0,0,0,0,0,0,0,0,0,0,0,143,16,5,6,167,0,0,0,170,7,0,174,44,6,4,0,63,0,0,0,63,0,0,62,27,3,0,0,35,0,0,0,36,3,0,33,4,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,74,16,5,0,94,0,0,0,99,6,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,16,5,0,94,0,0,0,99,6,0,101,6,0,0,0
SAL80074,134,4,0,140,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,124,8,4,0,136,0,0,0,136,4,0,138,10,3,0,0,8,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,133,14,4,0,142,0,0,0,142,8,0,150,41,0,0,0,42,0,0,0,42,0,0,47,25,3,0,0,29,0,0,0,29,0,0,30,3,0,6,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,69,4,6,0,79,0,0,0,79,6,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,4,6,0,79,0,0,0,79,6,0,82,0,0,0,0
SAL80075,182,8,0,197,3,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,6,0,0,0,7,0,0,7,12,0,0,0,12,0,0,0,7,0,0,7,166,21,3,0,187,4,3,9,193,8,0,204,19,0,0,0,27,0,0,0,29,3,0,32,0,0,0,0,0,0,0,0,0,0,0,5,183,25,5,0,218,4,0,10,220,13,0,238,57,13,0,0,71,0,0,0,75,0,0,77,36,8,0,0,46,4,0,4,49,0,0,49,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,101,20,4,0,120,4,0,6,125,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,3,0,0,3,103,20,4,0,127,6,0,6,129,0,0,133,5,4,0,0
SAL80076,157,7,0,160,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,3,0,0,0,3,0,0,3,143,12,3,0,159,4,0,4,159,7,0,169,7,0,0,0,7,0,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,149,12,3,0,165,4,0,4,168,4,0,178,44,5,0,0,54,0,0,0,54,0,0,54,44,5,0,0,45,0,0,0,45,0,0,52,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,92,8,0,0,103,0,0,0,103,4,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,92,11,0,0,106,0,0,0,106,4,0,112,5,0,0,0
SAL80077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80078,86,5,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,13,0,0,88,0,0,0,88,5,0,91,8,0,0,0,14,0,0,0,14,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,82,13,6,0,99,0,0,0,101,0,0,98,34,4,0,0,39,0,0,0,42,0,0,44,24,0,0,0,25,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,5,0,0,62,0,0,0,62,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,54,5,0,0,61,0,0,0,66,0,0,64,3,0,0,0
SAL80079,185,12,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,14,6,3,182,0,0,0,185,12,0,197,22,6,0,0,28,0,0,0,28,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,181,18,6,6,210,0,0,0,210,12,0,220,58,8,6,0,73,0,0,0,73,4,0,76,32,0,0,0,35,0,0,0,35,5,0,36,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,3,0,0,0,3,0,0,3,99,9,6,3,113,0,0,0,113,6,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,9,6,3,113,0,0,0,113,6,0,121,11,6,0,0
SAL80080,56,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,11,0,0,55,3,0,3,60,0,0,60,5,0,0,0,8,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,54,8,0,0,58,3,0,3,63,3,0,68,6,0,0,0,6,0,0,0,6,0,0,8,13,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,21,0,0,0,21,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,27,0,0,0,27,0,0,26,3,0,0,0
SAL80081,333,10,0,344,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,6,0,0,6,10,0,0,0,6,0,0,0,6,0,0,6,279,50,4,4,340,0,0,0,342,10,0,350,37,8,0,0,41,4,0,4,47,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,317,53,9,10,382,4,0,4,386,15,0,401,91,14,0,0,105,0,0,0,105,3,0,110,47,12,3,0,62,0,0,0,62,6,0,74,4,3,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,145,31,3,0,175,0,0,0,175,11,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,31,3,0,177,0,0,0,177,11,0,190,13,4,0,0
SAL80082,659,20,0,681,0,0,0,0,0,4,0,4,5,0,0,5,3,0,0,0,5,3,0,3,9,0,0,9,0,0,0,0,7,4,0,4,15,0,0,15,552,81,12,7,660,12,4,17,671,20,0,692,66,4,5,5,75,0,0,0,74,10,0,89,0,0,0,0,0,0,0,0,0,0,0,3,620,85,12,11,737,12,3,15,749,29,0,775,202,29,8,0,236,4,0,4,241,3,0,249,119,14,3,0,138,7,4,9,144,4,0,148,11,3,0,0,11,0,0,0,11,0,0,11,0,0,0,0,6,0,0,0,6,0,0,6,332,49,15,3,390,7,4,14,403,9,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,332,49,15,7,395,13,4,12,407,9,0,420,40,3,0,0
SAL80083,76,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,7,0,0,79,0,0,6,82,0,0,81,6,0,0,0,12,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,77,9,0,0,90,3,0,4,89,0,0,96,19,3,0,0,24,0,0,0,24,0,0,24,13,0,0,0,14,0,0,0,15,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4,0,0,40,0,0,4,42,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4,0,0,40,0,0,4,42,0,0,42,0,0,0,0
SAL80084,164,7,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,144,19,5,0,165,0,0,0,166,7,0,176,5,8,0,0,12,0,0,0,12,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,154,26,5,0,181,0,0,0,179,8,4,191,61,10,0,0,68,0,0,0,68,0,0,67,13,8,0,0,20,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,17,0,0,88,0,0,0,88,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,17,0,0,92,0,0,0,92,0,0,92,8,0,3,0
SAL80085,61,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,57,3,0,0,62,0,0,0,62,0,0,68,7,0,0,0,11,0,0,0,11,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,67,3,0,0,75,0,0,0,75,9,0,80,28,0,0,0,29,0,0,0,29,0,0,29,5,0,0,0,5,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,36,0,0,0,36,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,37,0,0,0,37,0,0,42,0,0,0,0
