SAL_CODE_2021,D_0_4_FPEFT_MPEFT,D_0_4_FPEFT_MPEPT,D_0_4_FPEFT_MPEAW,D_0_4_FPEFT_MPEHNS,D_0_4_FPEFT_MPET,D_0_4_FPEFT_MPULFTW,D_0_4_FPEFT_MPULPTW,D_0_4_FPEFT_MPUT,D_0_4_FPEFT_MPTLF,D_0_4_FPEFT_MPNLF,D_0_4_FPEFT_MPLFSNS,D_0_4_FPEFT_T,D_0_4_FPEPT_MPEFT,D_0_4_FPEPT_MPEPT,D_0_4_FPEPT_MPEAW,D_0_4_FPEPT_MPEHNS,D_0_4_FPEPT_MPET,D_0_4_FPEPT_MPULFTW,D_0_4_FPEPT_MPULPTW,D_0_4_FPEPT_MPUT,D_0_4_FPEPT_MPTLF,D_0_4_FPEPT_MPNLF,D_0_4_FPEPT_MPLFSNS,D_0_4_FPEPT_T,D_0_4_FPEAW_MPEFT,D_0_4_FPEAW_MPEPT,D_0_4_FPEAW_MPEAW,D_0_4_FPEAW_MPEHNS,D_0_4_FPEAW_MPET,D_0_4_FPEAW_MPULFTW,D_0_4_FPEAW_MPULPTW,D_0_4_FPEAW_MPUT,D_0_4_FPEAW_MPTLF,D_0_4_FPEAW_MPNLF,D_0_4_FPEAW_MPLFSNS,D_0_4_FPEAW_T,D_0_4_FPHNS_MPEFT,D_0_4_FPHNS_MPEPT,D_0_4_FPHNS_MPEAW,D_0_4_FPHNS_MPEHNS,D_0_4_FPHNS_MPET,D_0_4_FPHNS_MPULFTW,D_0_4_FPHNS_MPULPTW,D_0_4_FPHNS_MPUT,D_0_4_FPHNS_MPTLF,D_0_4_FPHNS_MPNLF,D_0_4_FPHNS_MPLFSNS,D_0_4_FPHNS_T,D_0_4_FPET_MPEFT,D_0_4_FPET_MPEPT,D_0_4_FPET_MPEAW,D_0_4_FPET_MPEHNS,D_0_4_FPET_MPET,D_0_4_FPET_MPULFTW,D_0_4_FPET_MPULPTW,D_0_4_FPET_MPUT,D_0_4_FPET_MPTLF,D_0_4_FPET_MPNLF,D_0_4_FPET_MPLFSNS,D_0_4_FPET_T,D_0_4_FPULFTW_MPEFT,D_0_4_FPULFTW_MPEPT,D_0_4_FPULFTW_MP_EAW,D_0_4_FPULFTW_MP_E_HW_NS,D_0_4_FPULFTW_MPET,D_0_4_FPULFTW_MPULFTW,D_0_4_FPULFTW_MPULPTW,D_0_4_FPULFTW_MPUT,D_0_4_FPULFTW_MPTLF,D_0_4_FPULFTW_MPNLF,D_0_4_FPULFTW_MPLFSNS,D_0_4_FPULFTW_T,D_0_4_FPULPTW_MPEFT,D_0_4_FPULPTW_MPEPT,D_0_4_FPULPTW_MPEAW,D_0_4_FPULPTW_MPEm_HW_NS,D_0_4_FPULPTW_MPET,D_0_4_FPULPTW_MPULFTW,D_0_4_FPULPTW_MPULPTW,D_0_4_FPULPTW_MPUT,D_0_4_FPULPTW_MPTLF,D_0_4_FPULPTW_MPNLF,D_0_4_FPULPTW_MPLFSNS,D_0_4_FPULPTW_T,D_0_4_FPUT_MPEFT,D_0_4_FPUT_MPEPT,D_0_4_FPUT_MPEAW,D_0_4_FPUT_MP_E_HNS,D_0_4_FPUT_MPET,D_0_4_FPUT_MPULFTW,D_0_4_FPUT_MPULPTW,D_0_4_FPUT_MPUT,D_0_4_FPUT_MPTLF,D_0_4_FPUT_MPNLF,D_0_4_FPUT_MPLFSNS,D_0_4_FPUT_T,D_0_4_FPTLF_MPEFT,D_0_4_FPTLF_MPEPT,D_0_4_FPTLF_MPEAW,D_0_4_FPTLF_MPEHNS,D_0_4_FPTLF_MPET,D_0_4_FPTLF_MPULFTW,D_0_4_FPTLF_MPULPTW,D_0_4_FPTLF_MPUT,D_0_4_FPTLF_MPTLF,D_0_4_FPTLF_MPNLF,D_0_4_FPTLF_MPLFSNS,D_0_4_FPTLF_T,D_0_4_FPNLF_MPEFT,D_0_4_FPNLF_MPEPT,D_0_4_FPNLF_MPEAW,D_0_4_FPNLF_MP_E_HNS,D_0_4_FPNLF_MPET,D_0_4_FPNLF_MPUEmpLfFTW,D_0_4_FPNLF_MPUEmpLfPTW,D_0_4_FPNLF_MPUT,D_0_4_FPNLF_MPTLF,D_0_4_FPNLF_MPNLF,D_0_4_FPNLF_MPLFSNS,D_0_4_FPNLF_T,D_0_4_FPLFSNS_MPEFT,D_0_4_FPLFSNS_MPEPT,D_0_4_FPLFSNS_MPEAW,D_0_4_FPLFSNS_MP_E_HNS,D_0_4_FPLFSNS_MPET,D_0_4_FPLFSNS_MPULFTW,D_0_4_FPLFSNS_MPULPTW,D_0_4_FPLFSNS_MPUT,D_0_4_FPLFSNS_MPTLF,D_0_4_FPLFSNS_MPNLF,D_0_4_FPLFSNS_MPLFSNS,D_0_4_FPLFSNS_T,D_0_4_FPT_MPEFT,D_0_4_FPT_MPEPT,D_0_4_FPT_MPEAW,D_0_4_FPT_MPEHNS,D_0_4_FPT_MPET,D_0_4_FPT_MPULFTW,D_0_4_FPT_MPULPTW,D_0_4_FPT_MPUT,D_0_4_FPT_MPTLF,D_0_4_FPT_MPNLF,D_0_4_FPT_MPLFSNS,D_0_4_FPT_T,D_5_9_FPEFT_MPEFT,D_5_9_FPEFT_MPEPT,D_5_9_FPEFT_MPEAW,D_5_9_FPEFT_MPEHNS,D_5_9_FPEFT_MPET,D_5_9_FPEFT_MPULFTW,D_5_9_FPEFT_MPULPTW,D_5_9_FPEFT_MPUT,D_5_9_FPEFT_MPTLF,D_5_9_FPEFT_MPNLF,D_5_9_FPEFT_MPLFSNS,D_5_9_FPEFT_T,D_5_9_FPEPT_MPEFT,D_5_9_FPEPT_MPEPT,D_5_9_FPEPT_MPEAW,D_5_9_FPEPT_MPEHNS,D_5_9_FPEPT_MPET,D_5_9_FPEPT_MPULFTW,D_5_9_FPEPT_MPULPTW,D_5_9_FPEPT_MPUT,D_5_9_FPEPT_MPTLF,D_5_9_FPEPT_MPNLF,D_5_9_FPEPT_MPLFSNS,D_5_9_FPEPT_T,D_5_9_FPEAW_MPEFT,D_5_9_FPEAW_MPEPT,D_5_9_FPEAW_MPEAW,D_5_9_FPEAW_MPEHNS,D_5_9_FPEAW_MPET,D_5_9_FPEAW_MPULFTW,D_5_9_FPEAW_MPULPTW,D_5_9_FPEAW_MPUT,D_5_9_FPEAW_MPTLF,D_5_9_FPEAW_MPNLF,D_5_9_FPEAW_MPLFSNS,D_5_9_FPEAW_T,D_5_9_FPHNS_MPEFT,D_5_9_FPHNS_MPEPT,D_5_9_FPHNS_MPEAW,D_5_9_FPHNS_MPEHNS,D_5_9_FPHNS_MPET,D_5_9_FPHNS_MPULFTW,D_5_9_FPHNS_MPULPTW,D_5_9_FPHNS_MPUT,D_5_9_FPHNS_MPTLF,D_5_9_FPHNS_MPNLF,D_5_9_FPHNS_MPLFSNS,D_5_9_FPHNS_T,D_5_9_FPET_MPEFT,D_5_9_FPET_MPEPT,D_5_9_FPET_MPEAW,D_5_9_FPET_MP_E_HNS,D_5_9_FPET_MPET,D_5_9_FPET_MPULFTW,D_5_9_FPET_MPULPTW,D_5_9_FPET_MPUT
SAL80061,54,6,0,0,62,3,0,3,67,3,0,71,45,0,0,0,49,0,0,0,49,0,0,49,17,3,0,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,114,10,3,0,131,3,0,3,132,3,0,137,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,6,0,0,0,6,0,0,0,6,0,0,6,120,10,3,0,134,3,0,3,138,3,0,143,16,0,3,0,29,0,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,140,16,8,3,162,5,0,5,168,3,0,169,138,13,4,0,146,0,0,0,149,3,0,152,69,0,0,0,70,0,0,0,70,5,0,70,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,208,11,4,0,222,0,0,0
SAL80062,24,0,3,0,32,0,0,0,32,6,0,41,42,3,3,0,44,0,0,0,44,0,0,50,16,0,4,0,17,0,0,0,17,0,0,17,0,0,0,4,4,0,0,0,4,0,0,4,84,4,12,4,99,0,0,0,99,10,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,4,12,4,100,0,0,0,100,10,0,110,20,0,0,0,18,0,0,0,18,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,100,4,8,4,121,0,0,0,121,11,0,132,52,6,0,0,61,0,0,0,61,3,0,63,48,5,5,0,59,0,0,0,59,0,0,55,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,14,3,0,119,0,0,0
SAL80063,35,0,0,0,39,0,0,0,39,0,0,40,65,8,0,0,72,0,0,0,72,0,0,72,23,0,0,0,32,0,0,0,32,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,122,19,0,0,144,0,0,0,144,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,19,0,0,140,0,0,0,140,0,0,145,20,4,0,0,19,0,0,0,19,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,140,21,0,0,166,0,0,0,166,0,0,168,65,11,0,0,82,0,0,0,75,5,0,84,80,8,0,0,92,3,0,3,90,0,0,93,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,151,17,0,0,173,0,0,0
SAL80064,90,10,0,4,105,0,0,0,105,4,0,112,119,14,0,0,135,0,0,0,134,0,0,139,53,5,14,0,72,0,0,0,72,0,3,77,0,4,0,0,5,0,0,0,5,0,0,4,266,34,17,3,316,0,0,0,319,5,0,329,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,6,274,34,17,3,323,0,0,0,321,7,0,334,65,7,0,0,75,0,0,0,71,9,0,80,0,0,0,0,0,0,0,0,0,0,0,0,336,39,20,3,394,3,0,3,394,17,4,424,145,19,3,0,168,6,0,6,170,4,0,177,115,19,0,0,133,0,0,0,135,0,0,135,14,9,0,0,19,0,0,0,19,0,0,19,3,0,0,0,3,0,0,0,3,0,0,3,276,50,3,0,322,6,0,0
SAL80065,32,6,0,0,46,0,0,0,46,5,0,42,69,12,3,0,77,0,0,0,77,3,0,85,27,5,4,0,35,0,0,0,35,0,0,35,0,0,0,5,5,0,0,0,5,0,0,5,131,17,5,5,160,0,0,0,160,3,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,17,5,5,160,0,0,0,160,3,0,164,11,0,0,0,16,0,0,0,16,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,146,17,10,0,176,0,0,0,176,5,0,184,71,4,0,0,83,0,0,0,83,0,0,86,60,11,3,0,71,0,0,0,71,0,0,77,3,4,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,139,18,6,0,165,0,0,0
SAL80066,39,7,0,0,47,0,0,0,47,0,0,47,40,10,0,0,55,0,0,0,55,0,0,55,15,0,3,0,20,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,98,18,3,5,122,0,0,0,122,0,0,122,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,4,102,18,3,5,124,0,0,0,124,0,0,120,39,4,0,0,48,0,0,0,49,0,0,49,3,0,0,0,3,0,0,0,3,0,0,3,140,27,4,5,173,0,0,0,176,0,0,172,32,8,0,0,36,0,0,0,36,0,0,41,16,4,0,0,24,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,8,0,0,62,0,0,0
SAL80067,45,7,0,0,55,0,0,0,55,0,0,58,41,6,0,0,43,0,0,0,43,3,0,44,19,0,8,0,29,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,102,14,8,0,121,0,0,0,123,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,105,14,8,0,128,0,0,0,128,0,0,131,25,0,0,0,27,0,0,6,33,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,133,16,7,0,154,4,0,4,160,8,0,167,86,7,0,0,89,0,0,0,89,4,0,97,57,0,0,0,54,0,0,0,54,0,0,54,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,139,8,0,0,149,0,0,0
SAL80068,91,10,0,0,108,0,0,0,112,4,0,112,83,34,0,0,117,0,0,0,117,0,0,119,24,7,5,0,37,0,0,0,37,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,202,53,5,5,263,0,0,0,266,8,0,277,4,0,0,0,4,0,0,0,4,0,0,4,8,0,0,0,8,0,0,0,11,0,0,8,10,0,0,0,9,0,0,0,16,0,0,15,214,57,5,3,274,0,0,0,278,11,0,290,111,35,8,3,152,0,4,4,153,7,0,161,0,0,0,0,0,0,0,0,0,0,5,7,321,90,12,11,424,0,3,4,429,20,0,454,122,12,0,0,137,3,0,3,143,3,0,143,86,16,0,3,108,0,0,0,112,6,0,119,10,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,229,30,0,4,258,3,0,5
SAL80069,29,4,3,0,38,0,0,0,38,0,0,38,37,18,0,0,61,0,0,0,61,0,0,61,18,0,5,0,29,0,0,0,29,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,91,19,12,0,126,0,0,0,126,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,21,12,0,122,0,0,0,122,0,0,122,15,3,0,0,22,0,0,0,22,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,106,27,12,0,147,0,0,0,147,0,0,148,82,7,3,0,98,0,0,0,98,0,0,96,58,21,0,0,80,0,0,0,81,0,0,81,4,0,3,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,146,29,8,0,184,0,0,0
SAL80070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,6,6,0,0,0,12,0,0,0,12,0,0,12,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,18,0,0,0
SAL80071,119,11,4,0,128,3,0,3,128,3,0,133,123,16,4,4,151,4,0,4,152,4,0,156,46,7,5,0,64,0,0,0,65,0,0,65,0,0,0,0,4,0,0,0,4,0,0,4,292,37,20,4,350,8,0,5,352,8,0,355,7,0,0,0,6,0,0,0,8,0,0,8,7,0,0,0,7,0,0,0,7,0,0,7,9,0,0,0,14,0,0,0,18,0,0,18,302,39,18,4,360,9,0,4,370,8,0,373,83,15,8,0,102,0,0,0,106,12,0,119,0,0,0,0,0,0,0,0,0,0,0,0,387,54,25,4,469,10,0,13,473,15,0,494,210,27,3,0,241,5,0,5,247,4,0,253,187,11,5,0,199,0,0,0,204,3,0,205,15,0,0,0,25,0,0,0,20,0,0,20,0,5,0,0,5,0,0,0,5,0,0,5,415,42,8,0,467,3,0,3
SAL80072,17,5,0,0,22,0,0,0,22,0,0,22,30,6,0,0,35,0,0,0,35,0,0,35,7,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,52,11,0,0,69,0,0,0,69,0,0,69,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,53,11,0,0,73,0,0,0,73,0,0,73,20,4,0,0,28,0,0,0,25,0,5,27,0,0,0,0,0,0,0,0,0,0,0,0,78,23,0,0,98,0,0,0,100,0,5,103,43,10,5,0,60,0,0,0,60,0,0,64,44,5,0,0,57,0,0,0,57,0,0,57,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,3,0,0,0,3,0,0,3,94,23,5,3,122,0,0,0
SAL80073,36,5,3,0,50,0,0,0,47,0,0,47,48,12,6,0,63,0,0,0,64,4,0,67,26,4,0,0,26,0,0,0,26,0,0,34,3,0,0,0,4,0,0,0,4,0,0,4,114,23,6,3,148,3,0,3,145,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,23,6,3,148,3,0,3,147,0,0,150,19,3,5,0,26,0,0,0,26,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,137,27,6,5,171,3,0,3,176,5,0,178,66,11,0,0,73,0,0,0,73,0,0,73,54,8,0,0,60,0,0,0,58,7,0,67,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,128,16,0,3,147,0,0,0
SAL80074,35,3,0,0,45,0,0,0,45,0,0,45,34,4,0,0,38,0,0,0,38,3,0,39,21,6,0,0,29,0,0,0,29,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,91,17,8,0,117,0,0,0,117,3,0,119,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,6,0,0,6,3,0,0,0,6,0,0,0,6,0,0,6,95,22,8,0,119,0,0,0,119,3,0,119,7,5,4,0,18,0,0,0,19,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,101,23,8,0,134,0,0,0,135,3,0,136,68,5,0,0,74,0,0,0,74,0,0,78,43,7,0,0,53,0,0,0,53,0,0,50,7,0,4,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,116,8,4,0,134,0,0,0
SAL80075,64,10,3,0,80,0,0,0,80,0,0,80,79,23,0,0,107,0,0,0,107,0,0,107,47,11,5,0,56,0,0,0,56,4,0,57,0,0,0,0,4,0,0,0,4,0,0,4,192,38,7,3,247,0,0,0,250,9,0,255,3,4,0,0,4,0,0,0,4,0,0,4,7,0,0,0,7,0,0,0,7,0,0,7,10,4,0,0,14,0,0,0,14,0,0,14,204,40,7,3,260,0,0,0,261,9,0,263,49,0,0,0,59,0,4,4,63,3,0,66,4,0,0,0,4,0,0,0,4,0,0,4,256,43,10,3,317,0,0,5,321,10,0,333,72,8,0,0,82,0,3,3,84,4,0,85,73,11,0,0,85,6,0,6,85,5,0,89,8,3,5,0,11,0,0,0,15,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,156,21,3,0,177,5,3,6
SAL80076,49,4,0,0,51,0,0,0,51,3,0,56,41,9,0,0,47,0,0,0,47,0,0,46,19,0,0,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,4,3,103,9,3,0,121,0,0,0,121,6,4,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,102,9,3,0,115,0,0,0,115,8,4,123,9,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,110,12,3,0,130,0,0,0,130,8,4,131,74,9,3,0,83,0,0,0,90,4,0,95,59,4,0,0,61,3,0,3,61,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,11,3,0,152,4,0,4
SAL80077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80078,21,6,0,0,29,0,0,0,29,0,0,34,13,6,0,0,22,0,0,0,22,0,0,21,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,43,14,0,0,55,0,0,0,55,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,14,0,0,57,0,0,0,57,0,0,61,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,57,14,0,0,71,0,0,0,71,0,0,69,37,8,0,0,46,0,0,0,50,0,0,51,30,0,0,0,31,0,0,0,31,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,13,0,0,81,0,0,0
SAL80079,65,12,3,0,78,0,0,0,78,0,0,75,71,5,0,0,71,0,0,0,77,0,0,74,35,4,11,0,49,0,0,0,49,0,0,49,0,0,0,8,4,0,0,0,4,0,0,4,166,21,11,8,203,0,0,0,203,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,8,0,0,0,8,0,0,0,8,0,0,8,170,21,11,8,207,0,0,0,205,0,0,209,29,12,0,0,40,0,0,0,40,0,0,45,0,0,0,3,3,0,0,0,3,0,0,3,196,27,13,7,247,0,0,0,250,8,0,252,84,5,6,0,92,0,0,0,92,4,0,96,65,6,0,0,70,0,0,0,75,9,0,80,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,3,9,0,0,0,9,0,0,9,157,14,6,3,182,0,0,0
SAL80080,15,3,0,0,17,0,0,0,17,5,0,19,17,3,0,0,16,0,0,0,18,0,0,19,3,0,7,0,10,0,0,0,10,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,32,5,7,0,42,0,0,0,45,7,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,7,0,45,0,0,0,42,7,0,49,7,4,0,0,11,0,0,0,11,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,40,12,6,0,52,0,0,0,58,4,0,59,24,0,0,0,27,0,0,0,27,0,0,27,17,6,0,0,21,3,0,3,20,0,0,20,3,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,50,11,0,0,53,3,0,3
SAL80081,55,19,0,0,78,0,0,0,78,3,5,84,122,23,5,0,147,0,0,0,147,0,0,151,41,9,5,0,55,0,0,0,55,0,0,57,0,0,0,3,5,0,0,0,5,0,0,5,219,48,8,7,284,0,0,0,284,7,0,298,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,226,50,8,7,290,0,0,0,290,7,0,298,46,10,0,0,62,8,0,8,68,6,0,75,0,0,0,0,0,0,0,0,0,0,0,0,272,64,11,7,351,8,0,8,358,15,3,376,129,26,0,0,151,0,0,0,149,4,0,163,135,16,3,0,159,0,0,0,159,6,0,159,10,4,5,0,12,0,0,0,12,0,0,12,4,0,0,4,9,0,0,0,9,0,0,9,271,47,4,4,334,0,0,0
SAL80082,163,16,0,0,186,3,0,3,192,4,0,192,210,35,3,0,255,0,0,0,255,3,3,263,75,16,10,0,97,0,0,0,97,4,0,100,3,0,0,0,3,0,0,0,3,0,0,3,450,74,12,0,545,3,0,3,545,14,3,556,3,0,0,0,3,4,0,4,7,0,0,7,4,0,0,0,3,0,0,0,8,0,0,8,6,0,0,0,6,4,0,4,11,0,0,11,460,74,12,4,548,5,0,5,555,14,3,575,94,7,4,6,114,0,0,0,114,8,0,122,0,0,0,0,0,0,0,0,0,0,3,4,549,82,18,5,662,5,0,5,665,23,0,692,267,43,7,0,316,9,0,9,316,13,0,332,261,37,0,0,301,0,4,4,303,9,0,310,20,7,0,0,33,0,0,0,33,0,0,30,0,0,0,3,7,0,0,0,7,0,0,7,550,81,12,5,650,9,4,7
SAL80083,35,8,0,0,43,0,0,0,41,0,0,41,56,10,0,0,64,0,0,0,70,0,0,68,37,6,10,0,49,0,0,0,49,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,135,20,10,0,154,0,0,0,156,3,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,20,10,0,154,0,0,0,156,3,0,164,18,0,0,0,22,0,0,0,22,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,147,21,10,0,176,3,0,3,183,7,0,183,33,4,0,0,38,0,0,0,39,0,0,38,29,8,0,0,35,0,0,0,34,0,0,35,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,68,7,0,0,79,0,0,6
SAL80084,48,9,0,0,52,0,0,0,55,0,0,60,70,4,0,0,81,0,0,0,81,0,0,81,25,3,5,0,35,5,0,5,42,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,146,23,7,0,174,4,0,4,177,0,0,181,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,152,23,7,0,179,4,0,4,179,0,0,184,23,4,9,0,31,0,0,0,31,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,173,26,13,0,212,4,0,4,217,6,0,220,85,8,0,0,94,0,0,0,98,4,0,101,55,5,0,0,66,0,0,0,66,3,0,67,0,0,5,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,140,19,5,0,160,0,0,0
SAL80085,42,7,0,0,41,0,0,0,41,0,0,47,36,8,0,0,40,0,0,0,40,0,0,40,16,4,0,0,22,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,85,12,0,3,105,0,0,0,105,4,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,92,15,0,3,112,0,0,0,112,4,0,111,18,0,0,0,17,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,111,16,0,3,125,0,0,0,125,4,0,133,30,3,0,0,33,0,0,0,33,0,0,36,21,0,0,0,20,0,0,0,20,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,3,0,0,61,0,0,0
