SAL_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_NS,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arrival_NS,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1951,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_10,China_exc_SARs_Taiwan_11_15,China_exc_SARs_Taiwan_2016,China_exc_SARs_Taiwan_2017,China_exc_SARs_Taiwan_2018,China_exc_SARs_Taiwan_2019,China_exc_SARs_Taiwan_2020,China_exc_SARs_Taiwan_2021,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1951,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2010,Hng_Kng_SAR_China_2011_2015,Hong_Kong_SAR_China_2016,Hong_Kong_SAR_China_2017,Hong_Kong_SAR_China_2018,Hong_Kong_SAR_China_2019,Hong_Kong_SAR_China_2020,Hong_Kong_SAR_China_2021,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
SAL80074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,5,7,12,4,3,6,0,3,0,0,0,36,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,15,18,4,10,3,3,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,5,0
SAL80075,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,6,13,5,0,0,0,0,3,0,0,24,0,0,0,5,8,9,4,3,0,0,0,0,0,0,0,19,0,0,0,0,9,8,12,14,7,5,0,0,0,0,0,55,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,17,11,14,5,0,0,0,7,4,3,0,0,0,0,0,0,45,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,0,0,0,0,3,9,51,48,14,14,14,18,10,0,3,183,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,5
SAL80076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,4,0,5,12,0,0,0,0,0,0,0,22,0,0,0,0,4,3,12,9,0,4,0,0,0,0,6,34,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,0,0,0,0,0,0,0,0,0,14,5,0,0,5,4,8,18,6,4,3,19,8,0,7,0,82,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
SAL80077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80078,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,12,15,25,6,0,3,3,0,0,0,0,62,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,12,6,0,5,3,0,3,0,0,0,0,0,0,0,0,33,0,6,9,0,0,0,0,0,0,0,0,0,0,0,5,20,0,0,5,7,13,7,4,0,0,0,0,0,0,0,0,35,0,0,0,7,17,13,40,23,5,7,3,3,0,0,0,119,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,4,0,3,6
SAL80079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,13,0,0,0,0,8,6,8,0,0,0,0,0,0,0,0,22,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,6,0,0,0,4,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,61,56,18,7,3,11,0,3,0,184,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
SAL80080,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,3,0,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,66,19,0,4,6,5,0,0,0,102,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3
SAL80081,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,19,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,16,0,0,0,6,6,0,12,9,0,0,0,0,0,0,0,30,0,0,0,8,21,39,72,50,26,30,14,16,4,0,13,294,0,13,30,14,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,3,4,6,0,0,0,0,0,0,0,15,7,6,7,8,3,3,4,0,0,0,0,0,0,0,0,44,0,13,19,8,3,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,5,3,4,3,0,0,0,0,0,8,0,29,0,0,4,7,11,26,54,37,4,24,12,10,3,0,0,192,0,0,0,5,0,3,8,4,0,0,0,0,0,0,0,17,0,0,0,0,0,7,6,4
SAL80082,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,10,3,0,0,0,0,0,0,0,21,0,0,6,7,9,9,10,7,0,0,0,0,0,0,0,44,0,0,3,8,9,11,25,15,3,4,4,0,0,0,0,77,0,3,33,4,0,4,0,0,0,0,0,0,0,0,0,49,0,0,3,4,0,0,0,6,0,0,0,0,0,0,0,13,0,0,0,0,3,3,4,5,0,0,0,0,0,0,0,18,22,25,23,15,8,0,4,7,0,0,3,0,0,0,0,98,0,6,13,8,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,29,0,0,7,4,8,16,95,99,21,12,29,17,3,0,3,314,0,0,3,3,6,5,12,3,0,0,0,0,0,0,0,37,0,0,0,0,0,0,4,6
SAL80083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,0,0,0,0,0,0,13,0,0,0,3,5,4,11,3,3,0,4,0,0,0,0,37,0,0,3,0,5,11,28,18,11,4,3,8,0,0,5,98,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,9,5,4,0,0,0,0,8,5,0,0,0,0,0,0,0,36,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,11,10,6,4,0,0,0,0,0,0,0,42,5,0,3,0,5,11,28,9,3,11,15,0,6,0,0,92,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,5
SAL80084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,6,9,16,6,0,3,8,3,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,3,4,4,0,0,5,0,0,0,0,0,0,0,0,0,13,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,8,3,0,0,0,0,7,30,11,4,3,11,3,5,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
SAL80085,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,12,0,0,0,0,0,5,0,24,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,12,105,110,37,38,30,32,4,0,9,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,9,0,0,0,0,0,0,0,24,0,0,0,0,6,18,54,45,9,21,24,15,20,0,7,219,0,0,0,0,0,6,3,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,9,0
SAL80086,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,8,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,22,0,0,0,0,0,6,8,4,0,3,0,0,0,0,3,25,0,0,0,0,3,24,34,66,24,20,8,6,6,0,0,193,0,10,22,8,0,4,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,7,4,3,6,0,0,10,7,5,0,0,4,0,0,0,42,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,6,8,0,6,3,0,0,0,3,0,0,0,34,0,0,0,5,3,14,37,35,12,11,18,22,7,0,0,162,0,0,0,0,0,0,4,17,0,4,3,0,4,0,0,43,0,0,0,0,0,0,4,3
SAL80087,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,8,8,0,3,0,0,0,0,0,21,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,3,5,0,20,11,5,0,0,4,0,0,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,0,0,4,0,0,4,0,0,0,0,0,0,0,25,0,6,7,3,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,7,0,23,42,4,9,5,9,6,0,0,109,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,16,0,0,0,0,0,0,0,0
SAL80088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
SAL80089,0,0,0,0,0,7,8,15,4,0,5,0,0,0,0,39,0,0,0,0,7,3,28,8,0,4,0,6,0,0,0,53,0,0,0,8,0,0,8,3,0,0,0,0,0,0,0,19,0,0,0,0,5,7,42,15,10,5,0,0,0,0,0,85,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,11,3,0,0,0,0,6,0,0,22,8,5,4,4,3,7,9,0,0,0,0,0,0,0,0,33,0,0,4,5,0,0,0,4,0,0,0,0,0,0,4,18,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,5,9,140,72,17,26,12,23,5,5,3,306,0,0,0,0,0,10,6,4,0,0,0,0,0,0,0,17,0,0,0,0,0,5,0,0
SAL80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80091,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,11,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,9,23,10,9,9,8,6,0,0,3,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,7,4,4,4,0,4,0,4,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,8,0,0,0,3,0,3,11,15,11,7,11,20,4,0,5,80,0,0,0,0,0,4,3,8,0,5,0,0,0,0,0,20,0,0,0,0,0,0,6,9
SAL80092,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,4,4,0,0,0,0,0,24,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,10,21,13,0,0,5,0,0,0,0,57,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,8,38,43,4,18,17,24,0,4,4,162,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0
SAL80093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,6,15,26,11,0,5,0,4,4,0,0,71,0,0,18,12,0,0,0,0,0,0,0,0,0,0,0,34,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,12,4,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11,0,0,6,0,11,16,8,14,6,0,3,0,5,0,0,58,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3
SAL80094,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,8,6,14,14,0,5,7,4,0,0,0,56,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,3,3,0,0,0,0,0,0,0,26,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,6,4,0,5,0,0,0,0,0,0,10,0,0,4,0,0,4,12,12,0,5,4,4,0,0,0,44,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4
SAL80095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80097,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,4,8,0,17,9,0,0,0,0,0,0,4,49,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,9,7,9,3,0,0,0,6,0,0,0,0,0,0,0,0,37,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,3,6,14,16,40,43,4,3,10,7,10,0,3,161,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
SAL80098,0,0,0,0,0,9,8,6,0,0,0,3,0,0,0,24,0,0,0,0,3,4,47,32,6,5,3,0,0,0,0,99,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,5,10,56,36,8,3,11,9,0,0,3,142,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,16,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,11,6,4,0,0,0,0,0,0,0,27,0,0,0,0,9,13,289,260,44,47,42,35,8,3,4,758,0,0,0,0,3,0,14,4,0,0,0,0,0,0,0,28,0,0,0,0,0,0,7,9
SAL80099,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,5,6,0,5,0,6,0,0,0,0,25,0,0,3,0,3,5,0,0,0,3,0,4,0,0,0,20,0,0,0,3,0,18,27,12,0,0,4,3,4,0,4,78,0,5,3,5,0,0,0,6,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,13,5,9,0,0,9,7,6,3,0,0,0,0,0,0,0,35,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,4,10,4,0,4,0,4,0,0,0,0,0,28,0,0,0,0,3,11,59,39,7,8,20,17,0,0,3,167,0,0,0,0,0,0,5,5,0,0,6,0,0,0,5,25,0,0,0,0,3,4,0,3
SAL80100,0,0,0,0,0,5,11,17,0,0,0,0,0,0,0,31,0,0,0,0,0,9,27,12,0,0,0,0,0,0,0,53,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,15,0,0,0,3,11,25,91,37,8,3,5,12,0,0,0,203,0,0,16,15,7,10,4,0,0,0,0,0,0,0,0,52,0,0,0,3,5,5,7,3,0,0,0,0,0,0,0,28,0,0,0,0,8,7,19,12,0,0,0,0,0,0,0,57,4,9,5,5,0,11,3,0,0,0,0,0,0,0,0,37,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,3,8,3,3,3,0,0,0,0,0,0,0,24,0,0,0,11,6,20,167,135,23,34,32,36,5,0,13,484,0,0,0,0,0,10,12,8,4,0,0,0,0,0,0,33,0,0,0,0,6,3,0,10
SAL80101,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,15,9,0,0,0,0,0,0,0,0,33,0,0,0,0,4,4,0,8,0,0,0,0,0,0,0,11,0,0,0,6,34,37,91,53,6,6,6,8,0,0,0,252,0,8,19,15,7,0,0,0,0,0,0,0,0,0,0,56,0,0,3,0,0,0,12,3,0,0,0,0,0,0,0,25,0,0,4,0,8,4,10,0,0,0,0,0,0,0,0,30,3,10,4,0,0,4,3,0,0,0,0,0,0,0,0,30,0,5,8,6,4,0,0,0,0,0,0,0,0,0,0,18,0,0,7,13,12,17,4,7,0,0,0,0,0,0,0,58,0,0,0,3,20,39,47,21,4,7,6,3,0,0,0,152,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,3,0,0
