SAL_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
SAL80061,0,9,..,116,7,126,0,123,..,12,0,14,0,14,..,14,0,14,0,16,..,0,0,0,0,0,..,8,0,9,0,9,..,3,0,7,0,7,..,43,6,41,0,41,..,8,0,8,0,8,..,9,0,9,0,9,..,4,0,4,0,4,..,9,0,9,0,9,..,0,0,0,0,0,..,7,0,7,0,7,..,4,0,4,0,4,..,5,0,5,0,5,..,17,0,15,0,15,..,5,0,12,0,12,..,37,0,36,0,36,..,11,0,11,0,11,..,24,5,29,0,27,..,0,0,5,0,5,..,0,0,0,0,0,..,16,0,16,0,15,..,80,8,88,0,88,..,510,39,545,6,557,..,10,0,10,82,96,1286,519,39,556,93,1937,2474,..,..,..,..,2474,..,8,0,10,0,10,..,18,4,19,0,17,..,3,0,3,0,3,..,19,3,23,0,23,..,97,19,113,0,113
SAL80062,0,0,..,3,0,3,0,3,..,8,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,14,0,14,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,6,0,6,..,5,0,5,0,5,..,15,0,19,0,19,..,6,4,11,0,11,..,4,0,4,0,4,..,8,0,9,0,9,..,0,0,0,0,0,..,9,5,13,0,13,..,39,10,48,0,48,..,178,33,212,0,212,..,0,0,0,32,35,1082,179,33,212,32,1326,2244,..,..,..,..,2244,..,5,0,5,0,5,..,38,0,44,0,44,..,6,0,6,0,6,..,13,9,18,0,18,..,15,3,15,0,15
SAL80063,0,5,..,28,3,29,0,29,..,22,0,24,0,24,..,7,0,7,0,7,..,0,0,0,0,0,..,17,6,19,0,19,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,12,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,3,0,3,0,3,..,8,0,8,0,8,..,3,0,3,0,3,..,0,0,0,0,0,..,21,0,21,0,21,..,18,0,18,0,18,..,3,0,3,0,3,..,10,4,11,0,11,..,0,0,0,0,0,..,11,0,9,0,9,..,47,5,50,0,52,..,311,33,341,0,343,..,9,0,9,42,48,1296,318,33,346,43,1688,2637,..,..,..,..,2637,..,0,0,0,0,0,..,32,3,34,0,34,..,8,0,8,0,8,..,22,9,38,0,38,..,54,9,61,0,61
SAL80064,0,0,..,135,10,146,3,150,..,22,0,26,0,26,..,7,0,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,9,0,9,..,49,5,53,0,53,..,4,0,4,0,4,..,13,4,8,0,8,..,8,0,8,0,13,..,5,0,5,0,5,..,0,0,0,0,0,..,4,0,6,0,6,..,24,4,29,0,29,..,3,0,0,0,0,..,26,0,26,0,26,..,4,0,4,0,4,..,61,8,63,0,63,..,26,3,26,0,26,..,22,0,22,0,22,..,16,0,16,0,16,..,0,0,0,0,0,..,28,5,32,0,39,..,69,11,79,0,75,..,583,62,647,4,654,..,10,0,10,125,136,3313,591,64,657,131,4096,6429,..,..,..,..,6429,..,6,0,6,0,6,..,60,18,78,0,78,..,0,0,3,0,3,..,31,4,36,0,36,..,26,8,33,0,33
SAL80065,0,0,..,27,0,30,0,30,..,16,0,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,13,0,13,..,3,0,3,0,3,..,8,0,8,0,8,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,19,0,19,0,19,..,10,0,16,0,16,..,0,0,0,0,0,..,8,0,6,0,6,..,0,0,0,0,0,..,3,6,10,0,10,..,39,5,42,0,44,..,225,25,254,0,251,..,6,0,6,40,39,1309,235,25,260,38,1607,2582,..,..,..,..,2582,..,6,0,6,0,6,..,45,4,55,0,55,..,0,0,0,0,4,..,12,0,21,0,21,..,9,4,12,0,12
SAL80066,0,15,..,151,10,158,3,167,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,8,5,17,0,17,..,3,0,3,0,3,..,15,0,15,0,15,..,5,0,5,0,5,..,5,0,5,0,5,..,6,0,6,0,6,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,16,0,16,..,7,0,3,0,3,..,15,0,15,0,15,..,4,0,4,0,4,..,37,0,38,0,38,..,12,0,16,0,16,..,10,0,12,0,12,..,4,3,12,0,14,..,0,0,7,0,7,..,18,4,21,0,21,..,66,4,71,3,77,..,454,38,500,9,506,..,14,0,14,84,104,1519,474,38,513,99,2130,2933,..,..,..,..,2933,..,0,0,0,0,0,..,34,5,38,0,38,..,7,0,7,0,7,..,38,4,43,0,43,..,35,7,45,0,44
SAL80067,0,3,..,97,3,102,0,102,..,33,3,34,0,34,..,13,0,13,0,13,..,4,0,4,0,4,..,8,0,13,0,15,..,3,0,3,0,3,..,7,0,7,0,7,..,10,0,10,0,10,..,5,0,5,0,5,..,6,0,8,0,8,..,7,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,6,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,19,0,24,0,24,..,31,0,32,0,32,..,8,0,8,0,8,..,4,0,9,0,9,..,4,0,4,0,4,..,24,0,24,0,24,..,52,8,62,0,64,..,545,44,590,4,590,..,10,0,10,89,98,2020,551,44,595,98,2712,4080,..,..,..,..,4080,..,0,0,0,0,0,..,14,3,19,0,19,..,0,0,0,0,0,..,47,9,48,0,48,..,110,15,127,0,127
SAL80068,0,18,..,528,25,555,8,559,..,12,0,12,0,12,..,10,0,10,0,10,..,5,0,5,0,5,..,77,50,128,4,126,..,14,0,16,0,16,..,8,0,8,0,8,..,29,6,29,0,29,..,11,0,11,0,11,..,12,0,18,0,18,..,5,0,5,0,5,..,3,0,3,0,3,..,12,0,14,0,14,..,32,0,32,0,32,..,7,0,7,0,7,..,37,0,37,0,37,..,10,0,10,0,10,..,82,0,82,0,82,..,34,12,42,0,42,..,34,0,36,0,33,..,23,0,19,0,19,..,11,4,12,0,12,..,91,25,119,0,119,..,166,26,196,6,199,..,1674,282,1957,16,1979,..,35,3,38,143,185,2091,1710,286,1999,164,4256,4160,..,..,..,..,4160,..,25,0,23,0,23,..,70,14,84,0,87,..,13,0,14,0,14,..,142,36,175,0,177,..,588,247,833,9,840
SAL80069,0,0,..,16,3,19,0,19,..,16,0,16,0,16,..,6,0,6,0,6,..,0,0,0,0,0,..,4,0,4,0,4,..,6,0,6,0,6,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,3,0,3,..,7,0,9,0,9,..,12,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,11,0,11,..,46,6,55,0,55,..,206,28,231,0,231,..,8,0,6,36,48,1389,212,28,243,36,1674,2694,..,..,..,..,2694,..,0,0,0,0,0,..,9,4,10,0,10,..,14,0,14,0,14,..,12,0,10,0,10,..,25,0,23,0,23
SAL80070,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,5,0,5,..,0,0,0,3,4,145,6,0,6,3,152,278,..,..,..,..,278,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
SAL80071,0,28,..,443,30,468,0,472,..,13,0,14,0,14,..,11,0,11,0,11,..,0,0,0,0,0,..,73,19,92,0,92,..,6,0,6,0,6,..,20,0,25,0,25,..,7,5,10,0,10,..,0,0,0,0,0,..,18,0,18,0,18,..,11,0,11,0,11,..,13,0,13,0,13,..,8,0,8,0,8,..,18,0,18,0,18,..,10,0,10,0,10,..,28,0,28,0,28,..,4,0,4,0,4,..,67,0,67,0,67,..,39,6,40,0,40,..,52,3,49,0,49,..,17,8,23,0,23,..,9,0,9,0,7,..,83,27,104,0,104,..,176,23,200,0,202,..,1495,220,1717,9,1725,..,19,0,23,117,139,2215,1512,225,1738,132,4081,4444,..,..,..,..,4444,..,5,0,5,0,11,..,44,5,50,0,50,..,0,0,0,0,0,..,158,40,196,0,196,..,501,176,678,7,687
SAL80072,0,0,..,80,3,88,0,88,..,12,0,10,0,10,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,11,0,11,0,11,..,8,0,8,0,8,..,3,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,18,10,28,3,27,..,47,0,49,0,49,..,245,34,284,4,284,..,10,0,6,44,56,1192,256,32,291,48,1528,2358,..,..,..,..,2358,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,12,0,12,..,33,14,46,3,45
SAL80073,0,4,..,38,3,41,0,41,..,5,0,10,0,10,..,7,0,11,0,11,..,0,0,0,0,0,..,8,4,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,4,0,4,0,4,..,0,0,0,0,0,..,3,6,9,0,9,..,5,0,5,0,5,..,0,0,0,0,0,..,6,0,10,0,10,..,3,0,5,0,5,..,11,0,11,0,11,..,0,0,0,0,0,..,21,0,22,0,22,..,28,3,29,0,29,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,22,7,33,0,33,..,43,15,53,0,53,..,256,53,303,0,303,..,6,0,6,46,48,1325,256,53,309,46,1678,2659,..,..,..,..,2659,..,0,0,0,0,0,..,15,3,15,0,15,..,3,0,3,0,3,..,14,9,19,0,19,..,27,10,38,0,38
SAL80074,0,0,..,33,4,38,0,38,..,11,0,11,0,11,..,3,0,6,0,6,..,0,0,0,0,0,..,6,0,6,0,6,..,6,0,6,0,6,..,6,0,6,0,6,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,5,0,5,..,4,0,4,0,4,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,13,0,13,0,13,..,15,3,17,0,17,..,8,0,8,0,8,..,4,5,4,0,4,..,0,0,0,0,0,..,9,4,15,0,15,..,41,5,42,0,42,..,216,25,243,0,247,..,0,0,0,44,45,1161,215,25,242,43,1453,2275,..,..,..,..,2275,..,3,0,3,0,3,..,14,0,14,0,14,..,0,0,0,0,0,..,17,3,19,0,19,..,21,9,34,0,34
SAL80075,0,9,..,146,16,160,0,160,..,10,0,10,0,10,..,3,3,5,0,5,..,3,0,7,0,7,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,9,0,9,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,17,0,17,..,11,0,11,0,11,..,18,0,15,0,15,..,6,0,6,0,6,..,42,0,46,0,46,..,21,3,26,0,24,..,7,0,7,0,7,..,7,3,5,0,5,..,0,0,0,0,0,..,26,9,32,0,32,..,91,23,122,5,122,..,491,83,571,9,577,..,11,0,7,87,96,2198,499,79,581,91,2875,4330,..,..,..,..,4330,..,8,0,8,0,8,..,50,17,65,0,67,..,6,0,6,0,6,..,11,3,16,0,16,..,56,16,67,0,67
SAL80076,0,8,..,43,3,45,0,45,..,4,0,4,0,4,..,10,0,8,0,8,..,4,0,4,0,4,..,3,0,5,0,5,..,0,0,0,0,0,..,6,0,3,0,3,..,0,0,3,0,3,..,7,0,0,0,0,..,4,0,4,0,4,..,5,0,5,0,5,..,0,0,0,0,0,..,5,0,5,0,6,..,3,0,3,0,3,..,10,0,10,0,10,..,3,0,3,0,3,..,0,0,0,0,0,..,18,0,18,0,18,..,10,0,10,0,10,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,6,0,8,0,8,..,48,0,51,0,51,..,241,24,263,3,270,..,9,3,11,47,61,1362,252,26,278,50,1691,2599,..,..,..,..,2599,..,4,0,4,0,4,..,12,0,12,0,12,..,0,0,0,0,0,..,21,0,27,0,27,..,23,3,30,0,30
SAL80077,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,19,19,0,0,0,0,19,22,15,..,..,..,..,15,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
SAL80078,0,8,..,67,0,68,0,68,..,7,5,9,0,9,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,5,0,5,..,14,3,12,0,12,..,9,0,13,0,13,..,10,0,10,0,10,..,4,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,18,0,18,0,18,..,14,0,14,0,14,..,31,6,35,0,35,..,3,0,3,0,3,..,0,0,6,0,6,..,7,0,7,0,7,..,46,11,53,0,53,..,361,35,393,0,398,..,5,0,4,25,26,799,365,34,398,27,1230,1578,..,..,..,..,1578,..,0,0,0,0,0,..,9,0,8,0,8,..,3,0,3,0,3,..,50,14,60,0,60,..,81,0,86,0,86
SAL80079,0,0,..,84,13,94,0,98,..,12,0,11,0,11,..,6,0,6,0,6,..,0,0,0,0,0,..,10,0,10,0,10,..,8,0,10,0,10,..,39,4,41,0,41,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,15,0,16,0,16,..,10,0,10,0,15,..,0,0,0,0,0,..,21,0,26,0,27,..,3,0,3,0,3,..,40,0,40,3,47,..,11,3,17,0,14,..,9,0,9,0,9,..,4,3,8,0,8,..,0,0,0,0,0,..,20,6,28,3,29,..,47,4,56,0,56,..,394,55,448,9,453,..,8,0,12,50,61,1728,407,54,456,59,2246,3331,..,..,..,..,3331,..,8,0,8,0,8,..,59,17,75,0,79,..,0,0,0,0,0,..,15,9,21,0,21,..,15,5,20,0,21
SAL80080,0,6,..,74,11,88,0,88,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,3,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,6,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,4,0,3,0,3,..,36,5,38,0,41,..,161,25,187,3,187,..,3,4,4,13,13,165,164,25,190,15,367,324,..,..,..,..,324,..,7,0,7,0,7,..,4,0,4,0,4,..,0,0,0,0,0,..,6,0,6,0,6,..,16,0,19,0,19
SAL80081,0,7,..,112,3,118,0,118,..,34,5,39,0,39,..,17,0,17,0,17,..,0,0,0,0,0,..,5,0,7,0,7,..,11,3,14,0,14,..,3,0,3,0,3,..,3,4,10,0,10,..,6,3,7,0,7,..,5,0,5,0,5,..,7,0,13,0,13,..,12,3,21,0,21,..,17,3,22,0,19,..,12,0,12,0,12,..,9,0,9,0,9,..,19,0,19,0,19,..,9,0,7,0,7,..,44,0,44,0,44,..,34,3,38,6,43,..,11,0,11,0,11,..,13,0,20,0,20,..,0,0,0,0,0,..,58,21,78,4,84,..,116,16,137,0,136,..,831,129,967,6,972,..,17,0,21,107,123,2645,853,132,985,115,3736,5450,..,..,..,..,5450,..,5,0,5,0,5,..,66,0,64,0,64,..,0,0,0,0,0,..,52,8,63,6,68,..,254,94,348,4,350
SAL80082,0,3,..,151,8,169,0,169,..,40,7,43,0,48,..,29,3,25,0,25,..,0,0,0,0,0,..,18,5,28,0,28,..,13,0,13,0,13,..,75,3,83,0,85,..,5,0,6,0,10,..,21,0,25,0,25,..,8,0,8,0,8,..,15,0,15,0,15,..,19,0,19,0,19,..,22,3,23,0,23,..,22,0,22,0,22,..,19,0,19,0,19,..,27,0,27,0,30,..,11,0,11,0,11,..,75,0,75,0,75,..,56,12,63,0,66,..,12,3,12,0,12,..,17,5,27,0,27,..,3,0,3,0,3,..,21,11,36,0,39,..,134,24,157,3,159,..,1001,128,1136,7,1147,..,26,0,27,246,279,6463,1033,130,1161,264,7886,12902,..,..,..,..,12902,..,24,0,24,0,24,..,86,19,105,0,105,..,3,0,3,0,3,..,50,16,60,0,60,..,74,21,91,0,90
SAL80083,0,6,..,71,6,77,0,77,..,24,4,28,0,28,..,11,0,11,0,11,..,0,0,0,0,0,..,16,0,22,0,23,..,6,0,6,0,6,..,4,0,4,0,4,..,10,0,10,0,10,..,6,0,6,0,6,..,9,4,11,0,11,..,16,0,16,0,16,..,5,0,5,0,5,..,0,0,0,0,0,..,13,0,13,0,15,..,4,0,9,0,9,..,5,0,5,0,5,..,0,4,4,0,4,..,34,5,36,0,34,..,38,4,36,0,36,..,12,0,12,0,12,..,14,0,15,0,15,..,9,0,9,0,9,..,9,8,11,0,11,..,72,6,72,3,80,..,568,35,603,12,613,..,5,0,7,297,301,2500,572,38,614,305,3419,4854,..,..,..,..,4854,..,3,0,3,0,10,..,38,7,45,0,45,..,0,0,0,0,0,..,55,0,61,0,61,..,117,7,121,3,131
SAL80084,0,0,..,47,7,52,0,52,..,14,3,20,0,20,..,8,0,12,0,12,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,5,0,5,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,5,0,5,..,4,0,4,0,4,..,6,0,6,0,6,..,4,0,4,0,4,..,21,0,21,0,21,..,13,0,13,0,13,..,3,0,3,0,3,..,8,0,8,0,8,..,0,0,0,0,0,..,18,7,23,0,23,..,38,11,55,0,50,..,273,42,311,0,310,..,7,0,7,70,73,1509,279,42,314,70,1896,3022,..,..,..,..,3022,..,8,0,8,0,8,..,27,0,30,0,30,..,0,0,0,0,0,..,12,0,15,0,16,..,42,14,57,0,57
SAL80085,0,9,..,128,10,141,0,141,..,6,0,6,0,6,..,0,0,0,0,0,..,6,0,6,0,6,..,24,5,26,0,27,..,0,0,0,0,0,..,13,0,13,0,13,..,9,0,6,0,6,..,4,0,4,0,4,..,9,0,9,0,9,..,11,0,11,0,11,..,0,0,0,0,0,..,3,0,3,0,3,..,10,0,10,0,10,..,9,0,9,0,9,..,10,0,10,0,10,..,0,0,0,0,0,..,20,0,20,0,20,..,11,0,12,0,12,..,24,0,24,0,24,..,0,0,0,0,0,..,0,0,0,0,0,..,40,3,41,0,41,..,55,4,59,0,59,..,587,57,648,3,650,..,8,0,4,89,96,588,593,62,653,92,1332,1176,..,..,..,..,1176,..,8,0,8,0,8,..,19,0,19,0,19,..,0,0,0,0,0,..,72,7,81,0,81,..,353,65,413,3,422
